,x0,x1,x2,x3,x4,Value
37,-14.269766352864815,7.310704698827592,12.44961479883804,-15.383158353704864,5.769441205483616,20.122214717246987
38,-12.578173954874991,4.376132576410555,12.646492078333353,-16.823253993072022,0.7255742494022286,19.88198105437248
39,-12.584053688572205,5.460830671062908,10.667357633269296,-16.80801985947265,5.589181372157,19.97592469498265
40,-14.988020757361609,5.342685145270082,10.212023141918536,-15.120252431482594,24.3232572552743,20.57595751486204
41,-14.03680536027582,5.277968778678485,12.760958267884526,-15.158162611519366,5.700695185063346,19.425232082918484
42,-13.13907833099718,5.361387971000646,11.860453876301628,-15.667470879874422,6.896673697852968,19.41235839518264
43,-14.84098894516158,4.128532787609416,11.430994833406018,-15.9039766932284,1.7204235045504603,19.363849892724957
44,-11.872862454055213,4.727158285687622,11.40765468077035,-15.042640246293889,1.8557313168966656,18.8361080413078
45,-13.00349941382333,5.337358073852052,11.798886555395214,-15.484218414424737,6.3049712063191805,19.651853672119035
46,-13.09808040772048,4.934709710252726,11.259638020183914,-14.99831905011763,3.6555317076205327,18.788055707208205
47,-14.015084524254547,5.191867414862749,12.15992149507234,-15.06690401211208,5.201667666628474,18.722641634982526
48,-14.005766726493857,5.113957363695846,11.773225818195767,-15.479491303717928,5.152417207279477,19.243422142088065
49,-12.848781621555968,4.87463934154475,11.335808988646988,-15.008919563617097,4.368637554830947,19.072689354360104
50,-13.975588751211372,5.229321932240559,12.229876205152827,-15.058155578431894,5.174540477186611,18.88995182646619
51,-13.92450240489346,5.137851688396445,12.092917202495116,-15.010730414512274,5.0077251215569945,18.15388325214092
52,-13.935970462762924,5.173934308531329,12.054150374803577,-15.026282409072168,4.96467933008514,18.192804023944205
53,-14.250123803356612,5.059613245613448,12.14199779724462,-14.935287286513642,4.707014681424411,19.010973752244965
54,-13.73688569809299,5.160145855012253,11.89122645063572,-15.180027414430535,5.029792411296022,18.83770779460572
55,-13.922939101000662,5.180388130278779,12.037088203850068,-15.030732969060177,4.989537818342527,18.20271850139688
56,-5.622516177988654,-31.62597884295197,-19.395793421070167,17.46691483956593,29.860256166049886,21.910016079087917
57,-21.36457677049929,6.273346335313285,17.028331132901442,-13.612097703078373,3.676952019421826,20.69556450710916
58,-18.110553445250723,-11.27322718925588,21.539760208727856,5.828364429552302,13.393570322842535,20.85560176737317
59,11.988656979843782,23.128383318977768,-22.619964185847834,25.639653634428747,-12.210222545388849,21.230378398984
60,19.9070816722794,14.649071987272931,1.4692610568673174,-24.681722716163183,-20.39810518529312,21.50673833306477
61,-25.093722736945423,29.530394531250003,21.378190323833287,-31.124643798828124,30.2007109375,21.611109725536423
62,-28.422501466517875,29.530394531250003,23.7232919885522,-31.124643798828124,12.657125257277322,21.919936107137467
63,-26.301450899091005,-18.125491836989717,7.943806829688299,-21.580107421875,-13.023048828125,20.89425618536116
64,-20.77322420073469,0.0422697820576871,2.736457847580027,-28.3091650390625,32.07405859375,21.07102143267453
65,-15.34652976205216,20.1569616978119,14.748810453526822,19.841515625,-6.542041015624999,21.00450244545836
66,-24.1482270953726,-5.851836314263728,11.878097772822358,-32.03155057785271,8.331953124999998,20.676283703937287
67,-26.209685877507702,-2.0836883109040976,9.922692201794952,-12.365318338785867,30.924472972782112,20.751530177981483
68,-20.093497197949223,0.6991266480792291,11.246187148392956,0.821866301636625,-6.542041015624999,19.37018314392646
69,-15.700204864143068,3.4956132138349574,9.90222603035918,-8.721428502959338,0.4651078047240347,18.889178107383067
70,-17.059248457250796,9.71560416347164,10.29614241777881,-26.145532916575377,31.10601953125,20.95858850109188
71,-11.25818337656244,7.582535539892795,8.748585028433169,-18.924655362767854,4.81456079904742,19.570939619946547
72,-22.545901724578894,10.721844778973924,8.961448226994918,-20.517981468480368,3.276975696390174,20.96907869033596
73,-12.403039700370089,1.6939037453393837,10.034302706069164,-11.704810004811767,0.1526874999999989,18.31179641297314
74,-9.058274802834037,3.6601498181830863,8.791733090308682,-17.2959630929201,6.662574218750002,19.126983056089497
75,-16.55458382573063,-4.871363130161303,3.4726646318972243,-21.94521065216214,-8.72723306027698,20.367028097913693
76,-13.870776636013144,5.0345067796587415,11.943632714922728,-14.957470856738198,4.888613281250002,18.1359748812858
77,-14.818041404809088,13.97321160295025,13.781734726668276,-16.226464455596375,4.888613281250002,19.68269467273823
78,-10.051181048746797,-2.575486294242534,13.829397737069757,-19.75535168136517,-8.649316406250001,20.034377269630625
79,-14.282048629076044,7.458561671738245,11.844077452205305,-18.082966621699285,29.890433593750004,20.943151590234265
80,-14.820425415248415,2.0996259162621413,12.538093466925956,-12.29132759180558,2.990929705467977,18.9984468588734
81,-9.525601008134888,9.917547620268614,10.054427142817351,-19.06268483381228,10.536775978635896,19.86462944784889
82,-11.667421492561822,7.719766608614158,11.048957531997049,-16.826479652634866,7.824385615669641,19.449788875635324
83,-14.535872335748955,5.608706861711845,10.170482251617171,-18.72806585927465,8.11860929444481,20.15327120942767
84,-8.031908486901237,7.592206406176167,9.339257184858354,-14.708165653943858,-1.667679499673806,18.78247430002316
85,-12.135501602633031,-2.336857812048322,6.858522605392466,-15.455439430240563,4.583998924350475,18.969333183633527
86,-10.56917384582382,-2.278717936793424,13.703160988431264,-16.947008143913354,3.1296942678736883,19.436541614230773
87,-11.087990692262771,3.5711562115803237,9.50827061947873,-15.135578903330831,3.3484432538085542,18.99650125544185
88,-14.269766352864815,7.310704698827592,12.44961479883804,-15.383158353704864,5.769441205483616,20.122214717246987
89,-12.578173954874991,4.376132576410555,12.646492078333353,-16.823253993072022,0.7255742494022286,19.88198105437248
90,-12.584053688572205,5.460830671062908,10.667357633269296,-16.80801985947265,5.589181372157,19.97592469498265
91,-14.988020757361609,5.342685145270082,10.212023141918536,-15.120252431482594,24.3232572552743,20.57595751486204
92,-14.03680536027582,5.277968778678485,12.760958267884526,-15.158162611519366,5.700695185063346,19.425232082918484
93,-13.13907833099718,5.361387971000646,11.860453876301628,-15.667470879874422,6.896673697852968,19.41235839518264
94,-14.84098894516158,4.128532787609416,11.430994833406018,-15.9039766932284,1.7204235045504603,19.363849892724957
95,-11.872862454055213,4.727158285687622,11.40765468077035,-15.042640246293889,1.8557313168966656,18.8361080413078
96,-13.00349941382333,5.337358073852052,11.798886555395214,-15.484218414424737,6.3049712063191805,19.651853672119035
97,-13.09808040772048,4.934709710252726,11.259638020183914,-14.99831905011763,3.6555317076205327,18.788055707208205
98,-14.015084524254547,5.191867414862749,12.15992149507234,-15.06690401211208,5.201667666628474,18.722641634982526
99,-14.005766726493857,5.113957363695846,11.773225818195767,-15.479491303717928,5.152417207279477,19.243422142088065
100,-12.848781621555968,4.87463934154475,11.335808988646988,-15.008919563617097,4.368637554830947,19.072689354360104
101,-13.975588751211372,5.229321932240559,12.229876205152827,-15.058155578431894,5.174540477186611,18.88995182646619
102,-13.92450240489346,5.137851688396445,12.092917202495116,-15.010730414512274,5.0077251215569945,18.15388325214092
103,-13.935970462762924,5.173934308531329,12.054150374803577,-15.026282409072168,4.96467933008514,18.192804023944205
104,-14.250123803356612,5.059613245613448,12.14199779724462,-14.935287286513642,4.707014681424411,19.010973752244965
