,0,0.1,0.1778279410038923,0.31622776601683794,0.5623413251903491,1.0
31,3.51406986594884e-05,3.749571992744893e-05,3.8438327091494495e-05,3.503535654968629e-05,2.6743321136662653e-05,3.9563883743029386e-05
32,3.51406986594884e-05,3.749571992744893e-05,3.8438327091494495e-05,3.503535654968629e-05,2.6743321136662653e-05,3.701771975982939e-05
33,3.51406986594884e-05,3.749571992744893e-05,3.8438327091494495e-05,3.503535654968629e-05,2.6743321136662653e-05,2.952747293267405e-05
34,2.4868589644255707e-05,2.7223610912216238e-05,2.81662180762618e-05,2.794799409682872e-05,2.6743321136662653e-05,2.3370111031089004e-05
35,2.23630492853776e-05,2.4718070553338128e-05,2.566067771738369e-05,2.5442453737950608e-05,2.6743321136662653e-05,2.3370111031089004e-05
36,2.0210000738097e-05,2.2565022006057538e-05,2.3507629170103096e-05,2.5442453737950608e-05,2.6743321136662653e-05,2.3370111031089004e-05
37,2.0210000738097e-05,2.2565022006057538e-05,2.3507629170103096e-05,2.5442453737950608e-05,2.6743321136662653e-05,2.3370111031089004e-05
38,2.0210000738097e-05,2.05658414252884e-05,2.150844858933396e-05,2.3025736686444825e-05,2.432660408515687e-05,2.3370111031089004e-05
39,2.0210000738097e-05,2.05658414252884e-05,2.150844858933396e-05,2.3025736686444825e-05,2.269547602842511e-05,2.147568744129089e-05
40,1.9434129341515218e-05,1.978997002870661e-05,2.073257719275217e-05,2.2249865289863043e-05,2.269547602842511e-05,1.9317733917932336e-05
41,1.750872424946553e-05,1.7864564936656927e-05,1.7357315323870022e-05,1.887460342098089e-05,2.0770070936375425e-05,1.7808596155611377e-05
42,1.750872424946553e-05,1.7864564936656927e-05,1.7357315323870022e-05,1.887460342098089e-05,2.0770070936375425e-05,1.7459931017091048e-05
43,1.737402077321137e-05,1.7864564936656927e-05,1.7357315323870022e-05,1.887460342098089e-05,2.0770070936375425e-05,1.7459931017091048e-05
44,1.737402077321137e-05,1.7864564936656927e-05,1.7357315323870022e-05,1.887460342098089e-05,2.0542920155556568e-05,1.7426917241445126e-05
45,1.723930925333444e-05,1.7729853416779996e-05,1.722260380399309e-05,1.887460342098089e-05,2.0542920155556568e-05,1.534966235830106e-05
46,1.723930925333444e-05,1.7729853416779996e-05,1.6466205103098206e-05,1.8118204720086005e-05,1.978652145466168e-05,1.534966235830106e-05
47,1.723930925333444e-05,1.7729853416779996e-05,1.6466205103098206e-05,1.7600839879368067e-05,1.9269156613943746e-05,1.4842825081919272e-05
48,1.3540925670604164e-05,1.403146983404972e-05,1.5819019727617745e-05,1.6875090480662547e-05,1.9269156613943746e-05,1.4041377460881116e-05
49,1.3540925670604164e-05,1.403146983404972e-05,1.5819019727617745e-05,1.6770217182586782e-05,1.9164283315867977e-05,1.4041377460881116e-05
50,1.3540925670604164e-05,1.403146983404972e-05,1.5819019727617745e-05,1.6770217182586782e-05,1.9164283315867977e-05,1.327932173979543e-05
51,1.3540925670604164e-05,1.403146983404972e-05,1.5819019727617745e-05,1.6770217182586782e-05,1.9164283315867977e-05,1.327932173979543e-05
52,1.3540925670604164e-05,1.403146983404972e-05,1.5819019727617745e-05,1.6770217182586782e-05,1.9164283315867977e-05,1.323652235077956e-05
53,1.278369874692044e-05,1.2792922091180592e-05,1.226846448478152e-05,1.5762244267099927e-05,1.865852307595241e-05,1.3142491549935476e-05
54,1.1966262170592971e-05,1.1975485514853129e-05,1.145102790845405e-05,1.3516866707747574e-05,1.41954666562502e-05,1.3142491549935476e-05
