,Good,Poor,Poor_Good,Weak,Weak_Good
37,0.5262484981348599,75.17524979893669,0.2367429224569472,44.58231772382599,0.2119168723088744
38,0.5262484981348599,73.77126037551655,0.2367429224569472,44.53726174571993,0.2119168723088744
39,0.5262484981348599,73.67309750073561,0.160904611980804,44.41149639058509,0.2015913335052654
40,0.5262484981348599,72.81645695743525,0.160904611980804,44.36950689466541,0.2015913335052654
41,0.484131142082397,69.40400297743639,0.160904611980804,44.35040675224992,0.2015913335052654
42,0.484131142082397,69.23870936139724,0.160904611980804,44.348731448801296,0.170790411017909
43,0.484131142082397,68.25061374840426,0.160904611980804,44.348543653684224,0.1504043115893779
44,0.484131142082397,64.85748435517485,0.160904611980804,44.3484015116611,0.1504043115893779
45,0.484131142082397,63.65613380621455,0.160904611980804,44.34837419800753,0.1504043115893779
46,0.484131142082397,63.32129865034939,0.160904611980804,44.34827815085669,0.1504043115893779
47,0.484131142082397,61.791489588605856,0.160904611980804,44.3482730498376,0.1504043115893779
48,0.484131142082397,61.05657345332937,0.160904611980804,44.3482730498376,0.1504043115893779
49,0.484131142082397,61.05657345332937,0.160904611980804,44.3482682841089,0.1504043115893779
50,0.484131142082397,56.1387100457848,0.160904611980804,44.3482682841089,0.1504043115893779
51,0.484131142082397,56.1387100457848,0.160904611980804,44.3482682841089,0.1236767949053887
52,0.4620788052750862,54.33064819962028,0.160904611980804,44.34826505148631,0.1181264218171491
53,0.4412943368612071,51.959263912315706,0.160904611980804,44.34826505148631,0.110945871838139
54,0.3922832339508617,51.86399336778905,0.160904611980804,44.34825213772154,0.1047334295091314
55,0.3922832339508617,51.86399336778905,0.160904611980804,44.34825213772154,0.1047334295091314
56,0.3396216667159191,50.47602970117763,0.160904611980804,44.34825213772154,0.1047334295091314
57,0.3197780939816249,50.47602970117763,0.160904611980804,44.34825213772154,0.1047334295091314
58,0.3032060998030709,49.794476866237446,0.160904611980804,44.34825213772154,0.0960995712781638
59,0.3032060998030709,49.57342869212173,0.160904611980804,44.34825213772154,0.0960995712781638
60,0.3032060998030709,48.83494228721889,0.160904611980804,44.34825213772154,0.0960995712781638
61,0.3032060998030709,48.83494228721889,0.160904611980804,44.34825213772154,0.0960995712781638
62,0.3032060998030709,47.874578916306426,0.160904611980804,44.34825213772154,0.0960995712781638
63,0.3032060998030709,47.874578916306426,0.160904611980804,31.829427361052243,0.0960995712781638
64,0.3032060998030709,47.197076858072734,0.160904611980804,23.369359676242244,0.0960995712781638
65,0.3032060998030709,46.6893724380682,0.160904611980804,18.560230172945023,0.0960995712781638
66,0.2628409269193787,46.08799693196617,0.160904611980804,15.533028851088694,0.0960995712781638
67,0.2628409269193787,42.512536404063454,0.160904611980804,14.262256978402323,0.0960995712781638
68,0.2628409269193787,42.47138584376629,0.160904611980804,14.262256978402323,0.0960995712781638
69,0.2628409269193787,42.47138584376629,0.160904611980804,14.262256978402323,0.0960995712781638
70,0.2628409269193787,41.286923685702575,0.160904611980804,13.37651211275541,0.0960995712781638
71,0.2628409269193787,38.65162958510464,0.1018179825657247,13.00948596772266,0.0960995712781638
72,0.2628409269193787,38.65162958510464,0.1018179825657247,12.723021096093548,0.0960995712781638
73,0.2628409269193787,35.00501414667523,0.1018179825657247,12.112297775630356,0.0960995712781638
74,0.1925733863581221,35.00501414667523,0.1018179825657247,11.644080030388826,0.0960995712781638
75,0.1925733863581221,34.07293834994072,0.1018179825657247,11.644080030388826,0.0960995712781638
76,0.1925733863581221,33.98977132119102,0.1018179825657247,11.41886309571531,0.0960995712781638
77,0.1925733863581221,33.98977132119102,0.1018179825657247,11.216697085503132,0.0960995712781638
78,0.1670414489017662,33.98977132119102,0.1018179825657247,10.63848371631915,0.0960995712781638
79,0.1670414489017662,33.443592170683075,0.1018179825657247,9.6203091373582,0.0960995712781638
80,0.1670414489017662,33.443592170683075,0.1018179825657247,9.6203091373582,0.0960995712781638
81,0.1670414489017662,32.79766545351186,0.1018179825657247,9.513125643329554,0.0960995712781638
82,0.1670414489017662,31.848277979243555,0.1018179825657247,9.513125643329554,0.0960995712781638
83,0.1670414489017662,31.592489208302126,0.1018179825657247,9.273892662627867,0.0960995712781638
84,0.1670414489017662,31.566163398091287,0.1018179825657247,9.205182907942914,0.0960995712781638
85,0.1627689264497483,31.5008853130256,0.1018179825657247,9.205182907942914,0.0960995712781638
86,0.1460970280082567,31.500644588252005,0.1018179825657247,8.999840634526063,0.0960995712781638
87,0.1460970280082567,31.489610533079723,0.1018179825657247,8.999840634526063,0.0960995712781638
88,0.1460970280082567,31.489610533079723,0.1018179825657247,8.999840634526063,0.0960995712781638
89,0.1105766739395602,31.489610533079723,0.1018179825657247,8.999840634526063,0.0960995712781638
90,0.1105766739395602,31.23324926708495,0.1018179825657247,8.863020435552711,0.0960995712781638
91,0.1105766739395602,31.23324926708495,0.1018179825657247,8.574580759351594,0.0960995712781638
92,0.1105766739395602,31.058025603238075,0.1018179825657247,8.267060661556693,0.0960995712781638
93,0.1105766739395602,31.058025603238075,0.1018179825657247,8.267060661556693,0.0960995712781638
94,0.1105766739395602,31.058025603238075,0.1018179825657247,8.067841956763477,0.0960995712781638
95,0.1105766739395602,30.339295321311365,0.1018179825657247,8.067841956763477,0.0960995712781638
96,0.1105766739395602,30.339295321311365,0.1018179825657247,7.969333937609207,0.0960995712781638
97,0.1105766739395602,30.339295321311365,0.1018179825657247,7.7123809012650435,0.0960995712781638
98,0.1105766739395602,30.339295321311365,0.1018179825657247,7.515062462277683,0.0960995712781638
99,0.1105766739395602,29.92630392260832,0.1018179825657247,7.502881762047384,0.0960995712781638
100,0.1105766739395602,29.84763624242825,0.1018179825657247,7.502881762047384,0.0960995712781638
101,0.1105766739395602,29.68750437999316,0.1018179825657247,7.452009349803688,0.0960995712781638
102,0.1105766739395602,29.681000129421708,0.1018179825657247,7.452009349803688,0.0633576031992873
103,0.1105766739395602,29.681000129421708,0.1018179825657247,7.413459210337542,0.0529335389342561
104,0.1105766739395602,29.603645981085823,0.1018179825657247,7.413459210337542,0.0529335389342561
