,x0,x1,x2,x3,x4,x5,x6,x7,x8,Target,Hypothesis
18,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-3.6253849384403627,Good
19,-1.0,1.0,-1.0,-0.9999999999999999,1.0,-1.0,1.0,1.0,-1.0,-3.6253849384403627,Good
20,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-3.6253849384403627,Good
21,1.0,0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-3.6253849384403627,Good
22,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.9999999999999999,1.0,-3.6253849384403627,Good
23,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-3.6253849384403627,Good
24,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-3.6253849384403627,Good
25,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-3.6253849384403627,Good
26,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-3.6253849384403627,Good
27,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-3.6253849384403627,Good
28,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-3.6253849384403627,Good
29,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-3.6253849384403627,Good
30,-0.9999999977768526,1.0,-1.0,-1.0,-1.0,-0.9946869730954743,-1.0,1.0,-1.0,-3.623624357966723,Good
31,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-3.6253849384403627,Good
32,-1.0,-1.0,-1.0,0.9999999987933316,-1.0,-1.0,1.0,1.0,1.0,-3.6253849380012793,Good
33,-0.9999999995609464,0.9999999999455556,-1.0,-1.0,0.9999999994932881,-1.0,-1.0,1.0,0.9999999998183002,-3.625384938010289,Good
34,-1.0,0.9999999751974636,-1.0,-1.0,-1.0,1.0,-0.9999999793252214,1.0,-1.0,-3.625384921892071,Good
35,-1.0,-0.9999999857402387,-1.0,-0.999999975357667,-0.9999999811930729,-1.0,1.0,1.0,1.0,-3.6253849174411923,Good
36,1.1223358483363592,1.107864934229427,-13.247680270089509,-1.2986199461204198,-1.9374756895009295,0.1050730713431791,1.6871957202118395,1.4033340794338822,-0.6896781403440237,-13.553054166972046,Global
37,0.7833030634953276,0.6400738963571686,0.3384071590350492,-0.6749542625188242,-0.7565758852405552,0.6312052599829098,0.7792780016847903,6.3207088038614945,-0.7271973051598773,-9.08083353724342,Global
38,0.2499175627631177,0.21351087205899363,-2.718733976946288,-0.19035371460767636,-0.1879415981510467,0.3154469889731775,0.18525046349674357,-0.7581749692272344,-0.277946751275017,-5.149020633312997,Global
39,-3.615881329461664,0.05773816777835272,1.2598885761561005,0.8654499408691005,0.8740989504507635,-0.05159389030445337,-0.5986279529249661,-0.1070168592538694,0.7327027391880893,-6.2443981041392185,Global
40,1.5701397658395022,-1.5442195082789327,-0.13033721108395982,2.7323949127496836,0.9370973308172764,-1.2847095861257787,-0.5178393751305701,-0.3304799697515606,2.1572360760875853,-7.017360542305598,Global
41,-2.2482215133992725,-14.195672511322847,4.241045043085869,-26.963865471054362,9.937687381244444,-5.0681371225122795,-3.1766252396287165,-10.199320794633227,-11.398579927336979,-19.5223726082515,Global
42,8.367401853226006,-6.248674885323229,6.715672726515635,0.9715339935126579,-24.223142604810892,6.762277351886603,-24.08548978559029,-5.977871022285065,6.768495746068844,-19.844175998109915,Global
43,-22.079433468332255,29.396584510409873,-11.740226239319949,31.90939335383915,-13.604283635138849,-32.514373118228974,6.865982297578817,31.64118473680712,32.65747094001654,-21.744965349562403,Global
44,-0.044687269993524126,4.657734436251957,-0.5429543460900064,0.42673219818219366,3.3247895914909904,-15.994243891737192,-27.45478497125519,-7.77835782640447,6.488184993641603,-19.880985784354802,Global
45,-2.237848942344826,-8.031972533392988,-2.5581781381875537,0.1764983977853447,-4.420508745397239,9.068589727586286,-2.945177857264696,-10.503699775596886,8.757720743198632,-16.137243281885148,Global
46,0.10791000696079178,0.5188652644370018,-1.0,0.15717039704742047,0.2945081842974833,-0.2265597638162422,0.3125624861749105,1.0,-0.3373063291326638,-3.621277401238317,Good
47,1.0,-1.0,-1.0,-0.9999999940442837,0.999999989877884,0.9999999985609401,-0.9999999984582857,1.0,-1.0,-3.625384931505313,Good
48,-1.0,1.0,-1.0,0.9999999994592015,0.999999999548063,0.9999999997168666,0.999999999632472,1.0,0.9999999996756552,-3.6253849377243417,Good
49,0.9999999939636905,0.9999999943573364,-1.0,-0.8303063097882748,0.9875482916145524,0.35788127988838525,1.0,1.0,-0.05536360099380491,-3.7816165335716048,Good
50,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-3.6253849384403627,Good
51,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-3.6253849384403627,Good
52,16.806035143256864,9.575345117287249,7.489080624830024,9.069059856888813,9.277874646184216,12.254278302086036,6.291510067399251,4.756195082980398,-18.063281221944273,-19.621141171996456,Global
53,-6.940912558485454,16.84514656555553,1.1440945824197115,-0.8935451292613514,13.955155052350861,12.417150173426784,-17.24591294892844,-8.575257042177196,-3.8968705185641745,-19.073426896095757,Global
54,-3.5753472939304842,5.607280113789365,0.06485991273275005,-8.828181981024144,-19.779341580538762,-4.335369847320116,7.256734689912371,8.0631218096391,4.562440385168301,-18.23013260111555,Global
55,0.2695030383808457,0.4786332443450656,-0.4018267141611412,0.5601982743161347,-3.199281693840091,-0.13513916365898088,-0.22469339877413,-0.13228677641353867,-0.145993743482435,-5.7530893037064885,Global
56,-23.35655017906177,5.660175259725804,0.8815046292207782,5.227586748538634,-4.181965902804876,2.718464374487745,18.384545378401704,3.5108186283148086,-20.706935881492058,-20.287448139067195,Global
57,-18.532499731061684,0.9943345127386678,-7.060370535577569,5.477949170043573,-1.7056260311638987,-3.979102416765251,-1.659018548118766,1.6213487507823174,-9.19953706066157,-17.457586862668553,Global
58,-0.9530987842234886,8.025746993042091,6.710198539136009,-4.196618989271812,6.394743625354167,-3.0717668722006124,-11.709511594504153,-7.258429705426526,2.4118993841657357,-16.09275468375468,Global
59,-0.2115735106090098,0.21953424591712564,-0.8861619555444569,-0.04120351686528158,0.149989881850854,-3.089500617100136,0.29813811963405157,0.13033677867051954,-0.11838323672393944,-4.928256156466226,Global
60,7.184297092626515,-22.940250201503552,4.187422249019562,13.496016281944236,-8.972140386145913,-5.954807160794843,0.5183085503435265,4.279888936790208,-16.814233521467955,-19.490655490455946,Global
61,-4.190720899064612,-0.8351365232253443,6.352327437791956,10.50866826103357,25.13478042696805,10.40450094346518,24.508749639012123,-5.904253754317324,5.63910827578222,-20.473310118388355,Global
62,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-3.6253849384403627,Good
63,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-3.6253849384403627,Good
64,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.17817519745870622,-1.0,1.0,-3.6082855404301104,Good
65,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-3.6253849384403627,Good
66,-1.0,1.0,-1.0,-0.9999999999999999,1.0,1.0,-1.0,-1.0,-1.0,-3.6253849384403627,Good
67,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
68,1.0,-1.0,-1.0,1.0,-0.16254927896867163,1.0,0.20532205404579135,1.0,1.0,-3.5880184339217185,Good
69,1.0,0.5021627353028483,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-4.0274116728952585,Good
70,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.18471340713848802,-1.0,1.0,-3.6193144648701474,Good
71,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-3.6253849384403627,Good
72,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.6253849384403627,Good
73,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-3.6253849384403627,Good
74,16.41516760767128,-19.81029573632471,-25.444628302510726,-30.89966449766123,27.893882039650947,32.062918084153466,29.76398985615006,27.280384079753723,6.3942031498441665,-21.568265266071702,Global
75,0.27258748836006447,0.20616260076996823,-0.5900251951828138,-0.13961283774576577,0.15547575514277326,0.12104767242847485,-2.9104849769112056,-0.12764461671394803,-0.4138992865611437,-5.142363678864882,Global
76,3.473621201978915,15.211913335399366,12.263968634402978,13.992154946233597,-8.1006913952939,5.73601299644853,15.316158412843997,-12.586202508606366,11.869181194996251,-19.73941566663963,Global
77,-2.666105089172067,4.649947017496636,6.462040583981384,-9.592415133711153,11.710270657804777,-1.0353866177906745,15.25585378200332,8.954485692988996,0.8352529827674786,-17.965071967394266,Global
78,-6.175362546710218,19.20246348762361,-29.392391279949276,18.38630030751633,-27.7548059085641,29.395420282695007,-32.07215877135203,29.21673235779204,-19.26497999034993,-21.633628108472795,Global
79,-0.250140030416988,-2.5584495349935734,-0.6923991534574067,-0.20270429984221022,0.20881049551901892,0.1873592391089538,-0.049221876751125535,-0.14574145866617383,-0.2981916513265269,-4.9129638890605705,Global
80,-25.687862740444466,25.6179336536945,32.31980258648886,20.768464159430117,-18.43535872723313,-28.41931162317005,-31.624192292165418,25.080837246200808,-31.63838578811894,-21.96552630854233,Global
81,-4.426084275913759,2.8050754398971165,3.9037585719736967,14.131165388714777,-0.3677950065185769,-0.736049568490678,16.531843316229867,10.419711595751835,-1.9478717606519353,-18.036741554815997,Global
82,-3.0324724693305036,-0.17980418716214075,-2.313675521647884,-13.078838384469165,5.880830699804392,13.04072280208829,-17.10126273574516,13.42334382558979,-0.814595822363902,-18.354644485818845,Global
83,4.344384160618667,-4.095925304315177,-7.63998456046793,3.074504159512607,-6.835646077588745,1.635227327670016,1.6106235554047714,8.79250449314791,-16.156305742500525,-17.123930677286616,Global
84,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-3.6253849384403627,Good
85,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-3.6253849384403627,Good
86,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-3.6253849384403627,Good
87,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-3.6253849384403627,Good
88,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
89,11.797314720383461,-25.67811254839856,-31.94375366791326,-30.41480995445799,-29.80405725749243,-7.7960915797922645,21.79380793896209,-31.12270178150179,29.91221743189611,-21.3007034848549,Global
90,0.344584226839586,0.09490012414581504,-0.847160811160359,1.2263240787384269,0.1367429072073758,-0.06621569792986912,-0.18765333092997083,0.04316632621350235,-2.906192430549905,-4.970284892306768,Global
91,19.742298395629724,2.94763077263525,-6.311997146929773,10.432387318316337,-4.296805264916948,-7.128202051309099,-2.4262086083351235,-1.700707470921909,10.056029266742094,-18.42870933477471,Global
92,-32.70072370821664,23.624595808034968,-29.29505582967515,13.080007425214148,-30.714231876934885,-20.689091950753088,24.464786088918743,-31.1388191729115,13.822289066003258,-21.68867166162248,Global
93,-0.1964718508684315,0.12636484336101095,-0.6464975380303513,-2.657099462825651,0.11271152292099061,-0.07519479269660703,-0.08468568863333695,-0.04548336482112397,0.2438163520306519,-4.623471038099574,Global
94,-28.824946102898526,-29.250742213843225,-32.146849831118715,-19.479674904763947,6.403079962930647,-31.756848822265543,-12.880563118008293,-26.617355248329602,29.687237067619655,-21.715065474995836,Global
95,-9.331905650236994,14.296312271123348,-9.47026430343752,3.5727837611018955,7.438448745791952,9.260323361649718,14.516417279657368,-9.024127421044366,-2.671128607412406,-19.17069193041795,Global
96,-2.477468356610535,0.04858021896158136,-1.3777681655322676,-0.02161730614272303,0.11445245869412655,-0.23402222855388444,0.1287843604098379,0.09204472928573758,-0.038043073486354356,-4.69152900088481,Global
97,-7.378911090296299,-26.54244424755891,-11.065810596000787,1.2505573063496485,5.383167813175895,-15.050874283501145,9.309102176930963,8.199204691749955,19.660969511091842,-20.53593895166923,Global
98,1.5203592345076231,-10.733355458374628,-1.412888042960418,-3.3567570740155865,-9.50810808970245,-22.269100429829166,-8.210585322440267,-1.2792430526857927,-3.2678744523934498,-19.012207047499405,Global
99,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-3.6253849384403627,Good
100,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34998706112847605,-1.0,1.0,-3.9004392806415322,Good
101,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-3.6253849384403627,Good
102,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
103,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-3.6253849384403627,Good
104,6.135877886395583,4.874717987428767,1.556372981331279,12.158047698982429,5.1132137181840775,0.9352945121286638,3.756908228525745,-5.007788658917583,5.760478340207058,-15.028878237458825,Global
