x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,target,model_name,level,iteration
6.124809,2.4806166,3.1639261,3.751669,-2.002356,2.0869725,3.1632998,2.30203,1.6083819,1.6332389,3.7724524,-2.656365,-1.5048728,5.5878763,-198449.53,Global,Global,25
0.26866361,1.3518624,1.1348815,0.650316,1.0126147,0.79350454,0.93430614,0.877346,0.21169826,1.4888811,0.75100744,0.10901292,1.0419567,1.4608129,-899.807,Good,Local,26
0.268732,1.2641817,1.2424152,0.4993709,1.0803198,0.74864,0.8647752,1.1355873,0.21939722,1.5387545,0.8903996,0.105688564,1.1360887,1.5982621,-1115.5748,Good,Local,27
0.2655659,1.294883,0.92771214,0.62612456,0.82607687,0.82793134,1.0613446,0.94692713,0.08542449,1.3653262,0.5805397,0.12183471,0.93321264,1.395108,-784.0195,Good,Local,28
0.2653973,1.3392249,0.8796913,0.75687945,0.611649,0.91381097,1.2104402,0.75387543,0.12610023,1.3936826,0.7533124,0.104196325,0.9292433,1.617393,-854.67053,Good,Local,29
0.26658994,1.1132709,0.84028417,0.77822864,0.66313,0.925003,0.706826,0.89481336,0.03232272,1.3383021,0.24667628,0.11328197,0.9979489,1.4467396,-764.0441,Good,Local,30
0.26472503,0.78480756,0.6377046,0.7911019,0.8425806,0.81810653,1.185991,0.90610063,0.03129321,1.4256594,0.65076786,0.1067881,0.9915412,1.1654711,-692.1038,Good,Local,31
0.263937,0.4572395,0.94826376,1.0551299,0.8065943,0.8192641,1.1579807,1.0498124,0.12822175,1.2207428,0.81455773,0.14099272,0.99522215,1.4418982,-547.37744,Good,Local,32
0.26135308,0.7384535,0.8026339,1.4017915,0.9009417,0.7840748,0.77519405,1.1246524,0.0,1.0276257,1.5293738,0.10287927,0.98750466,1.3126235,-1150.083,Good,Local,33
0.26400357,0.21958752,1.2954408,0.8605904,0.84663284,0.8535862,1.4025265,1.1004223,0.058067434,1.3020269,0.4013319,0.1679948,1.0155143,1.6195128,-952.742,Good,Local,34
3.022685,1.6633329,3.456382,2.8059773,1.5424261,2.53047,2.562065,2.5798917,1.0882083,2.0198314,2.2310426,1.2458555,1.1485864,2.8991356,-26255.066,Global,Global,35
-1.7571733,2.0677102,2.4226487,2.0595934,2.7109127,2.2952332,0.4109038,1.9439517,1.8038802,3.5095315,1.0047688,6.336138,4.06752,0.98204625,-177844.1,Global,Global,36
4.4642253,4.751551,2.734271,3.1128528,0.10708319,1.2900866,-0.119702846,4.065964,3.5251868,3.2599857,4.566385,1.6866308,1.7235762,2.9017854,-141542.98,Global,Global,37
3.727877,4.538164,0.9254278,-0.36882833,7.3118978,4.221492,0.9864317,5.1759267,3.3810053,3.7983644,0.72278225,4.7339134,2.3663335,2.3810518,-447845.2,Global,Global,38
-5.0,-1.3086891,1.6033809,4.164145,-2.0051656,0.55086,-0.26616824,0.96737766,-5.0,2.2738037,-3.2326014,-4.035442,0.5787059,-0.5384718,-216312.55,Global,Global,39
0.26539537,0.44677395,0.5448132,1.0080837,0.80282134,0.8624751,1.0868443,1.2039024,0.29736918,1.1484073,0.6282082,0.12485166,1.0254024,1.4698234,-519.8902,Good,Local,40
0.26133558,0.6534388,0.39110616,1.228573,0.97629476,0.85851824,1.0604315,1.1014515,0.09749857,1.309057,0.57313544,0.12698856,1.0417025,1.5746139,-749.4989,Good,Local,41
0.26597095,0.07123736,0.46928704,0.90477234,0.509482,0.8157313,1.1649348,1.1173265,0.17131886,1.2090062,1.3890479,0.12700757,0.9859936,1.5861162,-855.58484,Good,Local,42
2.4683883,2.5213108,1.8208019,2.6743715,0.19297662,2.0661566,1.7960819,0.26618308,2.1208632,2.718992,2.3759632,1.5734583,1.4660618,2.6423254,-15172.2705,Global,Global,43
6.777144,-1.8282523,2.643239,-1.3415617,-5.0,-1.0287776,-1.8257556,1.9759605,0.10583446,0.76562834,-0.5927868,2.8786533,-5.0,-2.330308,-403223.6,Global,Global,44
-1.7263595,-5.0,-4.6245475,-0.48612827,-5.0,-1.9072472,-4.6802664,-1.5249832,-3.9331763,-3.8049307,-3.4860435,-1.4555943,-2.2106934,-2.5456564,-378426.62,Global,Global,45
6.948708,6.3614254,5.6874313,-5.0,6.043628,3.0664272,10.0,-5.0,-5.0,10.0,10.0,-1.9572582,-5.0,1.5520116,-3711940.2,Global,Global,46
0.7927976,-3.5724957,0.9821232,0.59535384,-5.0,-1.4304404,-1.9979647,0.03660611,-4.7789207,0.44329628,-2.4719434,-5.0,-2.7850626,-0.6276414,-241474.11,Global,Global,47
0.26701298,0.22332951,0.91579854,1.0172309,0.6067558,0.87363297,0.90672725,1.1382078,0.17113619,1.0337962,0.6732472,0.11758319,0.9862519,1.2771485,-497.38574,Good,Local,48
0.26711386,0.6029239,0.9395429,1.0135659,0.61851245,0.8624308,1.4860498,1.1731368,0.12518361,1.007187,0.67126,0.12217184,1.0432502,1.3083026,-655.89636,Good,Local,49
0.26430923,0.14624807,0.82907647,1.0284942,0.5280123,0.85676914,0.8574674,1.0429157,0.33285394,1.2060866,0.6976093,0.1241971,0.9997062,1.1999972,-501.1243,Good,Local,50
7.0011196,2.350811,3.6101274,0.753282,6.8772645,-2.4227219,3.5934918,3.1812575,9.860914,-0.36591348,6.1243258,7.7102456,5.8241935,3.0099127,-1922786.4,Global,Global,51
-2.7269492,-1.9633933,2.3814638,1.4270723,-2.8454092,-2.934403,-2.1726923,0.17427303,-4.594121,-0.5595935,-2.4479332,3.1851182,-0.72586954,-1.9274609,-102267.69,Global,Global,52
1.7603493,3.5333576,1.8463569,2.3260965,2.6206892,2.4641218,2.5100286,2.2873795,1.941714,3.2690387,2.5450065,0.063552335,3.4131544,0.92989373,-41586.707,Global,Global,53
-4.903443,-1.8725597,-0.50236535,-0.74865955,-2.1968026,-1.8825232,0.105739824,-1.2226828,-1.2870138,-0.60638845,-2.9514112,-2.1810558,-2.5406044,-2.4309852,-103058.45,Global,Global,54
-2.524483,-1.3881816,3.2667475,-1.0159687,-0.854437,-0.30699274,-1.4191871,-2.1590154,-5.0,1.4919544,-1.4439933,-0.46711478,0.90320474,-5.0,-92414.266,Global,Global,55
0.26526672,0.24963857,0.73163176,0.9301635,0.84986794,0.8373578,0.6413017,1.1123512,0.24263878,1.0747821,0.70307666,0.12659639,0.98973954,1.3282554,-460.3385,Good,Local,56
0.26489457,0.22376336,0.8497441,0.94980174,0.9633397,0.8123139,0.9511684,0.8910965,0.28659147,1.0955168,0.54478896,0.11721037,0.9476184,1.3557875,-367.2319,Good,Local,57
0.2653997,0.0,0.73318946,1.0080739,0.8935737,0.7343946,0.9455843,0.6976914,0.27827168,0.9986321,0.5487613,0.121669516,0.9907191,1.3848102,-326.00027,Good,Local,58
0.26414287,0.0,0.7562023,0.9575123,0.90431297,0.9095071,0.9927942,0.60076594,0.29115424,0.8995513,0.60795474,0.12529403,0.9885089,1.3487477,-279.50464,Good,Local,59
0.2612365,0.0,0.91538364,0.83593893,0.83695734,0.8348407,0.97572255,0.65647393,0.30451345,0.69445854,0.6047443,0.11681791,1.0087572,1.3923925,-266.3186,Good,Local,60
0.2623135,0.0,0.8705214,0.87793803,0.88578945,0.86718744,0.96298516,0.6902845,0.2762954,0.8074286,0.5605323,0.12232113,1.1483418,1.380639,-283.8353,Good,Local,61
0.2614793,0.0,0.72737485,0.91640973,0.8657649,0.84771,0.968112,0.6722632,0.2809866,0.66703504,0.48906362,0.1231504,1.0013252,1.2973633,-231.07315,Good,Local,62
0.2605053,0.0,0.946982,1.0607605,0.8777766,0.87797827,0.9142971,0.58850247,0.2689737,0.556708,0.37697464,0.12389327,1.0090858,1.3238149,-244.56157,Good,Local,63
0.21134023,0.4289745,1.07815,0.92314076,1.6128443,1.6182238,0.101586014,0.1552661,0.3476098,0.038859904,0.29542708,0.00950999,1.0697821,1.71003,-1063.4646,Good,Local,64
7.5862646,-1.6924943,1.0104291,3.8925648,10.0,-3.283861,-5.0,2.3378234,2.432025,8.939156,4.0405455,0.65163326,-0.24447408,3.4474816,-2101295.2,Global,Global,65
-2.7067752,-0.42051995,0.47617227,0.98173434,1.654457,-1.2231224,-2.5862224,-1.952718,-4.763515,-0.9054145,-4.7172,-0.53296757,-0.3251402,-0.2649008,-135001.48,Global,Global,66
-3.3485694,-1.6670563,3.1544955,0.87312055,-3.4063516,-2.74527,-3.4778275,-1.8395905,-2.4536831,-2.2040641,-1.4814111,-3.4268732,1.4925522,-2.017641,-108521.36,Global,Global,67
1.6240612,3.0829332,2.493561,2.7037866,3.9347236,2.5666862,1.2752534,1.3370614,0.55277914,2.678471,1.943464,3.7754743,2.1442232,1.997369,-45648.0,Global,Global,68
-2.2749736,0.08329818,-0.41775888,1.4765561,1.2225617,4.779701,0.4100411,-2.8110042,5.0946336,0.9695327,3.6885085,-5.0,0.4751129,-1.7048267,-214384.38,Global,Global,69
0.23945966,0.032073814,0.8398333,0.96797657,0.9809652,0.96810895,0.83828783,0.61267567,0.30259317,0.71499085,0.4875049,0.09844378,1.024183,1.3255981,-234.63507,Good,Local,70
0.2611409,0.24239814,0.7364801,0.824894,0.93431234,0.9759453,0.8588634,0.55935735,0.3564572,0.40620932,0.46151498,0.053115465,1.0566916,1.3309683,-206.89163,Good,Local,71
0.25053024,0.36688244,0.73765445,0.87521243,0.915574,0.9868125,0.84154886,0.5361569,0.34655902,0.47944233,0.47737744,0.10727746,1.0478319,1.3521068,-203.49344,Good,Local,72
0.24922107,0.03369335,0.439306,0.42377305,0.9277708,0.94714504,0.8521226,0.59607375,0.48878795,0.22500254,0.43782103,0.14973249,1.0641817,1.3298563,-216.85757,Good,Local,73
0.25062713,0.11163749,0.64139825,0.5789245,0.8869828,0.97172695,0.86953896,0.5990551,0.3988075,0.45257285,0.47468293,0.08889791,1.0522014,1.3392485,-215.4799,Good,Local,74
-1.2115581,-1.018481,-0.043331593,-1.576219,-1.7500497,-0.5173923,-2.6717105,-3.1664832,-1.8891827,-2.9892325,0.31320223,-1.8403435,-2.8059704,-1.8483995,-55242.273,Global,Global,75
2.9152513,-0.46401298,-0.85187495,-0.11203578,2.4425046,5.8184624,2.5314758,1.5016669,7.2888885,1.994294,4.480248,0.5646016,1.6670213,4.2290597,-411894.3,Global,Global,76
-5.0,2.4855201,2.868859,5.0472336,-4.0000453,-1.8113508,-1.2992629,1.4397688,-5.0,-0.9737814,-0.46757978,0.8883748,-1.2689948,0.12347344,-247003.44,Global,Global,77
-5.0,-1.9746885,-1.4379205,-0.1480654,0.19445571,1.1724172,-1.573503,-3.0014386,-1.8361173,-1.8101686,-0.45597133,-3.7549176,0.4378938,-0.8304516,-116397.9,Global,Global,78
3.5052078,2.004252,7.329639,1.5971274,5.5385203,2.5267904,-4.5461984,-2.9490018,-1.5376265,2.5155048,4.3312407,-2.324224,1.3479213,0.7449482,-488471.3,Global,Global,79
0.2560182,0.05591881,0.70965755,0.96305794,1.0532088,0.9547991,0.8441973,0.641512,0.49409422,0.21783261,0.47956708,0.12800282,1.0800115,1.3115157,-215.25612,Good,Local,80
0.25464,0.0,0.6366186,0.72028327,1.0603093,0.94533384,0.7198736,0.54556066,0.38785234,0.41557384,0.36340958,0.10613329,1.0561832,1.3100051,-214.98701,Good,Local,81
-3.0930653,1.2652453,9.401284,2.6987526,-1.1582838,2.2683342,-0.31986624,-2.4701364,-0.09028259,5.14502,2.9567208,-5.0,1.1162928,-3.2253118,-897897.56,Global,Global,82
4.622535,1.0847391,6.025594,0.34078038,1.5176315,1.3119088,2.7518933,5.487976,-0.3691894,7.837338,-0.40867144,6.3298707,3.0228908,2.987669,-799847.4,Global,Global,83
0.5720822,3.9129574,1.0824506,8.35781,1.7154459,-2.1150696,0.6120615,6.6606917,0.9997301,1.9427663,-1.9538083,2.727558,3.4398048,7.2130723,-694368.0,Global,Global,84
-0.5751672,0.5462453,1.1442834,0.027676716,-2.8559656,-2.7333784,-1.5915165,-0.3178503,-5.0,-0.7445304,-0.49339673,-1.1465926,-0.65599614,-1.5444949,-91992.875,Global,Global,85
-2.3806834,-1.7654439,0.91569936,-0.5118227,-1.5970778,-1.7114161,-3.414123,-2.6834114,-3.7978373,-0.6813872,-0.92649424,1.4272883,1.8849851,-4.439706,-74568.55,Global,Global,86
0.25057915,0.08786026,0.65226996,0.8212715,0.92286474,0.91540694,0.88770646,0.45883188,0.42365423,0.3489516,0.4735069,0.1081317,1.0639886,1.3363881,-214.67252,Good,Local,87
0.25338295,0.10621727,0.7189899,0.784241,0.9690923,1.0066253,0.8981183,0.7106081,0.40168372,0.41117716,0.48015094,0.10658481,1.0234667,1.3023593,-203.45035,Good,Local,88
0.2546882,0.17365208,0.7525152,0.6465443,0.9644266,0.98349786,0.8678373,0.5736647,0.27982026,0.0,0.48470616,0.13760132,1.0619029,1.3261522,-230.53249,Good,Local,89
0.25830767,0.060394797,0.80215293,0.74072903,0.9034284,1.0488188,0.8285322,0.5528243,0.489698,0.49646634,0.4214813,0.11952692,1.0713634,1.3196499,-223.34431,Good,Local,90
-1.4085319,-1.3141592,1.3942745,-0.18399698,-1.8709363,0.20450611,-3.897787,-1.0411637,-1.0978328,-2.1412919,-2.7436464,-0.38723493,-0.7843932,-3.1438224,-45721.855,Global,Global,91
3.9276612,1.6422914,-0.20557323,0.95153064,0.6504491,3.7835445,0.18592978,0.97393334,2.6217198,2.2418199,3.276515,-0.39384374,1.0155653,1.448451,-56352.555,Global,Global,92
-0.47986597,0.5180432,-1.6851008,2.8050086,-2.1778443,0.8267761,-2.7749462,-2.0569448,3.8970642,-4.428744,3.3832004,-3.0819552,0.8317955,-0.17325538,-116363.82,Global,Global,93
-0.7236993,-2.241486,-0.009865166,-0.27743334,-5.0,-0.074782856,-1.3248638,-1.9367205,0.58008045,-2.17652,3.0262983,-1.5224546,-0.5931244,-3.5368648,-86086.76,Global,Global,94
2.312782,-1.6537035,1.5160118,-1.8538866,0.1805083,2.8420432,-3.8187337,-4.903343,2.4863088,-2.9085884,3.1625452,-3.2573633,2.1326942,-2.8456228,-148641.2,Global,Global,95
0.2529132,0.103062026,0.3403924,0.9182408,0.9247896,0.9493486,0.85364604,0.65543294,0.38614044,0.35321784,0.43712077,0.102240026,1.0566117,1.3286158,-210.44579,Good,Local,96
0.25351995,0.06851501,0.6434993,0.78193194,0.9664284,0.97237647,0.87569636,0.6370204,0.3630369,0.36732095,0.45464838,0.10891947,1.0611063,1.3384422,-204.4281,Good,Local,97
4.5712028,1.5576012,3.5599227,4.096089,0.66688675,3.5701604,-0.06624786,-0.13091794,5.1750984,1.0307232,5.352126,-0.9274125,4.9057074,0.32133144,-304609.7,Global,Global,98
-2.0992796,-0.29956794,-0.14914536,-1.9922925,1.9049882,4.642283,7.6403227,-0.8712434,0.54905504,2.6028588,1.5559447,-0.84728724,1.736535,5.0756764,-378456.2,Global,Global,99
0.25632283,-1.1380788,-3.870439,0.6067536,0.012659555,-0.21159084,-2.7876809,-1.6600153,5.5160165,-2.9881978,0.08773148,-4.448169,-3.67042,-2.2666273,-235339.12,Global,Global,100
