x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,target,model_name,level,iteration
4.3675327,1.9427782,-5.0,-5.0,-1.8842802,2.6178343,0.8934138,-5.0,2.537213,-5.0,-1.1002731,-4.8535843,0.16815938,10.0,-406525.16,Global,Global,21
-0.39459792,4.1967125,-0.9070734,0.79113823,-0.12544891,1.1243328,1.252911,-5.0,2.782083,-4.0333133,2.0973594,10.0,-0.1324182,10.0,-1139647.4,Global,Global,22
1.1990399,1.1297685,0.52259994,0.8328285,1.2152529,1.2506448,1.2452185,0.89341354,1.6571912,1.4973853,1.2893237,1.0432357,0.103179775,0.97806585,-734.902,Good,Local,23
1.564312,0.79489005,0.41734612,0.6485688,1.0324159,1.1469615,1.1659224,0.8301852,1.7501578,1.2754369,1.456715,0.987367,0.081735045,0.4681933,-1035.8212,Good,Local,24
0.0,0.0,0.3522133,0.9832306,1.2568554,0.95987356,1.1141616,0.5568345,1.5559942,1.4708458,0.3790492,1.0981526,0.03011887,1.5099065,-1209.1825,Good,Local,25
1.8644683,0.24266243,1.1231802,-1.5616784,2.5124507,2.6081343,1.295284,2.0334055,2.377073,1.0814836,0.95864797,2.4335666,3.815563,3.6368263,-21402.389,Global,Global,26
2.2144544,-0.10251433,1.2340993,-0.1879484,4.0207114,4.1246276,2.7130795,-0.11492465,1.5256029,3.2140765,2.3763633,2.820076,0.52934724,3.009156,-58799.395,Global,Global,27
0.46309483,1.6149857,1.9318753,0.4887323,2.3493729,3.6079931,2.2590694,2.7264476,2.3958864,-1.364142,3.152613,1.54791,0.6097971,4.8696194,-31406.854,Global,Global,28
1.5553185,1.8333216,2.7648377,1.5536295,3.4955883,2.1476653,1.6009927,0.8707552,3.0533404,2.0279553,2.5157585,3.3716452,1.4378343,3.4538896,-32290.084,Global,Global,29
2.0786028,1.1989703,2.6329117,0.9099385,3.6746905,2.8639643,2.6606882,1.596165,2.188187,2.40436,2.752625,-1.6065295,3.1788607,2.8176525,-38265.54,Global,Global,30
0.64668596,0.38176307,0.7654008,0.78768045,0.9774432,1.4081653,1.1829859,1.2618089,1.5472127,1.5081519,1.8213336,1.0637006,0.05833959,1.3382852,-1045.1245,Good,Local,31
1.7833984,1.6480542,0.2515664,0.76185703,0.8640159,1.2054445,1.2034425,0.4865662,1.657928,1.5312327,1.2432231,1.061327,0.09437554,1.626875,-1885.7335,Good,Local,32
9.678358,6.8996115,-5.0,-5.0,-5.0,-2.2421877,10.0,-5.0,1.0682615,4.372644,6.153872,-3.3391438,8.968522,-5.0,-3364626.5,Global,Global,33
0.28959322,-2.067719,-5.0,-1.3569479,-2.5964835,2.4458635,0.91003245,-3.833519,0.3032588,-5.0,-2.835413,-0.24922529,0.7034457,1.0291932,-194967.28,Global,Global,34
1.8012393,-0.29655188,1.1952084,-4.069783,3.3894513,1.8105019,1.7558838,0.4925367,1.8845145,1.0378271,-0.060221467,-0.19986548,1.7775612,3.3336482,-33402.17,Global,Global,35
-1.0620785,0.79422486,-3.6857355,-2.1905296,-0.803991,3.0014153,-1.8836218,-2.3736103,0.025659598,-2.1865616,-2.7753491,-4.9664474,-0.60684395,0.68031377,-135214.1,Global,Global,36
0.9401453,-2.0173507,4.0845103,0.70077145,4.0627193,1.0796179,2.1160176,4.531776,2.973522,3.3239384,8.404008,2.2055793,3.0299027,4.9536796,-556528.3,Global,Global,37
0.67872065,0.6566772,0.6081426,0.85102034,1.3221804,1.1587983,1.3577824,1.1203359,1.7097712,1.6845616,1.1187823,0.9928706,0.033460032,0.9775194,-817.864,Good,Local,38
0.7846946,0.3371468,0.60389555,0.96387666,1.3136927,1.1797123,1.1145924,0.93598646,1.5387079,1.3371685,1.1816227,1.0392295,0.076621756,1.3468963,-611.5779,Good,Local,39
0.31726688,0.3603655,0.6646148,0.810209,1.394399,0.856538,1.2558659,0.8944781,1.3803693,1.8421683,1.8145976,1.0216275,0.00886571,1.3281807,-1382.0461,Good,Local,40
0.7804164,0.38751513,0.57054675,1.0533488,1.2187312,1.3813436,1.1257355,0.97022337,1.7109034,1.2839152,0.7235575,1.0069468,0.09705593,1.1106124,-793.65796,Good,Local,41
-5.0,-3.4861574,-3.0374432,-5.0,-2.1895044,-3.1039982,-1.1023805,-4.7605996,-0.76719844,-5.0,-1.343283,-3.6235356,-3.5350542,-3.109516,-402476.8,Global,Global,42
-1.397367,-0.82184196,-3.8011322,-3.191961,0.5881885,2.7188623,-0.7833506,-2.9736905,0.20581986,-1.6300876,2.1126325,-1.4247762,0.14179511,1.4705374,-63533.55,Global,Global,43
-3.0882802,-0.2632416,-3.3004267,4.7181616,-2.084677,1.7131301,-0.8108214,0.7469243,-2.0301566,-3.4978437,-0.15143852,-5.0,2.3740861,2.5236297,-152557.02,Global,Global,44
-1.0536232,-0.8032905,0.14336367,-0.96642005,-0.25035146,3.1936474,-0.52642125,-1.6481923,0.39786765,-0.57443064,-0.45806083,-5.0,2.0172205,1.4759642,-70414.97,Global,Global,45
5.9197493,5.715946,0.65853107,0.19473778,5.606606,5.158557,1.1236084,3.32073,2.0979693,3.2442687,3.6348763,-0.30986193,2.4635627,6.1274652,-357835.12,Global,Global,46
1.0094155,0.22616477,0.5675642,0.9529142,1.2642124,1.2427408,1.0103568,0.91114175,1.6713618,1.7858852,1.7659159,1.1716882,0.01540629,1.2102406,-1272.5015,Good,Local,47
0.38488954,0.4505306,0.84315854,0.99880797,1.4312785,1.202248,1.2657049,0.9340032,1.5493773,1.4609818,1.1302093,0.89683974,0.10236652,0.74780905,-552.1435,Good,Local,48
0.81650215,0.61606485,0.5935496,0.966323,1.5266268,1.3889142,1.3270261,0.98604405,1.2956371,1.4644427,1.0653071,0.98822695,0.2527959,1.1619227,-571.0462,Good,Local,49
0.866176,0.5669629,0.9487928,1.0996549,1.1318225,0.8341396,1.2965355,0.99474436,1.1515176,1.4709731,1.0171031,1.0597502,0.03545726,0.9100091,-489.1245,Good,Local,50
0.8306027,0.43528822,1.4390562,0.86394745,1.4051696,0.64387524,0.94043124,1.0126984,1.4904604,1.4809222,0.9367728,0.9787511,0.21430007,1.4108744,-1036.9298,Good,Local,51
0.27017772,0.4305423,0.66517633,1.2538507,0.8163529,0.7765915,1.344694,0.9729914,0.8858088,1.4778724,1.038502,0.95448685,0.0,0.9809543,-647.6444,Good,Local,52
-2.0689194,0.4705794,-2.1695845,-2.5041273,-2.346966,-1.3792813,-1.0615351,-2.0216665,-1.1930057,-4.331161,-0.7729719,-2.5154922,1.1393195,1.3621409,-69284.71,Global,Global,53
-1.0983409,-1.348543,-1.1652429,2.2259524,-2.8608406,0.5813159,-1.1543002,-1.9508114,-1.5495037,-0.30449486,0.17692047,-1.724806,-1.1299479,-0.64582914,-20837.168,Global,Global,54
5.3397303,-2.1875622,0.83480126,-0.09850463,1.9750261,4.666047,3.1345115,0.21774608,3.0162566,-1.8961592,2.1213121,0.49512106,2.730566,10.0,-156406.38,Global,Global,55
2.971383,3.2298627,1.3791957,-1.8582034,2.8425004,2.328832,3.0389664,1.074036,3.426829,-1.5431828,1.1048282,1.728752,3.637541,0.9607449,-56822.79,Global,Global,56
4.447349,-3.3687613,-4.96251,-2.0916708,-2.570923,1.4873494,-1.07019,0.47302166,-1.1007406,-3.8580973,-1.2546675,-0.6715197,0.18931447,-0.98522276,-189683.62,Global,Global,57
0.7589342,0.70458525,0.7368383,1.1074957,1.631083,0.821942,1.3507545,0.9886215,1.245475,1.4348506,1.1186056,1.2345285,0.0,0.23846348,-846.1624,Good,Local,58
0.87747204,0.0,0.6828936,1.0076946,1.4079086,0.8144673,1.345627,0.9880141,1.1857425,1.4157772,1.1480032,0.9995637,0.0,0.9754823,-686.74963,Good,Local,59
-0.625716,-0.07143361,-1.991904,0.7020956,-1.0406511,1.507333,-0.41299507,-1.257635,-0.12625407,-2.2771902,-0.12369139,-1.7175983,0.13831025,0.97904515,-7529.9775,Global,Global,60
-3.72193,1.2171737,0.9755819,-1.3537058,3.5570867,1.4538012,-1.7833768,-1.26414,-3.19184,5.4727955,-0.46677357,2.243701,1.3292048,-3.5041394,-134551.05,Global,Global,61
-1.6257244,-1.9435682,-0.4589772,-1.8636827,-0.48926383,1.2422299,-1.0971106,-1.1603578,-1.4075931,1.9768778,-0.79896265,-0.48814633,0.43168554,0.51953435,-10420.938,Global,Global,62
1.7240692,0.68015254,-4.4233885,0.8225046,0.71300614,-1.5735574,-1.3259368,-5.0,-1.9242206,4.369913,-0.113802135,-3.6094024,1.6982297,0.19713633,-168921.39,Global,Global,63
-1.2288512,4.6421113,2.3735142,-4.754011,-4.033443,2.6298015,-1.7215238,-1.0174148,-4.1441994,3.2499416,1.4136686,-2.6851714,-2.8256133,-0.58673275,-197331.12,Global,Global,64
0.47562286,0.64591336,0.7726959,1.242761,1.2088104,1.4832828,1.2538081,0.9568943,0.9114842,1.4789623,1.0985346,0.87410676,0.16142567,1.0141208,-518.04285,Good,Local,65
1.30553,0.57639545,0.8543464,1.0213851,0.97144747,1.2632899,1.1975751,0.96902514,1.1573775,1.5073286,1.0055448,0.94593215,0.19795159,1.127478,-547.96924,Good,Local,66
-2.8678045,0.96771306,2.440797,-0.0633908,-1.169019,1.1911489,-2.2807906,-0.6465984,5.1339793,3.3049393,1.7712269,-0.33235708,0.31520396,-1.606935,-79349.95,Global,Global,67
-1.180269,0.33950862,0.6693095,-1.0024987,-0.7833044,1.4037012,-1.0280334,-1.4819891,0.98597056,1.1516999,1.1159489,0.15952459,0.8242828,-2.5376468,-3672.4504,Global,Global,68
-0.80178624,0.4150752,6.383339,1.9075006,6.8540916,-3.257974,-3.340908,0.28460115,-0.36449566,-3.209338,0.5799989,-0.99569935,-5.0,3.8605344,-498629.0,Global,Global,69
-5.0,-0.37261847,3.1432245,6.492059,-5.0,10.0,-2.4547856,-3.8437297,5.3560205,0.43984398,-1.2300324,-3.2130642,9.446139,6.5382967,-2145945.5,Global,Global,70
-3.067878,0.8850179,0.08500055,-1.0190718,1.7367164,-0.5443708,-2.1396236,0.59601176,1.0463761,3.8882139,1.8695246,-3.3450308,-1.9880743,-1.8588098,-54792.406,Global,Global,71
0.9043111,0.6983653,0.8413495,1.5573145,1.2734771,1.061146,1.2412653,0.97427285,1.4221283,1.4729106,1.1130016,0.9618556,0.1220836,1.1557584,-651.8377,Good,Local,72
0.0,0.719406,0.7523015,1.0272577,1.2181847,0.47297487,1.150304,0.9796091,0.76327205,1.4620847,1.0683744,0.9370918,0.28898963,1.10729,-622.59705,Good,Local,73
-0.50697035,0.55185485,2.7336025,-1.4623202,0.83575886,0.60175294,-2.405465,-1.8522302,-0.25631192,1.9754512,1.4787682,-1.7153398,-1.1573461,-1.1671814,-21542.744,Global,Global,74
-4.461488,10.0,3.2516613,1.9534243,-0.024709929,1.5213604,-1.2465718,7.0780706,4.6616964,10.0,1.4880403,2.6747491,3.340957,0.4257084,-2163235.0,Global,Global,75
3.8353994,0.8237998,1.9706284,-5.0,-3.979444,-1.5639123,-1.4853323,-1.7963437,-1.0636629,7.1162868,1.0630978,-5.0,-0.9970493,1.8039283,-467550.78,Global,Global,76
-5.0,-1.1846534,5.96762,-1.4009145,1.8003057,1.1216706,-2.4732728,-1.6392305,6.7994637,4.1163487,2.2935543,2.514655,-5.0,-4.946216,-519468.5,Global,Global,77
-3.2646708,-0.6045859,-0.41116083,0.78753823,0.7450423,-0.416248,-1.8149397,-0.91444826,0.17773688,0.27019772,1.2122703,-2.6527927,0.10475697,-0.46183243,-21804.137,Global,Global,78
0.6026234,0.6675923,0.8555666,1.0809842,1.2275529,2.0,1.3250123,0.9616793,0.91525394,1.474181,1.095981,0.98498803,0.0,1.1288962,-1227.0121,Good,Local,79
0.0,0.7849365,0.7219295,1.0736427,1.3352616,1.0565444,1.0905951,1.0296843,0.63716257,1.4140397,1.1022501,0.8519666,0.26148638,0.9779617,-471.6005,Good,Local,80
0.52658147,0.68627554,0.7469068,1.0875798,1.2228919,1.030522,1.254595,0.97676355,0.8807736,1.4547855,1.0245945,0.88964033,0.23189312,1.0112628,-406.29572,Good,Local,81
0.77683246,0.77168083,0.7621075,1.0981755,1.3553363,0.9958472,1.3254462,0.9715105,0.8427126,1.4395852,1.0381861,0.719026,0.15995917,1.059024,-473.16833,Good,Local,82
0.0,0.56863946,0.7283884,1.1141558,1.1825022,1.0512711,1.2586875,0.99441856,1.0366979,1.462454,1.0912422,1.0583819,0.244676,0.97496367,-421.65137,Good,Local,83
2.6189044,0.8951161,-1.303525,0.5323534,2.1748567,2.5644653,2.5112166,1.4649796,1.8549616,0.8901828,1.2707354,2.088525,2.8903453,3.7562997,-12013.639,Global,Global,84
-0.8465289,0.9890085,1.7668352,-3.1498146,-0.7059944,4.7119484,-2.7877774,0.82863295,-1.3411328,-1.1580627,2.8016272,0.5137295,-1.2077305,-3.8490453,-94327.97,Global,Global,85
5.2359505,-5.0,-1.6700504,-1.1066352,1.5946211,1.1967624,1.289578,-4.812643,-5.0,-2.8459833,2.5828207,-2.252927,0.017536703,0.045548584,-352688.94,Global,Global,86
-2.025966,1.4516033,-1.0044782,-3.4643989,-1.050346,-0.7373531,-2.160377,-1.0810546,-0.19327892,3.1996753,0.35262817,0.6791743,-2.705251,-3.5338979,-48927.38,Global,Global,87
1.8505806,1.0709833,5.096924,-4.891797,9.613534,5.38305,2.9397025,3.869841,3.154962,2.7393868,-1.7047166,5.1536927,1.3848774,5.326571,-1038420.56,Global,Global,88
0.37069112,0.68513846,0.74223316,1.1003317,1.3077534,1.0183649,1.1118412,0.9775213,0.8559466,1.4790235,1.0113512,1.072028,0.17197697,1.002803,-510.80786,Good,Local,89
0.0,0.52331746,0.75663614,1.0795969,1.1576159,1.0765654,1.3529015,0.980572,1.0288798,1.4652827,1.0555927,0.69988483,0.45881316,1.0526189,-385.68597,Good,Local,90
0.21493196,0.68478876,0.7805113,1.1250468,1.1445457,1.0664884,1.2942775,0.99280626,1.2066711,1.4364989,1.1531472,0.79990643,0.5777153,1.0211468,-298.39548,Good,Local,91
0.0,0.6604784,0.7924299,1.1327916,1.4622966,1.0677177,1.2371386,1.0283298,1.1991014,1.4162087,1.1706913,0.65591025,1.0452905,1.0701233,-388.31415,Good,Local,92
0.35604426,0.85132515,0.7858913,1.1097572,0.9933062,1.0511771,1.2408932,1.0077907,1.1436913,1.4018139,1.2087215,0.8597639,0.9363426,0.9769708,-214.90988,Good,Local,93
0.2677928,0.86675334,0.8569237,1.114515,0.9921176,1.0348994,1.3158096,0.99244845,1.0015577,1.3995084,1.1823995,0.94416356,1.6705295,1.0873973,-594.61865,Good,Local,94
0.55596703,1.0156765,0.78234494,1.1403548,0.8352382,1.0510329,1.1424825,1.0695455,1.1941386,1.3702542,1.2804523,0.73045594,0.7600125,0.8264706,-254.76553,Good,Local,95
3.5530717,-0.68868935,-4.362037,-2.8572938,3.1036372,1.0862619,-0.37030056,-3.624358,-5.0,-2.4794064,-1.0616839,-2.4590254,-0.2178824,-0.68629026,-198487.81,Global,Global,96
-0.9701423,-3.0025187,1.5112305,-5.0,-3.306963,0.6819436,-3.84377,-0.1869339,10.0,-1.6482482,2.557149,-5.0,-1.9258153,-1.8488028,-1259683.2,Global,Global,97
-5.0,3.225247,0.42294717,-1.0572009,0.2501357,2.1223845,-3.1293302,-1.916188,0.26222378,7.3848405,0.060310517,-3.386896,-0.20572163,-2.7494833,-396535.5,Global,Global,98
-2.1223104,0.97077817,1.1909095,-5.0,-2.7600803,3.8409288,0.89887047,-0.9247914,-5.0,-5.0,0.74790996,-5.0,-1.9407,4.640307,-331536.5,Global,Global,99
2.0167298,4.5717635,3.2592926,-1.5661392,0.67709696,3.4327939,-1.9843278,5.7193594,1.389383,-2.4913833,0.89095116,-1.2447418,1.3526163,6.371918,-171929.33,Global,Global,100
