x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,target,model_name,level,iteration
1.571905,2.177338,3.5285347,6.6499887,-2.0263605,1.5411065,3.5819392,2.06652,0.9842179,2.4219468,-0.35672578,0.3321015,-2.9962397,2.819324,-239806.23,Global,Global,21
1.0675025,0.6614791,3.6857517,1.6688799,4.5048537,-0.60410565,2.2112582,0.6373574,0.06631789,-0.078493655,-0.7490193,-0.4981292,3.5249374,2.8608553,-71834.24,Global,Global,22
0.5377251,3.1529846,0.48323137,1.5337611,2.198084,3.0379782,1.7093283,1.736834,0.25440973,-0.85776633,0.11851055,2.9167218,0.8056152,2.964597,-24271.242,Global,Global,23
0.5537374,1.423319,1.37816,1.4123275,0.754651,1.0986705,1.5675602,1.7121887,0.0,1.5353317,0.77063084,1.519305,0.84775263,1.9065802,-2230.81,Good,Local,24
0.46259654,0.9186946,0.9706547,1.157436,0.6476045,0.8717693,1.4898489,1.713962,0.0,1.429147,1.2681744,1.5154022,0.9934432,1.9175264,-1590.263,Good,Local,25
0.52059513,0.82381237,0.72288543,1.3470955,0.7484293,0.75252473,1.2619807,1.7047312,0.0,1.3404474,1.871549,1.5176432,0.9839216,1.920646,-1952.6963,Good,Local,26
0.32102868,0.61963105,0.8832024,0.99796605,0.56958663,1.0360163,1.5645639,1.7197644,0.0,1.601225,1.1941606,1.4860162,0.99090165,1.9039218,-1757.9115,Good,Local,27
-0.71884304,1.9804127,1.3482416,1.5528941,2.8051045,1.0329477,4.1905103,1.8768188,1.3384569,2.3368857,1.7724442,1.2060175,1.0130675,2.8894491,-33774.496,Global,Global,28
3.1581767,1.0238446,3.756798,2.587489,0.21083532,1.399315,-0.14500472,0.76005405,1.602661,-0.06365419,3.5833359,0.8118709,0.64145494,2.8553886,-44084.195,Global,Global,29
2.0001605,2.2159407,2.958992,2.917846,2.405512,2.1017866,2.6720815,1.5803745,2.2028637,0.4987034,1.9805793,2.0375378,1.319049,3.2952397,-16215.79,Global,Global,30
-1.2300264,0.14509094,-0.6142955,0.07221065,2.983624,-1.2355368,-2.2049003,1.0036666,-0.85338795,-0.8100551,-1.3552603,-2.4224708,-5.0,1.403896,-84661.234,Global,Global,31
-5.0,-3.2441714,0.41041884,1.339221,-0.26198143,-1.089822,-2.8100846,0.37979272,0.23970297,-2.5458267,-0.25153196,-2.55849,-1.2151688,3.431296,-110357.37,Global,Global,32
0.69082814,0.79210806,1.0299553,0.8512036,0.6176088,0.8021901,1.5347316,1.7190274,0.0,1.4991897,1.4264463,1.4949816,1.0463269,1.9281716,-1577.399,Good,Local,33
0.39165127,0.962214,1.0755401,0.582342,0.64700496,0.7999173,1.5707022,1.7239805,0.0,1.2403293,1.1631896,1.4470478,1.0612838,1.9251639,-1492.0026,Good,Local,34
0.7780292,0.9658254,0.9736787,0.82936615,0.38510245,0.6009394,1.6000766,1.7021186,0.0,1.4047374,1.0835149,1.413042,1.1174946,1.8965296,-1515.0354,Good,Local,35
0.11576879,0.975545,0.86755073,0.6179314,0.25198126,0.5925806,1.5455778,1.7115217,0.0,1.2567343,1.7981591,1.486065,1.130694,1.9023468,-1798.9261,Good,Local,36
10.0,6.4279757,3.6298451,0.31623745,0.34911457,3.3242772,9.030918,5.230042,1.9438539,1.4777641,4.547844,7.7027507,4.32112,1.2561678,-2033914.6,Global,Global,37
1.3490143,-2.5825992,-2.5716028,-1.7440348,-2.697842,-3.4778512,0.558868,0.37472078,0.0020955608,-4.7676125,-1.0624135,-3.2485793,-2.106188,1.5568596,-123424.625,Global,Global,38
-3.0622997,-1.1378493,0.04189983,1.0918432,-1.1102905,-1.8877766,-0.065294124,1.3159249,-0.43227178,-2.346346,-1.2537708,-0.62860817,-1.7386639,2.3766153,-21050.668,Global,Global,39
-2.527533,-2.6311789,1.2265446,-1.4767625,-0.13447748,-0.67033285,-3.6077545,0.14861782,-2.0833557,-2.012291,1.6792026,-1.7231314,1.055359,1.9237972,-38675.883,Global,Global,40
-1.0824814,-3.2098706,5.693891,-1.6111588,0.26424775,4.092204,2.2005856,4.8416557,-0.04963532,-1.2701315,2.3705359,1.8127671,0.7003514,4.033732,-202040.56,Global,Global,41
0.60251707,1.0083216,0.92424345,0.53217834,0.5904432,0.6022103,1.4282215,1.7691058,0.0,1.6425786,1.128474,1.4056002,1.1937115,1.957552,-1779.6804,Good,Local,42
0.67050123,0.9056441,1.2364002,0.5556772,0.42073578,0.6309172,1.3250332,1.723524,0.0,1.0097277,1.1826788,1.4408824,1.0462866,1.8637758,-1395.7946,Good,Local,43
0.6087183,0.9483498,1.3718334,0.0,0.8638836,0.5596893,1.5796971,1.6804804,0.0,1.5576961,1.1785601,1.4582857,1.0356532,1.8038653,-2087.4863,Good,Local,44
0.9449191,0.8641006,1.2069752,0.91043156,0.3496608,0.6671268,1.2775449,1.7525145,0.0,0.8779233,1.1595147,1.4424415,1.0868652,1.9127648,-1365.7278,Good,Local,45
0.6783976,0.8531768,1.1230218,0.87244236,0.73762244,0.10099384,1.6134773,1.7688261,0.0,0.9227111,1.1632652,1.4256545,0.96892524,1.8956732,-1674.725,Good,Local,46
0.64014333,0.8741411,1.268998,0.8800428,0.5890252,0.8313095,0.91617304,1.6699826,0.0,0.9319199,1.1408929,1.4379544,1.1507385,1.8791946,-1192.2473,Good,Local,47
1.0585558,0.92892087,1.09312,0.8047019,0.9664058,1.1938964,0.5460496,1.6236546,0.0,0.8774521,1.160625,1.4511217,1.1868967,1.8584051,-1189.0814,Good,Local,48
0.7171658,0.9212115,1.6144536,0.8396108,0.19474602,1.1832427,0.24179257,1.6287355,0.0,0.9564727,1.1381823,1.4595816,1.1756995,1.8926638,-1848.8057,Good,Local,49
0.7947583,0.8505652,1.1141874,0.9812566,0.10854021,1.1894493,0.77218753,1.6571338,0.0,0.85009885,1.2317106,1.3751724,1.1189259,1.9142926,-1352.7495,Good,Local,50
0.17161828,-0.45657876,2.2187977,3.1642592,1.7253212,-1.7865093,2.3038685,8.823294,1.0524753,-5.0,9.392392,0.6145504,1.4041984,3.3692877,-1396979.5,Global,Global,51
-2.0838666,0.52383506,0.6272366,-0.8852999,-0.0029295105,0.019517265,1.7116269,-1.3928548,-1.4234989,-0.6827404,-0.09755163,-0.39160985,-1.8172605,1.826684,-6418.0186,Global,Global,52
-0.60347015,-0.16917928,1.1114421,0.012143653,1.6705521,-0.3409393,0.31352767,0.6364515,0.21221863,-1.3079635,1.6065514,-0.56151253,-1.0846303,2.2554245,-3096.6216,Global,Global,53
0.6246341,0.86598486,2.4530637,2.762273,3.8360884,0.9133837,-0.69366187,3.7733026,0.108788475,0.32898393,2.7114193,0.67055357,1.3930246,3.6228337,-48694.164,Global,Global,54
-0.90359545,-0.26514408,1.4836309,3.0865555,-2.0560172,-0.5215297,-1.389771,-2.1937194,-2.2187805,-1.9466627,-1.7137463,-1.2930957,3.0623438,2.6692958,-37292.285,Global,Global,55
0.6410333,0.8315438,1.1074208,0.89015174,1.1228123,0.7959717,0.74978846,1.620088,0.0,0.7668585,1.190165,1.4270531,1.3002847,1.830821,-1034.2587,Good,Local,56
0.5614854,0.85523516,1.1468258,0.9492139,1.5835109,0.8971496,0.8356843,1.6833578,0.0,0.7811587,1.2414593,1.3718817,1.3896707,1.7839915,-1398.4371,Good,Local,57
0.7074762,0.7974566,1.0722373,0.8616105,0.7479404,0.7107743,0.38708496,1.5470759,0.0,0.53427494,1.1914656,1.4408027,1.3499609,1.8656374,-974.0342,Good,Local,58
0.7504195,0.7771091,1.1045109,0.9542308,0.9410699,0.76006657,0.529,1.4741946,0.0,0.5225128,1.2338822,1.4090647,1.1107349,1.8579054,-892.03925,Good,Local,59
0.8079346,0.78943974,1.1241894,0.9620648,0.85939467,0.84054726,1.1717196,1.3544031,0.0,0.32156888,1.2467493,1.4132155,1.2528244,1.8540268,-604.3377,Good,Local,60
0.9546643,0.86569655,1.0656692,0.8424661,0.8082548,0.8400428,1.2401543,1.262258,0.0,0.16543855,1.1828676,1.4209663,1.5410202,1.8661699,-500.7571,Good,Local,61
0.67402303,0.83880335,1.0858326,0.8993132,0.8702779,0.88167495,1.2058549,1.0984066,0.0,0.0,1.2354884,1.3914456,1.6172345,1.867462,-439.12262,Good,Local,62
1.1308558,0.7280318,1.127986,1.0003768,0.836881,0.86402756,1.2493834,1.0467514,0.0,0.0,1.2998416,1.3598582,1.7986083,1.8565032,-623.81775,Good,Local,63
0.655717,0.9392201,1.0078212,0.81467855,0.85427856,0.86705786,1.1761045,0.99804187,0.0,0.0,1.1532259,1.4214932,1.3382688,1.8620306,-352.5728,Good,Local,64
0.77753675,0.8314784,0.97793573,0.70892626,0.95934916,0.8925426,1.2343644,0.83542126,0.0,0.0,1.2393658,1.4607362,1.2818627,1.8803478,-390.63696,Good,Local,65
0.605535,0.9080524,0.99515045,0.7596771,0.8395888,0.8583233,1.1945899,0.8764813,0.0,0.0,1.0632726,1.3175856,1.2617381,1.8723619,-306.479,Good,Local,66
0.80607754,0.93434703,0.85445863,0.7817852,0.9030619,0.8742125,1.2060345,0.9084839,0.0,0.0,1.0982424,1.2580854,1.3283504,1.8658217,-265.47015,Good,Local,67
0.75947887,0.90619534,0.82730836,0.80893064,0.8631219,0.88601035,1.2038172,0.89353746,0.068520434,0.0,1.0631149,1.2638348,1.3172861,1.8654879,-247.04114,Good,Local,68
0.6812444,0.87335736,0.61575884,0.84199435,0.7356627,0.90166473,1.1708958,0.89315253,0.021724453,0.0,1.0555037,1.2947087,1.3235133,1.8585632,-280.0758,Good,Local,69
0.76630616,0.9627497,0.73046315,0.94698405,0.9918381,0.8800381,1.1202484,0.8896513,0.048623253,0.0,1.0319222,1.2653494,1.3023825,1.8875693,-242.84746,Good,Local,70
0.7129358,0.9809817,0.7359435,0.8385868,0.806164,0.8159422,1.09833,0.87617755,0.080965154,0.0,1.1509751,1.250957,1.2884605,1.8817744,-264.7418,Good,Local,71
0.71685773,0.903069,0.71642685,0.75336456,1.0529132,0.8448121,1.062727,0.9561352,0.055530664,0.0,1.0300087,1.2512023,1.3408936,1.8770665,-259.0432,Good,Local,72
-0.3504589,1.2531518,1.3504914,1.6201829,2.3221636,3.1607745,2.1171415,3.8737028,2.8827076,1.2605809,2.1300163,2.0945172,0.53658295,3.6132133,-29784.555,Global,Global,73
0.8411625,0.44616935,3.6746986,1.5981423,2.300098,1.3240652,1.5656743,2.9342573,0.32385296,0.17296645,1.6949409,2.1412234,2.2441378,3.1713233,-25105.719,Global,Global,74
-5.0,-2.4221532,3.0505953,2.7517438,-1.9002784,-1.8380771,2.104259,-2.5771492,-2.3738785,-1.9826232,2.5822916,0.22682081,2.3585002,2.457797,-117167.14,Global,Global,75
-1.6404647,-0.25853533,0.74834746,-0.28337848,-1.1750834,-3.1807327,0.272552,-0.23765744,-4.2586646,-0.06963615,-1.4431919,-1.1286929,1.3537822,1.0510912,-49311.29,Global,Global,76
0.20826533,-0.53648376,-0.013825018,3.212985,0.90185773,2.1553512,0.027663881,-1.7405155,-2.1671157,-5.0,1.4028425,0.5322315,-0.018145086,3.7292342,-82023.82,Global,Global,77
0.7900305,0.94366,0.7657213,0.9724518,0.9471473,0.7566981,1.0897373,0.82968086,0.050176594,0.0,1.0083402,1.2632885,1.3079636,1.8635592,-229.57152,Good,Local,78
0.8155198,0.97907245,0.78131247,0.9361668,0.87159246,0.9088291,0.93443334,0.79267293,0.052341394,0.0,0.9791169,1.244468,1.3248873,1.8647357,-173.30334,Good,Local,79
0.8155249,0.9796619,0.7782539,0.90109533,0.8159794,0.93636745,0.7889695,0.65964514,0.051561687,0.0,0.94067335,1.2325927,1.4210202,1.8686457,-151.09982,Good,Local,80
0.9162332,1.1237323,0.62675834,0.8647365,0.73936063,0.78087896,0.7401632,0.44219065,0.066808194,0.017312614,0.88380945,1.2160386,1.5131627,1.8272774,-202.09177,Good,Local,81
0.7706166,1.0625864,0.7379391,0.8691883,0.9049979,0.9416269,0.837566,0.43772617,0.05844265,0.0,0.9369907,1.2445818,1.4084489,1.858939,-167.90611,Good,Local,82
1.1860995,-1.5504397,-1.7324188,1.7518575,-0.6981485,1.4904891,0.69172883,-1.2220229,0.39234337,-1.2756865,-3.7651095,-0.9166655,0.3614902,-0.14698496,-30882.7,Global,Global,83
0.6759543,-2.6674569,1.6494107,0.93335474,-0.3493414,0.8459999,-0.2506389,-0.7099342,-1.6128606,-0.77982414,-1.9802294,-1.8978537,0.2839354,1.7437599,-11710.78,Global,Global,84
7.3388376,3.032445,-4.0880055,1.2714972,4.1761813,3.6997695,2.064228,2.8744798,3.1292508,-0.56928027,2.6853917,2.9459956,9.456723,-0.91454214,-1165247.8,Global,Global,85
-2.7250056,-0.6000439,0.13336846,1.23593,0.3781571,-1.1536218,0.071677335,-2.5358508,0.4744479,-4.9583526,-4.4306064,-0.7387135,-0.42151785,0.98501897,-139879.75,Global,Global,86
-1.9044753,-1.5329092,-3.6155572,4.075382,-0.26475245,1.6029724,0.91228956,-0.94229823,-1.5121638,-1.2428352,0.166476,-1.137053,1.6502213,1.8295141,-45919.812,Global,Global,87
0.9476439,1.0519952,0.7020839,0.8205616,0.7592105,0.86953765,0.834974,0.5181938,0.058764488,0.0,0.8514356,1.2194378,1.40228,1.872417,-148.16074,Good,Local,88
0.90840906,1.0025373,0.7201572,0.8680878,0.8093499,0.8621278,0.72351044,0.5024631,0.052414183,0.0,0.8947678,1.1707659,1.3187454,1.8603958,-130.18759,Good,Local,89
0.7873227,1.073353,0.7006461,0.92860204,0.7598431,0.8519253,0.73120034,0.5045501,0.053281944,0.0,0.8026307,1.0412837,1.4338393,1.8663356,-171.5049,Good,Local,90
0.9531102,1.1106235,0.667327,0.85699344,0.78518695,0.9442499,0.70316744,0.5424396,0.064741515,0.0,0.82846636,1.1360177,1.2065669,1.8521694,-180.86598,Good,Local,91
-3.2046602,-2.9109356,-0.46872064,-0.5272848,-0.6304506,-1.6802499,0.10946411,0.7292728,1.9880146,0.3679424,-3.454449,-1.7295489,-0.55920553,0.12976386,-49523.44,Global,Global,92
2.777422,-2.0638096,0.17508623,0.24762502,1.8742527,-1.3493471,-2.283501,2.3117726,0.37408504,-2.0210292,-2.5280883,-1.9536282,-0.28404066,1.8318518,-32780.03,Global,Global,93
0.35196856,-0.8794461,-1.1776408,-0.25721365,-1.0728099,-0.23443452,0.768619,0.09737848,-0.36306003,0.9957451,-2.766754,-0.095320694,-2.7401352,0.3870887,-14531.393,Global,Global,94
0.21448381,-0.8405632,0.8225047,1.1300938,-2.0663033,1.1341898,0.26099175,-1.2129514,-1.2808237,-1.0308672,-0.92251515,-0.12803656,0.90255934,1.7373723,-4628.5796,Global,Global,95
0.955256,4.234749,1.1540391,6.3540063,-0.42636067,-1.7346317,-1.5250635,0.3081154,2.7121506,2.0621548,5.120991,4.1716394,1.6542678,3.6175606,-278233.12,Global,Global,96
0.85518324,1.1915755,0.6904035,0.84315175,0.4761117,0.9567648,0.47203258,0.20358662,0.14354068,0.17946835,0.8516371,1.0104189,0.9471746,1.9331722,-355.85455,Good,Local,97
0.85789174,1.0018233,0.79490083,0.94862014,0.69732565,0.8468665,0.68708277,0.28209263,0.08220362,0.0,0.91339844,1.1632842,1.3132306,1.87208,-141.62663,Good,Local,98
7.439277,3.879985,3.7205062,3.1399984,3.2790337,3.030917,2.320031,3.3859537,1.4936641,3.45918,4.2573795,0.66301954,1.6822783,3.7434106,-351409.1,Global,Global,99
-5.0,0.7879784,1.0065427,1.6724511,0.34151495,2.6703215,-0.51557624,1.103455,-3.1557457,-0.21750548,2.2416723,1.1562444,-1.5572916,3.0466952,-81043.94,Global,Global,100
