x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,target,model_name,level,iteration
-0.15380138,-1.925054,0.8920389,-1.9090021,-0.46540067,-4.651148,-1.9479493,-5.0,-5.0,-2.4973671,0.18282926,-1.3194283,-2.240038,-3.4033618,-247599.67,Global,Global,44
0.48852363,-0.88075846,3.1002157,-3.89201,-1.3006494,0.7189534,-0.4134813,-1.6328151,-0.8736562,-1.8893379,-2.759487,-3.747307,-2.0456603,-5.0,-99755.64,Global,Global,45
0.72360754,-2.0285838,0.32632938,0.08314831,-0.5872627,-0.73886275,0.7924236,-0.18588613,-0.20202668,-1.6846147,-0.54377687,-1.4595382,-0.5917668,-2.215723,-5503.467,Global,Global,46
-0.24035212,-4.8058505,-0.69186026,-2.9196768,-0.11233845,0.2997875,-0.90012974,-0.59742635,-0.8191005,-0.6924191,-1.296402,-0.16759782,-2.2465758,-5.0,-79549.15,Global,Global,47
1.1000108,1.203579,1.073797,1.280876,1.5030828,1.0917364,0.682082,1.4327654,1.3925989,1.1038423,0.0,0.9925622,1.1736687,1.004352,-653.2255,Good,Local,48
0.7984872,1.6213435,1.1388446,0.94481033,1.2647642,0.8442034,0.28100824,0.53977066,1.3669846,1.0910468,0.0,1.2764477,1.049926,0.51039946,-993.84503,Good,Local,49
10.0,0.85771686,0.4431195,-5.0,-0.875586,-0.7821977,-1.1861541,-1.4598573,-5.0,4.2732005,4.603976,4.5272946,-1.032452,-5.0,-1198688.6,Global,Global,50
-0.08910516,-0.9065868,-0.18328518,-1.0128334,-0.82798696,-0.43001777,-2.9900284,-0.7280825,-1.2429639,-2.9507713,-2.315048,-0.76856786,-0.391248,-5.0,-32180.58,Global,Global,51
-0.7310694,3.5095682,-3.9402385,4.5742354,3.4808073,3.1873698,1.2334338,4.6104717,5.168756,2.7853622,4.20858,3.1878388,3.0474887,9.539245,-197310.23,Global,Global,52
-0.87414193,-0.7979945,-0.23944326,-1.5282279,-2.2905936,-2.491721,-0.2302997,-0.92259127,-1.5000571,-0.21319829,-2.1350958,-0.46240392,-2.545977,-2.6038446,-26190.258,Global,Global,53
4.5288396,3.0834072,3.748062,4.419851,2.7141619,-0.5915236,4.1977797,-3.352785,0.7672345,3.2076268,8.450362,6.006824,2.1041117,5.7947307,-678584.25,Global,Global,54
0.9576884,0.7402765,1.091228,1.1499226,1.3537258,1.007318,0.16434172,1.7962095,1.3419669,1.0921836,0.73843074,0.9865163,1.1693927,1.4222374,-937.69434,Good,Local,55
0.82463837,1.1086832,1.2123383,0.9906283,1.1621357,0.9742382,0.5364781,0.4829996,1.3671511,1.1010351,0.0,1.4045362,1.0412499,0.4840232,-736.11304,Good,Local,56
-1.1764146,-1.4133388,0.763601,-1.8464133,-1.1466217,-0.9595059,-0.19888027,-0.43447593,-2.9374444,-1.5153835,-0.30118057,-1.636942,-1.0120527,-2.16669,-18952.35,Global,Global,57
1.2926993,2.9786448,0.5888991,2.5894992,2.5520546,3.4385,2.0678294,1.9139577,3.5398445,2.2607527,2.457868,2.8883214,2.2775102,2.8072953,-36803.81,Global,Global,58
1.4011043,3.4793217,2.0874603,4.2393146,2.1128721,2.104214,6.770845,2.5812218,3.5596666,3.3986814,2.2852285,3.2287412,1.3545175,10.0,-257207.27,Global,Global,59
3.939552,2.2436545,-2.1905656,5.5418186,2.4952998,-0.45440772,1.2375877,4.071239,0.5816667,1.3635482,2.1683364,3.5267928,6.368237,6.341735,-254391.06,Global,Global,60
-0.49660787,0.15318906,-2.1612697,-0.9367533,-0.52588767,-1.613913,-1.4521028,-0.3137332,-1.3795369,-0.058918066,-0.70223475,-2.102956,-1.8193145,-4.842481,-18339.955,Global,Global,61
0.74010926,1.1532596,1.4041755,0.8943948,1.3815928,0.73143685,0.81205577,0.9093216,1.3565139,1.0654831,0.0,0.89147925,1.1344157,0.9866623,-658.29834,Good,Local,62
0.9783368,1.1843963,0.3120915,0.7192411,1.3725082,0.9909464,0.009064706,0.9280133,1.3645661,1.0455011,0.7049797,1.0752616,1.2381437,0.5546995,-735.2959,Good,Local,63
5.139854,2.7553494,9.935338,3.409598,0.4169267,2.370675,5.2615323,0.8772589,1.4046601,3.4497209,0.7700814,1.2074496,3.3392303,-4.437965,-1087170.1,Global,Global,64
0.8353355,3.2731886,2.9550831,2.2268784,3.7189784,4.5969296,4.856855,0.6701572,2.7836585,-0.9424718,3.4921367,1.7597138,3.561253,7.9707704,-120584.41,Global,Global,65
-0.80430454,-0.77238744,-1.2724072,-3.61268,-1.7284619,0.43288624,-1.6151111,0.5236824,2.004827,-1.2112703,-1.4137275,-3.5351505,-0.8004433,-2.827104,-52441.04,Global,Global,66
1.0719827,4.0010676,4.4569187,-0.099460386,-0.35594916,3.5841491,0.6386885,1.500611,0.17684767,0.6797496,1.487383,0.82225126,4.1298003,0.20644547,-100636.05,Global,Global,67
-0.17639506,0.045027956,0.33280194,-0.8708233,-1.0562661,0.30980507,-0.4199231,-1.301709,-0.5680352,-1.1044781,-1.0021808,-1.5311674,-0.9941673,-2.248044,-4800.4404,Global,Global,68
1.0188664,1.1784426,1.5155827,1.0179898,1.1722862,1.6900136,0.00858113,0.45468235,1.3725815,1.086038,0.706111,0.89608145,1.018226,1.610944,-1288.2386,Good,Local,69
0.96550083,1.1729803,0.9368693,1.0696516,1.7417516,0.878775,0.01913325,0.29693252,1.3772436,1.0919988,0.88434273,0.94947726,0.59781927,1.0606226,-898.65405,Good,Local,70
-3.147449,1.218463,-2.730822,0.8638593,1.927771,1.5307397,0.830099,2.2589612,3.3122077,-0.8145328,0.34999436,0.37149096,-0.7830887,3.8497052,-30170.04,Global,Global,71
0.42315167,0.00015387921,-3.6356635,1.6166071,1.7086431,-0.852367,-0.46585032,0.4741335,2.1768723,-1.4460566,0.8805726,0.43399698,-0.092665106,3.2064855,-21871.139,Global,Global,72
2.2904038,2.6857147,4.076928,1.485523,1.4423293,2.395828,2.8010707,1.0479747,1.5451638,0.8562972,1.2198217,1.2064772,1.5048858,-0.68166405,-31276.393,Global,Global,73
0.31684172,1.8193582,-2.9705634,2.1845682,1.8942907,0.07246956,1.7523097,2.045135,1.922667,-0.021261381,1.0010979,0.21505277,-0.6294517,-0.50622344,-13332.451,Global,Global,74
1.9325006,4.055398,3.0602012,1.8337013,1.7205211,2.7095737,1.3437806,1.9093597,1.5234423,2.8205843,1.7194377,2.734161,2.8157513,3.9671357,-35615.27,Global,Global,75
1.1009245,1.0255997,0.8576253,1.1975937,1.5819435,0.8921082,0.19921686,0.31346363,1.3578602,1.0956702,1.0008212,0.9196755,1.0156596,0.71813816,-566.8967,Good,Local,76
1.1842391,1.1726222,1.1497562,0.9992463,1.353517,0.8876572,0.0,0.7241856,1.3488227,1.1068517,0.6806825,0.92362976,1.0423517,1.1641428,-412.35986,Good,Local,77
-3.8416843,3.446758,0.89393693,-2.310455,0.77936894,3.1700985,-0.4115644,2.8023245,2.6426399,-1.9198533,-0.041073877,-1.4203818,0.37077793,3.3917007,-53836.15,Global,Global,78
-0.7464176,0.6380393,6.131493,-3.6028614,-1.6664231,2.170146,-0.7427527,0.98809254,2.9687107,0.8904582,1.5029979,1.8143792,-1.0813357,0.9937756,-206218.98,Global,Global,79
-3.3323474,-1.1025242,1.3815243,1.1389805,7.5156374,-5.0,-2.033823,-4.5203915,-2.91429,-5.0,-0.1416447,-2.8992772,-0.25347394,-3.6768165,-623336.56,Global,Global,80
-2.2944558,4.038891,-1.0272843,-0.6724681,0.84168607,1.2185352,-0.57719415,3.8532217,0.9849681,-3.7703652,-1.7534236,-2.2055378,-2.3678467,1.529196,-88957.05,Global,Global,81
4.821193,0.07224802,-1.9845159,3.931061,0.7764177,-1.7822737,1.3670939,-0.019012699,0.8044098,0.7745144,-0.1016687,2.7181845,-0.54610085,-3.0414536,-85190.57,Global,Global,82
0.87885725,1.185844,0.36595374,1.0636503,1.4031551,0.88366884,0.3770001,0.8499134,1.3452518,1.0786194,0.89199084,1.103143,0.98600143,2.0,-624.5369,Good,Local,83
0.9970516,1.1851513,2.0,0.0,1.4256763,0.9062887,0.0,1.8888563,1.3455241,1.0814731,1.9356469,0.9540331,0.9629861,0.9706875,-3784.5112,Good,Local,84
-1.1629531,-0.8886227,-3.118814,2.038271,-1.8263375,-1.1369691,-2.1751485,0.11931769,0.9431489,-0.8436846,0.735544,2.4376633,-2.0544057,-2.1630073,-28129.16,Global,Global,85
-0.40716934,0.8978891,-2.1564462,0.7839906,0.42709175,-0.6297641,-0.35725012,0.026314272,0.85625076,-0.45236441,0.26915643,0.6748033,-0.65968597,-0.20190999,-2992.1343,Global,Global,86
-2.8978724,-2.1522884,-0.30146897,0.7486215,-0.010779157,4.910935,1.5104816,2.6586843,2.8937569,2.2851555,4.3311033,-0.33342135,2.2773716,1.3879999,-111130.34,Global,Global,87
0.3882225,-1.2847126,-5.0,1.9294062,1.6674396,0.9183427,-3.9355211,-0.4912942,2.201053,-1.3277171,2.9004931,1.4155811,-4.127419,-4.00667,-143804.64,Global,Global,88
-5.0,3.3133793,-1.3726686,-1.1850063,4.7762146,5.034385,2.8356552,5.6657662,4.3318653,-1.3159895,4.37505,-4.8161464,1.1149886,6.8274155,-374773.2,Global,Global,89
0.85084236,1.1006418,0.5711165,1.0097344,1.4605824,0.8140477,0.1577936,0.8915028,1.2164575,1.3898141,0.713491,0.89109224,1.1107777,0.60392964,-628.7555,Good,Local,90
1.1636378,1.1219847,0.0,0.989305,1.4270014,0.8927031,0.30312246,0.66013443,1.3281374,1.1141114,0.6175884,0.9182898,1.1141733,0.021122541,-817.2307,Good,Local,91
-3.3113878,-1.3367525,-1.1039753,-2.5721734,-3.378565,0.18895224,-1.601061,2.6247396,-0.31662855,-3.2676013,0.16374317,-1.4130183,-4.678436,-5.0,-134733.5,Global,Global,92
-0.34221616,-3.7263727,-5.0,1.6216044,-0.6874943,0.22495604,0.09474813,1.8764067,3.2736065,2.6283145,0.3859503,2.5502563,-0.32348853,-0.23763335,-109384.29,Global,Global,93
-2.4694152,0.7203891,-3.4886832,0.8700773,-0.8509924,3.9856153,-2.0375311,4.220295,4.6382575,-3.2506502,0.15221772,-1.2061249,0.7081088,3.5660613,-141485.06,Global,Global,94
1.2969296,3.3901913,-5.0,4.252441,1.67648,0.5028555,-1.0339419,1.5432861,5.0118237,-1.2096184,-0.6998648,4.631386,-3.0918906,4.5167227,-233254.88,Global,Global,95
0.8350277,-2.8328605,-4.4854317,6.7308135,0.37785032,0.6207411,-0.24188969,0.9472756,0.680655,0.48256597,5.0952497,1.9857017,-1.0770344,2.434666,-299435.8,Global,Global,96
0.9345986,1.1364421,0.71782833,1.0062833,1.4229221,0.6169901,0.0,1.3626063,1.3154067,1.0556879,0.5118339,1.1532613,1.0469232,0.93989086,-682.04224,Good,Local,97
0.8693137,1.0275054,0.95604885,0.9907579,1.2914629,0.9143662,0.21940511,0.73876053,1.2493383,1.1067921,0.6954233,0.7289607,1.0490972,0.66428,-312.12643,Good,Local,98
0.98955244,1.0713582,1.0071515,1.018791,1.1827013,0.886483,0.49479356,0.918451,1.2706525,1.1391906,0.44249183,0.797849,0.92294556,0.0,-316.77905,Good,Local,99
0.66704834,1.0742844,0.91051126,0.99261427,1.0245541,0.9216968,0.1446802,0.71772224,1.2803898,1.1225166,0.63232064,0.8546684,1.0354415,0.5557517,-330.77164,Good,Local,100
