x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,target,model_name,level,iteration
0.14252964,3.1063206,1.6477454,0.37939215,2.0351996,1.970355,2.9833198,3.508644,-1.4683467,-2.8536344,4.3155146,5.3987856,0.81933105,-5.6629596,0.15024677,1.0122674,-2.128553,0.39263627,1.1853793,-4.1041985,-65.096016,Global,Global,11
-0.110945106,4.6855297,-3.6806102,0.36327726,4.824219,-2.259986,-2.628447,2.0281677,0.5077901,3.5217698,3.5654562,-1.523405,0.00535112,3.8870337,-5.2150626,1.4294078,0.5986837,-0.2825377,1.6626885,3.984473,-52.268433,Global,Global,12
2.4295397,4.949365,1.4691476,2.86766,1.302231,-3.3302033,3.3066025,-1.9085325,4.744417,2.642722,3.6200824,1.692699,0.2602702,2.510385,4.5255413,-2.6858728,-1.1590904,-0.43988335,-2.9007404,-0.9226371,-53.853863,Global,Global,13
0.37856016,1.858248,-5.4203215,-1.1033126,-4.824455,2.400318,2.204941,1.2919565,7.8827825,1.9260477,1.1639941,1.5961078,1.6316473,1.7718731,-1.6381031,0.97723144,1.1932281,2.1740103,1.1636684,-0.97971374,-38.158348,Global,Global,14
1.141748,0.6683386,0.0,0.85776633,0.0,0.1811869,1.4717603,0.7099216,1.077496,0.7089061,1.3507979,0.3840378,1.0205743,1.0551672,0.7531849,0.5937924,0.9240284,0.4151862,0.916991,0.41190806,-0.91357845,Good,Local,15
1.250047,0.5879745,0.64319545,0.8164144,0.0,0.14860603,1.2479,0.6303735,1.0519972,0.6487142,1.4097246,0.36446053,1.017465,1.116453,0.7150898,0.52713674,0.92497665,0.45721942,0.9789442,0.41211662,-0.8969144,Good,Local,16
0.74196696,0.3267565,0.87463313,0.8462304,0.0,0.0,2.0,0.65620303,1.0948461,0.76017314,1.3285906,0.47050643,1.0135174,1.0788618,0.66644436,0.4437031,1.0576835,0.58292204,0.9663253,0.42646945,-1.4220223,Good,Local,17
1.7669412,0.86257195,0.0,0.7968815,0.041552436,0.23150693,1.4415717,0.6398314,1.0334922,0.5618466,1.4796005,0.2669862,1.0133208,1.1186358,0.7717699,0.6360194,0.79654264,0.3184279,0.97977257,0.3997157,-1.7106509,Good,Local,18
0.8192199,3.7325387,-0.11698032,1.6822641,1.4084636,0.53609574,-2.185334,-0.7785072,4.2919483,-0.24648778,-0.009751295,1.1137599,2.7513974,-5.823866,0.5334668,-3.4618244,3.4354436,1.5222435,1.3653961,4.621884,-47.906013,Global,Global,19
-1.1908431,-0.45929667,0.037640136,-1.2845385,1.4240384,0.10200573,-2.171204,-1.0071954,3.4787493,3.3664162,4.730152,0.38344583,1.228398,0.22358215,5.629949,3.2813978,2.8870506,-1.2798631,2.7109365,-1.8769435,-40.031273,Global,Global,20
-0.14703648,2.4234056,-0.05457935,-1.3616185,1.2948331,-0.041872982,-1.1535393,0.2107743,5.221014,1.0318913,2.5043101,3.4428694,0.07451702,1.1400151,-1.90405,-1.784494,-1.94364,-1.1482918,1.4928848,0.16059032,-35.531746,Global,Global,21
0.29273778,1.0837142,-1.9620103,2.219663,0.4693079,-0.40130788,-4.7814784,0.2429096,2.535623,1.0535461,3.1488638,1.5181006,-0.042373557,1.1331104,1.0845383,1.0377421,0.48113415,4.6964097,-0.27039775,-0.8412382,-20.061192,Global,Global,22
0.048902504,2.4504628,1.9347605,2.8863633,1.6385527,0.3776859,2.1740818,2.9937422,5.728231,-1.2726288,0.9228574,-2.8934023,-0.48236597,4.2902207,0.81911874,0.0007673963,1.3305198,0.88269085,2.2618606,-3.7921064,-37.03236,Global,Global,23
0.7544133,0.61377513,0.34596795,0.87344587,0.0,0.19100328,0.5367046,0.6978373,0.9674447,0.72002536,1.2827787,0.384065,1.1498488,1.1223738,0.72564,0.446411,1.0368477,0.40309584,0.8530024,0.33423066,-0.8992933,Good,Local,24
0.20234554,0.3863252,0.28642917,0.84872663,0.0,0.14967185,1.9923202,0.69824785,1.2479545,0.8158949,1.4857311,0.36059627,1.0910337,1.0868273,0.6693062,0.41013888,1.0332785,0.32175535,1.0328788,0.36298087,-2.0334227,Good,Local,25
1.4235442,2.8507226,1.5507756,-1.0391033,-1.060656,2.9577904,2.5784445,2.004126,-4.0526714,5.8543077,1.6875466,-0.43901613,-3.1142192,2.2109442,1.0777869,-4.1411796,1.3807391,3.4047668,-0.16982159,-0.6725553,-36.502728,Global,Global,26
0.53719205,2.6364164,-0.33093187,-2.041706,0.40088218,0.31488618,0.17125314,2.9965625,3.1805642,0.32915902,2.0644617,-0.2705457,-1.4563419,2.1357028,4.5002565,-1.8092747,2.5306995,3.0588744,0.27647316,1.7362226,-24.412575,Global,Global,27
1.2222464,0.5956249,1.7721764,-0.48642412,0.6967671,0.30755877,1.7314199,2.0985217,0.8626146,3.9249141,1.2787117,-1.270772,5.104001,1.3473792,1.1166842,1.31192,-3.234137,3.4028814,-0.48803496,0.26351455,-21.895256,Global,Global,28
1.0528866,2.571255,-0.7056663,1.6264527,0.22148971,-0.086317025,0.062136434,0.7186629,2.2423723,5.1048374,-0.21284261,-0.04469156,-0.19225064,0.23459119,2.0028508,-1.5021743,-0.3946062,2.7660553,3.5738592,-1.2335762,-18.381813,Global,Global,29
1.6206312,1.1588645,-0.7976165,0.18931203,2.1231313,-0.3950916,2.474504,1.0034232,-0.06510292,3.005824,-1.4027009,2.8634627,1.6355456,3.838781,-0.30042753,2.5122232,4.845043,1.9637678,-0.6224923,-1.4535955,-17.641565,Global,Global,30
1.0162356,0.83807397,0.5591507,0.86330247,0.0,0.13490917,0.470022,0.58323437,0.79270726,0.6003896,1.2563791,0.3531431,1.0997878,1.1787825,0.7854361,0.5272749,0.89431137,0.4488577,0.83713394,0.38763368,-0.8109723,Good,Local,31
1.0193142,0.84882766,1.553702,0.90920013,0.0,0.32890788,0.7489814,0.7828998,0.95094377,0.7952511,1.3165742,0.3372034,1.1640087,1.0220002,0.7919237,0.5497255,0.93569887,0.21297655,0.8078392,0.35946783,-0.8545199,Good,Local,32
0.9687762,0.8464309,0.92806804,0.8330478,0.0,0.2993895,0.8006317,0.8683917,1.1347724,0.38835782,1.3628876,0.3331727,0.9371018,1.2488835,0.8866664,0.61276346,1.0339122,0.6916504,0.9623614,0.31297278,-0.6713195,Good,Local,33
0.96709055,0.89391285,0.14698295,0.9403043,0.0,0.113747515,0.92464525,0.995734,0.52317494,0.39802244,1.4826899,0.35351607,0.8889176,1.2929233,1.0795542,0.36227116,1.0164858,1.0036486,0.9488697,0.5772252,-0.83261997,Good,Local,34
0.94547546,1.2499944,0.56855136,0.5648005,0.0,0.28208452,0.94149995,0.7331676,1.017967,0.5272362,1.0574715,0.38158473,0.94194853,1.2333219,0.9265314,0.76778144,0.93849516,0.9538643,0.987846,0.32254225,-0.61923164,Good,Local,35
0.9418266,1.2434765,0.0,0.46667123,0.0,0.25987917,0.31522414,1.0364406,1.2439556,0.70968884,1.170865,0.2558779,1.0660145,1.2914367,0.98574424,0.72440505,1.0030767,0.9341023,1.0610195,0.32497126,-0.7835095,Good,Local,36
0.93392384,0.9918195,0.33054373,0.671082,0.0,0.0,0.9388214,0.5962206,1.621318,0.20827039,0.91833967,0.23802015,0.9205689,1.652795,0.8760042,1.122729,0.78371894,0.897302,0.85667825,0.31218675,-1.2098076,Good,Local,37
0.9596783,1.581608,0.0033589469,1.556207,1.9851062,1.9840208,1.2510676,-0.684991,2.3372662,3.0623884,1.4864384,-0.091757126,0.8913578,2.7981603,0.4587918,-0.8100615,2.077019,2.472852,-0.8655661,0.28984118,-8.63318,Global,Global,38
1.1067134,2.126477,0.20903526,0.5745507,0.923334,-1.0751745,2.477173,1.8778605,1.3491169,3.4326162,2.4950182,-0.33802965,-0.8849889,-0.4485703,-0.736632,1.2536097,2.3309104,2.137586,-1.2481598,-1.4725035,-11.110719,Global,Global,39
1.0075386,0.32431677,0.54170525,0.8348462,0.38935372,0.49846423,1.5117892,1.8529263,0.3309238,3.3916578,1.7080258,1.3928212,-0.8763678,4.5401783,1.889084,1.5113128,-0.8690715,0.95911074,-0.22506516,-1.8459297,-8.806171,Global,Global,40
1.2831899,2.2512977,0.5775196,1.8934191,0.2953196,-0.012225201,1.1927159,1.5662043,2.1114793,3.257344,2.0954058,1.7599283,1.9494212,2.4209096,0.8517129,1.0459136,2.0169673,1.7917987,0.88906604,0.90325147,-7.4800663,Global,Global,41
1.2488815,0.6954934,0.73726594,1.0667773,1.2187103,0.63881344,1.6586101,0.94798696,1.5279379,1.2445216,0.18417354,1.8787333,1.0945476,0.0018719728,3.1110253,-1.5047693,0.2176601,1.969591,-0.78090894,-1.5345626,-7.213108,Global,Global,42
0.94158554,1.5026776,0.1649359,0.5036029,0.0,0.25418383,0.87099814,0.6023061,0.9485487,0.122739054,1.4155825,0.35283795,0.791734,1.1051711,0.8812127,0.6456133,1.0053408,0.78318167,1.2556989,0.037623197,-1.1084872,Good,Local,43
0.94151664,1.0751083,0.6823797,0.67057234,0.0,0.88500434,0.87983584,0.9415089,1.148843,0.5525382,1.2626113,0.38890353,0.8915939,1.1343285,0.9405901,0.6812344,1.0384151,0.87297827,1.0325023,0.33616543,-0.48832977,Good,Local,44
0.95014495,1.3843886,0.88506234,0.7904367,0.0,1.2357347,0.8521217,1.2377646,1.2710289,0.5666597,1.2575549,0.5102472,0.61665833,1.0154214,1.0768939,0.9625134,1.1729889,0.37968886,1.142753,0.14363489,-0.74630916,Good,Local,45
0.95082384,1.0349576,0.9191782,0.5932677,0.0,1.1689543,0.8811865,1.0317127,1.4431609,0.54151505,1.2898008,0.3540003,1.1126438,0.7371714,0.8591834,0.5748918,1.035533,1.4574981,0.8115848,0.3553629,-0.7916418,Good,Local,46
1.1050503,1.1645129,0.48363313,1.2578567,-0.051289577,0.8381553,1.1499816,0.6087021,0.378779,1.6118673,1.0449823,0.6722253,0.2221575,1.2254564,0.7466781,1.5039946,1.4752121,1.3563106,0.18211535,-0.05584066,-1.4555476,Global,Global,47
0.8685248,1.2129261,0.4594605,0.6893734,2.3003504,0.40339306,0.8616505,1.3225543,0.5215459,1.6894673,1.0696675,0.48572144,0.65851814,1.6140797,0.6529769,0.15155134,0.90792364,1.0906341,0.65783685,-0.29240236,-2.3958807,Global,Global,48
0.95979154,1.1693734,0.27487484,0.56782085,0.043033306,0.52657324,0.9371167,0.8640236,1.8516085,2.1541886,1.3443276,0.5297404,0.2425896,1.2937018,1.5042297,0.37473613,0.6568783,1.0039829,0.07796604,0.2235003,-2.3858051,Global,Global,49
1.0529964,0.7816458,0.04095581,1.4465722,0.46774325,0.80016595,1.3880099,1.4188637,0.886836,0.4696128,1.3303497,0.626204,1.3399608,1.6179786,0.6667368,1.2845674,1.2765213,1.1129606,0.2563218,-0.19430189,-1.4723017,Global,Global,50
0.9933945,0.97862643,3.1667178,0.72999096,0.42912674,-0.51084393,1.7968735,0.91018444,0.48004693,0.70311874,1.0608248,0.7180942,1.3295774,1.6340432,3.2925801,2.6175249,2.8564305,0.2375818,1.3125011,0.25521904,-5.144469,Global,Global,51
0.9307444,1.3755535,0.99859786,0.6562382,0.0,0.98237437,0.92649484,1.0205728,1.0316093,0.56423557,1.2733912,0.30952185,0.83643395,1.4021373,0.6573826,0.53545314,0.98808676,0.8199035,1.1639502,0.5880163,-0.6808739,Good,Local,52
0.9481642,0.66460675,0.97773004,0.51505226,0.0,1.178237,0.9206243,0.58291346,1.1215886,0.5798704,1.2333864,0.33342594,1.0319028,1.2600274,1.249786,0.75352126,0.94320637,0.98378783,1.0188968,0.20562431,-0.6315656,Good,Local,53
0.9469132,1.0724297,0.8241297,0.9323064,0.4170747,0.6562947,1.2130148,0.7844018,0.71818256,1.193044,1.2615609,0.6499496,1.0520794,1.4082478,1.0518283,1.3327434,1.2814384,1.1167943,0.8075602,-0.14441065,-0.73073316,Global,Global,54
0.9421857,0.93911546,1.1113095,1.106127,0.19064173,0.417698,1.1791499,1.2779026,0.9268969,1.0004134,0.9844965,0.7366628,0.50797325,1.5445025,0.7782808,0.89303017,1.564669,1.0907552,0.60579747,0.17561433,-0.92563397,Global,Global,55
1.0078715,1.1094295,0.48392522,0.9241823,0.50380325,0.7495746,1.2774137,0.81264,0.67623407,0.97086185,1.4487293,0.5904359,1.0533059,1.4576286,1.4625436,1.2311332,1.1865622,0.86563826,0.58649176,0.107550815,-0.9435227,Global,Global,56
1.0053966,1.1751437,1.6873688,0.9339661,-0.03349159,0.55961967,1.5927722,1.0297256,1.0150944,0.73916227,1.075124,0.7737653,1.1189224,1.5849173,0.054552585,1.1366838,0.83988243,0.9897709,0.52031666,0.041320845,-1.3126833,Global,Global,57
0.98374933,0.81844455,0.41589057,1.1208367,0.31865674,0.5877207,1.044131,1.0870084,0.97218096,1.2752978,1.1878929,0.59539187,0.80305934,1.2936943,1.1312366,1.0639913,1.5192504,0.94788575,1.0347725,-0.04234151,-0.76260746,Global,Global,58
0.98784816,1.0145478,0.62431395,0.56091774,0.0,1.2402562,0.9459087,1.0306791,1.3972906,0.63021725,1.2485964,0.5457406,1.0891274,1.2378901,0.64008135,0.6674958,1.4000643,1.5340554,0.8736791,0.28053382,-0.95494115,Good,Local,59
0.96500653,1.199711,1.1822152,0.9168498,0.0,0.8292438,0.9543422,1.0956266,0.8726927,0.6695609,1.3343811,0.3649523,0.96914834,0.69862187,1.1135765,0.57577646,1.031719,0.85593927,0.6624773,0.19617802,-0.57590663,Good,Local,60
0.92527187,1.0456661,0.81642413,1.3100475,0.41090378,0.5237314,1.0808306,0.918452,0.82862806,0.7617124,1.43895,0.4737519,0.6771402,1.3959472,1.4230819,1.0696075,0.8923884,1.1387506,0.6608348,0.25343412,-0.83791745,Global,Global,61
1.0355965,0.9352517,0.49799743,0.60616106,0.37337914,0.667468,1.1968678,1.1109017,0.854628,1.1290376,1.2369978,0.76645136,1.0031731,1.4219407,1.1300392,1.05355,1.5886636,0.57489234,0.41588452,0.30160287,-0.8931446,Global,Global,62
1.0698184,1.0481871,-0.31391937,1.067298,-0.0067008305,1.0088493,2.0850198,1.3281931,1.005046,0.4660066,1.2015382,0.6946405,0.63248587,1.5200032,1.0107149,0.5929164,1.2847645,0.35763848,1.130206,0.31756765,-1.6304177,Global,Global,63
3.0451512,0.60381615,1.8089985,-0.5507646,0.27731577,0.103041865,-0.66752607,0.19005828,1.2199645,1.0336703,0.3025007,0.50516284,1.8369465,0.22197767,-1.4982522,2.5666387,1.4075716,1.927196,-0.05660188,-0.67950547,-9.143385,Global,Global,64
1.0276563,1.0529749,0.7726935,0.9744564,0.544525,0.33739874,0.9718514,0.86944646,1.4869376,1.2064326,1.0608975,0.71086967,1.2220336,1.0140512,1.0457339,1.275026,0.86882526,1.0501546,1.0317147,-0.35786563,-0.6761291,Global,Global,65
0.9635989,0.98737824,0.5700447,0.37105724,0.11241985,0.82656384,0.9200667,1.0802578,1.0047369,0.6329005,1.1715863,0.68973243,0.990133,0.9166541,1.1340663,0.57957655,1.3402258,0.7714599,0.9931232,0.42344075,-0.5420527,Good,Local,66
0.97050005,0.7289032,0.26418585,0.54650486,0.048592214,0.94598395,0.9286059,1.0993502,0.93532485,0.65746695,1.4548323,0.35213447,1.1431918,1.4415399,1.0083715,1.069561,1.387496,0.84874356,0.6029637,0.47824433,-0.8671778,Good,Local,67
0.9356891,0.86349374,0.46994817,0.9087495,-0.48008552,0.54497874,0.7189163,1.2113032,0.7950483,1.740991,1.2216767,0.8555756,1.082088,0.9381684,0.621772,1.5776088,1.0280892,1.2494344,1.2164667,0.4928607,-1.1765801,Global,Global,68
1.072042,1.0230508,0.9468107,1.0600073,-0.2280088,0.7434198,0.6913499,0.9591375,1.1283578,1.2884635,1.2754275,0.71401703,1.2577811,1.5097975,0.6596898,0.84986657,1.4855409,0.5214333,0.7576336,-0.61102253,-1.0244802,Global,Global,69
1.0525578,1.0346379,0.8926606,0.96164024,0.32528365,0.42086503,0.93860215,0.9869923,0.9958884,1.040605,1.1745602,0.5912006,0.9682904,1.3206308,1.0337187,1.1266943,1.2171854,1.0378957,0.64473677,0.11319941,-0.4880202,Global,Global,70
1.0191727,1.0358531,1.0748627,0.9822645,0.0051198755,0.18948472,0.88022745,1.2346966,1.0343641,0.20607296,1.3051676,0.76404953,0.9737595,1.60717,0.633924,1.0853215,1.062151,1.1557165,0.36537215,0.5183733,-0.82104623,Global,Global,71
1.1052009,1.0596673,0.6434435,0.76957303,0.21855621,0.51783204,1.1522903,1.0681956,0.7287062,1.1062865,1.2177458,0.6807604,1.3753481,1.5280968,1.113846,1.268484,0.8840338,1.0089091,0.6564392,0.52878165,-0.74347764,Global,Global,72
0.94860685,0.98198825,0.82226837,0.91983825,0.46952233,0.46061918,0.93900436,0.8645814,1.1853724,0.886378,1.2504406,0.69660944,0.91004705,1.2816533,0.80697787,1.185201,1.3937709,1.1067944,0.8880859,0.012868886,-0.5909699,Global,Global,73
1.0507743,1.0182256,0.89744323,1.0047126,0.30214873,0.4527384,0.9261144,0.9777576,1.0319449,1.0833186,1.163848,0.55020815,0.9371792,1.2955624,1.0530789,1.0434115,1.2898161,0.9524274,0.66662925,0.07448214,-0.5067564,Global,Global,74
1.0357103,1.0255123,0.8826279,0.97896004,0.30478683,0.4784808,0.9532509,0.9526001,1.0021871,1.0517133,1.1923234,0.5846972,0.9294585,1.288961,1.038137,1.0518457,1.2488439,0.97098047,0.6833433,0.087670445,-0.47641644,Global,Global,75
1.0340266,1.026266,0.86843836,0.9702869,0.31270996,0.48287147,0.95268065,0.94812304,0.9965367,1.0326782,1.2054806,0.60612226,0.9400617,1.2835535,1.0414771,1.0631394,1.2473788,0.9652862,0.6828514,0.08895445,-0.4733827,Global,Global,76
1.0412704,1.0446017,0.8509815,0.9541068,0.29740435,0.48213214,0.9682174,0.95708025,0.99202317,1.0310661,1.1998835,0.61531097,0.9518659,1.2768221,1.044036,1.0721929,1.1972336,0.95520604,0.6990775,0.09722845,-0.45346057,Global,Global,77
0.969343,1.0158832,0.21552938,0.87078834,0.37386587,0.7273501,0.9461227,0.7087617,1.0927844,0.346135,1.257676,0.8656148,1.0865734,1.3353705,0.9145655,1.6504592,0.9920759,1.120247,0.87330025,-0.038775153,-0.9001184,Global,Global,78
0.97213215,0.9154592,1.0358677,1.0041207,0.23003595,0.44366038,0.8589418,1.1363199,1.094725,1.3370982,1.2023437,0.5701124,0.8810826,1.3214966,0.5628813,0.87092346,1.5051394,0.97484404,1.0408435,0.21226558,-0.7265784,Global,Global,79
1.0956751,1.0912383,0.84411585,1.0073688,0.21102318,0.45533082,1.0094087,1.0146823,1.0189514,1.0577402,1.1190622,0.46784714,1.09606,1.279407,1.1998129,1.0401207,1.0632939,0.8851234,0.57430583,0.07353347,-0.51869035,Global,Global,80
1.0346956,1.0321074,0.71995246,0.84060436,-0.16396336,0.6394149,0.7456563,0.8454579,1.0429695,0.91303587,1.2986047,0.9470491,0.8887565,1.3945327,0.93726784,1.1889644,1.1727617,0.7771665,0.289582,0.4932689,-0.5517453,Global,Global,81
0.9929316,1.0649469,0.9386543,0.77106065,0.37720212,0.5800661,1.0516592,0.8017405,1.0415869,1.0363195,1.3209659,0.77646095,1.0589107,1.2430316,0.90045685,1.039069,1.2400435,0.83563733,0.5741616,0.11422396,-0.5042259,Global,Global,82
0.98893404,1.0138671,0.8961061,0.6454392,0.19135092,0.65919405,0.80453694,0.9579136,0.95307124,0.9001598,1.1892384,0.64156306,0.9232043,1.0971458,1.0695934,0.7421667,0.8815322,1.0038886,0.9128876,0.1349373,-0.403182,Good,Local,83
1.0407977,0.9624701,0.6966596,0.65049744,0.0,0.46150512,0.8896997,0.8697145,1.069163,0.89270467,1.2048922,0.94362617,0.7120492,0.9541056,0.7124896,0.4883698,1.0599005,0.87746364,0.9316928,0.0,-0.5530051,Good,Local,84
1.0196164,1.0637121,0.7856592,0.9122942,0.14036523,0.7032651,0.83748156,0.8142039,1.0781858,0.86862147,1.1599071,0.7370074,1.0662436,1.0058683,1.028914,0.7589277,1.0341446,0.90306836,0.90483505,0.30010265,-0.31711024,Good,Local,85
1.0276743,0.91843367,0.59234846,1.0032387,0.2804667,0.8286355,0.8483667,0.87772703,1.0189366,0.74673384,1.1244625,0.7041721,1.0218198,0.9335929,0.9123669,0.5472093,1.0415452,0.90228313,0.87701815,0.34285155,-0.3636442,Good,Local,86
1.0237051,0.9562726,0.7611082,0.96168643,0.11862925,0.7609176,0.87476414,0.7721164,0.91210365,0.81167704,1.1339517,0.74661416,1.0067549,0.8146899,0.97233945,1.002853,1.0427507,0.93593997,0.92316544,0.2817399,-0.29994076,Good,Local,87
1.0222266,0.9829857,0.8645748,0.9101112,0.14734197,0.7616142,0.78057134,0.8157635,1.007921,0.87562525,0.63768524,0.73037696,1.0574876,0.87101084,0.968842,1.0025332,1.0768704,0.9206767,1.0373183,0.25320297,-0.32044503,Good,Local,88
1.0068184,0.9826434,0.8554778,0.8873332,0.13703832,0.7888892,0.7933662,0.795238,0.9998067,0.95058554,0.9639951,0.71198213,1.0023742,0.8845866,0.9953022,0.9766336,1.0740871,0.92700255,1.0262169,0.3076847,-0.25880104,Good,Local,89
1.0011325,0.9954119,0.7508197,0.87454903,0.15480076,0.8915437,0.7901571,0.77234936,1.0383122,1.0756615,0.97166,0.79213625,0.8426134,0.7794525,1.0935832,1.0634152,1.0631207,0.99616134,1.1642658,0.4900974,-0.26927996,Good,Local,90
1.0037203,0.9495316,0.7644358,0.8031176,0.123726144,0.8533052,0.7887805,0.80893636,0.9844023,1.0476002,0.92022246,0.7657945,0.8662535,0.9238919,1.0584605,0.95880556,1.0745535,0.9181261,0.8998689,0.46153027,-0.2530511,Good,Local,91
1.0534227,0.97182775,0.7766269,0.8137508,0.14182942,0.81645674,0.8023418,0.6923311,1.015176,1.0820774,0.9291709,0.6479912,0.8617141,0.76134735,1.046994,0.9002128,1.086505,0.96060866,0.97215396,0.43645164,-0.31665838,Good,Local,92
0.98797077,0.9445027,0.80953383,0.8828237,0.09477647,0.9114048,0.79649997,0.91826075,1.0058198,0.97707546,0.97885954,0.92861205,0.95384884,0.980455,1.0614971,1.1183743,1.0569406,0.94454587,1.0792598,0.48350486,-0.18538232,Good,Local,93
1.0265315,0.7953239,0.7627004,0.89692694,0.0,0.9318919,0.7951727,1.117986,1.0183909,0.9852185,0.98411554,1.005303,0.96684206,0.96164495,1.1269361,1.0994954,1.0196089,0.952521,1.1626238,0.4952591,-0.21933343,Good,Local,94
0.9416974,0.9891257,0.8181399,0.9920825,0.040899757,1.0918853,0.78146195,0.939225,0.9643038,1.0646656,0.9364019,1.1887635,0.97820073,1.0959506,1.106944,1.0863957,1.0379972,0.982143,1.1086498,0.462905,-0.21168365,Good,Local,95
0.9688153,0.9554415,0.95518893,1.1638336,0.36398426,0.5422948,0.744874,0.61457604,0.874075,0.7623511,1.2193276,1.0925534,0.44906098,1.2351284,1.0391289,0.81091636,1.4208606,1.0439,1.175213,0.35061365,-0.599031,Global,Global,96
1.0639746,0.9544827,0.9047696,1.147845,0.31612223,0.8887442,0.8987485,0.51962304,0.762576,0.99059224,1.1551502,0.98439157,1.4493507,1.2411703,1.2609966,0.8334138,0.69874483,0.8000658,1.2665267,0.35318026,-0.5782515,Global,Global,97
1.0933359,0.94147193,0.7720097,0.9454078,-0.06456229,0.21118362,0.8758693,1.2381833,0.77730185,0.7678478,0.9173231,1.1413286,0.87014776,1.0359358,1.4334006,1.0350903,0.77617675,0.9723603,1.025736,0.25692794,-0.52879906,Global,Global,98
0.97975725,0.9751,0.89829594,0.6794989,0.3970529,0.60684144,0.9524738,0.71147573,0.596104,1.1189401,1.2084342,1.2090682,0.9110541,1.1387098,1.1083225,1.0266314,1.1537803,0.9087023,0.6324512,0.4295935,-0.42819762,Global,Global,99
1.1143222,1.152412,0.9812648,0.6801882,0.20626383,0.6721422,1.4131029,0.8187237,0.8885767,1.1436877,0.66992044,0.96933603,1.0678688,1.3131502,1.0639764,0.9413489,1.0292538,0.6084694,0.9529199,0.37255967,-0.534431,Global,Global,100
