x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,target,model_name,level,iteration
3.7944562,0.94652045,5.3787646,-1.7516592,2.6194758,-0.569876,3.1402829,-0.999788,-5.008043,2.47462,2.2879143,-2.4241648,1.0977709,-4.6064115,2.5069964,0.8794174,-0.96046406,-1.580885,-1.3660821,-0.96494114,-51.391506,Global,Global,11
2.2645159,-3.4481454,5.265013,-0.7084562,-1.1365283,-1.2642456,1.5668919,3.0474985,5.3628125,0.51780313,-1.6520634,-1.6522214,2.366686,-4.228761,2.6897268,-3.5885603,-0.7633519,3.3787496,3.6513731,5.9598866,-56.484196,Global,Global,12
0.5091936,1.0343198,-0.89362067,-1.9553303,-6.178704,1.6964658,2.3861878,2.5640335,-1.5994878,1.0418756,4.0069194,-2.2684748,-1.7111255,1.1930571,2.9579906,-2.694473,5.6913686,1.3764113,3.3146946,-1.5843902,-86.36346,Global,Global,13
0.3886491,1.0945746,0.7410673,0.40260908,0.14264062,0.75704545,0.73049146,1.8646907,1.4101974,0.8763382,0.36776984,0.021537252,1.5701948,0.5610046,0.4716996,0.752796,0.09779121,0.88746226,0.17902017,0.40424892,-1.9469631,Good,Local,14
0.55608803,0.9659847,0.71835047,0.3740114,0.016659046,0.84234065,0.7162148,2.0,1.2610928,0.8278982,0.41514242,0.02532498,1.6808386,0.54056764,0.550783,1.0049777,0.23744245,0.8947704,0.22366494,0.44131812,-1.9580667,Good,Local,15
0.47286424,1.3333999,0.6949836,0.40281254,0.018638317,0.7624195,0.60310525,2.0,1.6339877,0.4979539,0.35444957,0.060299,1.7379293,0.5378025,0.418236,0.8738333,0.056500666,0.86034155,0.15813449,0.3984083,-2.5068445,Good,Local,16
1.0859699,-1.5748821,-1.3862193,0.9130362,8.073124,0.087487854,2.0506532,0.027680455,7.7906756,1.5561755,-1.2941422,-4.576194,2.4934335,2.2245274,-0.15889949,3.1425247,1.5565726,0.6088157,2.8743722,-10.0,-39.760933,Global,Global,17
2.5149496,-1.0963416,4.4340515,0.33652362,0.5822597,-0.99707013,-1.907344,-3.3518107,2.0753958,2.283999,0.0197028,6.8894563,4.628853,3.4342084,-0.2921999,-0.5890941,-0.3498403,1.0073873,0.3057732,-5.660212,-41.19606,Global,Global,18
1.9301102,-1.3012505,0.8652447,5.1921425,5.7492027,1.2162278,-1.0731924,-0.45120317,2.9782076,0.33871165,0.66215587,-5.321904,2.188866,2.4393435,2.8110533,-1.3406761,-0.9372859,0.1972637,-2.8244534,7.3666577,-65.18777,Global,Global,19
-0.22574526,1.0012461,2.2124805,-2.1211407,3.812815,-0.11581891,-0.7894498,1.6967597,2.4494002,2.6659698,0.12920325,1.8136793,1.902343,-2.4294238,-2.464922,6.5993366,-0.72231466,0.1505401,4.848447,5.568634,-51.795086,Global,Global,20
0.49633536,0.45110723,2.487545,0.5947491,-1.4039103,0.52747136,5.3723626,0.8394496,1.3740355,-2.3820066,-2.869349,1.5209738,5.3112483,-0.6543696,1.6099436,4.179191,1.4577415,-0.13685392,-0.08634221,-3.8899937,-49.561523,Global,Global,21
0.61792505,0.87535036,0.6070462,0.3648409,0.3615995,0.7092636,0.32341173,1.6365268,1.129391,0.887968,0.4543634,0.0,1.4795837,0.4881983,0.6092373,0.8400265,0.18856421,0.90033764,0.3356199,0.42800817,-1.4285421,Good,Local,22
0.61075366,0.77324027,0.60160464,0.36189517,0.45955247,0.6864755,0.2803939,1.5619303,1.0195893,1.0232292,0.46776417,0.0,1.3935379,0.48407048,0.64067984,0.782973,0.1998781,0.9116355,0.36265865,0.42604467,-1.3102372,Good,Local,23
0.58362484,0.6920669,0.5415937,0.34528244,0.457393,0.730286,0.54431736,0.97051084,1.079284,1.0619287,0.50446445,0.0,1.3326623,0.50612366,0.6506802,0.75031054,0.16206823,0.8925816,0.39690024,0.40195608,-1.0733609,Good,Local,24
0.4842144,0.6174313,0.51991934,0.37458882,0.39610964,0.6695078,0.80232716,0.49602115,1.1589458,1.0740033,0.54570657,0.0,1.3658395,0.50933284,0.6502484,0.55498165,0.0007989356,0.90837044,0.40219396,0.216888,-1.28219,Good,Local,25
0.51507443,0.7981704,0.544169,0.30944806,0.5312737,0.8268092,0.36475435,0.81386584,1.1056532,1.1773943,0.44824606,0.0,1.1676288,0.54305565,0.575349,0.83747464,0.15810981,0.85430044,0.32304376,0.502345,-1.0821071,Good,Local,26
2.4696949,2.0596907,2.6069946,-1.6900588,4.3237534,1.4874458,1.6503893,1.4550622,-1.1809226,-0.5402703,-1.5443791,-1.4026629,0.42448264,4.354519,0.776147,-1.846618,-0.6155148,0.94740677,3.4449303,-2.0253181,-27.481094,Global,Global,27
1.9308927,-0.16003463,2.9700658,-2.3745522,3.7369475,-2.2503088,1.19376,0.49780783,3.4089098,1.0610112,-0.904437,-1.8873895,2.796917,0.08197086,-0.46564656,-1.6741993,3.1782908,-0.34014693,0.19844504,-0.5549846,-30.907816,Global,Global,28
2.4334958,0.9959301,0.64992833,-0.66686267,2.7539606,-2.6089277,1.9880142,1.2183082,2.4290614,2.3981924,-2.6175647,1.2834824,2.2216098,0.97354245,3.3861358,2.1426132,-3.2661994,0.70970595,1.5488414,-0.08497422,-32.564266,Global,Global,29
-0.25855,-1.1145043,3.2687783,-3.957749,3.6172197,1.062234,1.5000386,0.5010518,0.3573589,-0.6066187,0.6055384,0.5847661,3.0284054,1.3115923,1.6193699,2.2412834,-0.9688507,2.9414165,-0.5725185,1.7612679,-10.874825,Global,Global,30
1.8741856,0.03506414,3.4013903,1.5055114,1.19339,-1.5245363,1.9769151,-0.20035851,-1.1215758,0.15563299,-1.0616788,-1.6652144,1.8377203,1.2535307,-1.3469174,3.1520314,-0.001460214,3.6794114,0.7422629,1.868556,-16.519852,Global,Global,31
0.62873375,0.67249674,0.4941683,0.31399953,0.65640855,0.7883983,1.0259508,1.0215598,1.1575214,1.0864526,0.4945452,0.0,1.1934562,0.5415314,0.7026166,0.70848507,0.42223668,0.84662646,0.53315306,0.6525302,-0.8587933,Good,Local,32
0.8586365,0.6292554,0.5167723,0.30579776,0.5017905,0.7738493,1.2627461,0.80748105,1.111927,1.0190343,0.5169017,0.0,1.146344,0.6002283,0.79467726,0.82637846,0.44731298,0.88243985,0.7289025,0.9603257,-0.72414637,Good,Local,33
1.0914826,0.6597379,0.49168995,0.31818613,0.5686324,0.96131694,1.4423677,0.682136,1.0462449,1.0884554,0.53390574,0.0,1.2608471,0.57556957,0.93117744,0.70940423,0.39612994,0.8902017,0.6742866,1.1732818,-0.83586156,Good,Local,34
0.90224105,0.5902045,0.35949072,0.26263577,0.5958953,0.7646066,0.9805118,0.56106204,0.92747164,0.9394285,0.54224926,0.0,1.1087952,0.5513349,0.9397342,0.911186,0.61062735,0.86734146,0.95825946,0.8566971,-0.6497737,Good,Local,35
1.0921757,0.3175662,0.47844073,0.28016967,0.89031607,0.72071546,1.0952146,0.45866343,1.1741031,0.946924,0.65752715,0.0,1.1002522,0.5178468,0.69943994,1.0322868,0.49484754,0.8381456,0.5492509,1.1949914,-0.7606593,Good,Local,36
1.1712701,0.38513932,0.26634887,0.2526002,0.32988778,0.8837928,1.5859772,1.2435815,1.2341079,0.9365023,0.6447889,0.0,1.105149,0.599477,0.79871184,0.6656854,0.2868593,0.88823557,0.831948,0.39240757,-1.0845072,Good,Local,37
0.24824013,-1.532124,0.23930633,-0.5500132,2.341951,2.0630815,0.30398455,0.8950744,3.010833,0.0075185257,-3.342757,1.8740364,3.631988,2.24565,-0.8298192,-0.35749903,0.35819367,2.8361588,2.4628341,0.7605855,-18.057972,Global,Global,38
0.82555467,-0.26351908,4.4965506,-1.8497121,-1.0445596,-0.0974001,0.888416,0.9323723,-2.8971865,-0.59127355,-0.44403917,3.1490037,1.7293602,0.648051,0.65394807,-1.1225765,-1.5267473,0.06763444,0.96352357,5.3406134,-25.754795,Global,Global,39
1.4913855,0.31932962,4.2151217,0.71010435,4.130346,1.8945538,1.4264208,0.9985519,3.3250184,0.31598908,0.34188902,2.0834374,0.9918612,-1.0880193,1.1884036,1.9737077,0.16510944,3.2927372,2.3900063,-4.8268037,-11.414446,Global,Global,40
1.0182765,1.2077783,1.0292377,-1.1761327,3.8697557,0.59130955,1.8131089,0.34694615,0.32951695,1.0647386,1.0294825,1.2791752,3.6843545,2.3235059,-0.2814912,3.113594,0.369568,1.6901152,1.3304476,-2.7976952,-6.7682376,Global,Global,41
1.1592784,1.6783478,-1.1825187,-1.8023472,1.5421659,1.589754,0.5150396,-0.43257043,2.6423001,1.1856384,-0.09624511,0.15959837,0.76924956,-0.24043253,1.5835154,3.0068886,1.1035659,5.291563,-0.7977782,-1.2763734,-22.256868,Global,Global,42
0.5819464,0.56987345,0.45675963,0.27951422,0.5617741,0.7077238,1.389996,0.19284225,0.8220192,0.9695738,0.5300186,0.0,1.1954283,0.5362921,0.8329515,1.091636,0.88314706,0.8495964,0.7306229,1.2576919,-0.9681545,Good,Local,43
1.0922954,0.7680068,0.4851716,0.27198502,0.8736811,0.6503464,0.29331514,0.6797308,1.0191629,0.95912564,0.45088792,0.0,0.8587836,0.6149386,1.0137084,0.89126736,0.48535427,0.8790145,1.2284294,1.0606761,-0.697356,Good,Local,44
0.59356534,-0.08948452,1.9367561,-0.47026348,2.3340383,0.39001885,1.1844172,0.690009,2.2366986,0.1287098,0.15540288,-0.654593,1.6608917,1.4772768,1.0527536,2.017999,0.010884705,1.9446969,1.2826955,-0.2779353,-5.5864835,Global,Global,45
1.0028355,0.23816596,0.3506593,1.110931,2.6762292,2.404189,1.0149486,0.5732186,-0.59956855,1.0597061,0.4882114,0.85330594,2.7396896,-0.9659944,0.37590867,0.71592915,0.14612825,1.6295509,1.3847278,-0.3050803,-5.508551,Global,Global,46
0.0020189635,2.1477888,-0.50425273,-2.5346203,1.5849302,-1.3003721,0.9574845,0.74722034,-0.3489266,1.1749941,0.8126009,4.0506773,0.56181735,-0.6186234,0.6733954,1.2581768,0.49366254,1.8575727,1.0608567,-2.6973436,-15.292752,Global,Global,47
0.979434,0.18482523,1.0963552,1.4727756,1.8060536,1.2168152,0.5386746,1.1164072,0.0004617119,1.689553,-0.12940381,2.6582365,0.8351902,1.6177485,1.099834,2.38355,1.3369963,0.9790688,0.0983077,-1.1494739,-4.1902113,Global,Global,48
1.5850497,1.5147367,1.450163,0.51075596,1.1649667,0.88704675,0.81991583,0.40566567,1.4115591,1.4728031,0.42226028,1.6359465,2.1547375,0.5830275,0.984013,0.47377738,0.5576581,1.5747405,0.76722974,0.31871364,-2.8354282,Global,Global,49
0.6722679,0.7959619,0.19674475,0.24325185,0.6556474,0.5975999,0.5906303,0.7385485,0.8459892,0.9609353,0.5451591,0.0,0.9448977,0.45612916,0.80072683,0.7981658,0.4363807,0.884739,0.78781116,1.2412516,-0.84451455,Good,Local,50
1.2554439,0.5112734,0.5744491,0.3120373,0.8305801,0.78232753,0.7704352,0.64102894,0.8587679,0.940092,0.4692503,0.0,0.9705274,0.6407274,0.72109956,0.8296221,0.6467202,0.87334,0.6637948,0.48894522,-0.7511605,Good,Local,51
2.50142,3.5339155,-4.447922,8.734985,-1.9061975,-1.1926347,0.23766108,0.58990777,2.6438506,2.637855,-0.3460285,-1.0748072,-0.254553,0.79886127,-1.4854186,1.0656116,2.2230725,-2.3307776,4.1828237,-2.0245256,-52.143265,Global,Global,52
0.71756274,0.6269242,1.0034052,-0.98400164,1.8164682,2.1640332,0.68516797,0.573853,0.8871537,0.6676763,0.754233,1.0911188,1.3852644,0.57194144,0.76536214,1.8298972,0.44882783,0.7426148,0.52193433,-0.33828282,-3.5133204,Global,Global,53
0.5567722,-0.41043478,0.39604244,0.666543,1.4024408,0.21257429,0.9179827,0.9589834,0.078797586,0.6328289,1.5888392,1.8351411,1.8610941,0.7688552,0.95079815,1.2270765,0.14256342,2.2265854,0.43844625,1.2189755,-3.107771,Global,Global,54
0.9521363,-0.057308443,0.12557378,-0.19511195,3.310336,0.6161869,1.1684068,1.2681916,-0.05840421,0.8967553,-0.6650514,1.3169389,1.5559373,-0.30083886,0.9227714,0.9670732,0.5571345,1.3070096,0.6208217,-0.6974391,-2.2520113,Global,Global,55
1.1292,0.7223818,0.97945446,0.12007647,1.1725389,0.5673,1.2356563,0.76685536,-0.14371526,0.66612965,-0.229987,0.7565004,1.513542,-0.027518695,0.5292572,1.8809088,0.31673458,1.8648831,0.44930753,1.0035986,-2.0420222,Global,Global,56
0.93077815,0.51289356,0.567766,0.27408704,0.67152894,0.7360127,0.47103477,0.61038536,1.2109824,0.97491485,0.5130459,0.0,1.1893513,0.61879605,1.2073475,1.1104146,0.5194873,0.853118,1.4670013,0.5476702,-0.91577065,Good,Local,57
1.1976981,0.6287715,0.4104864,0.27747542,0.82478255,0.7327822,0.88594097,0.5551689,1.0727495,0.91259664,0.5451743,0.0,0.9481549,0.5806755,0.87792516,0.79612625,0.45423266,0.87249964,0.9169921,1.1392162,-0.68382233,Good,Local,58
3.2846339,-5.0741744,5.6127157,-3.6530824,9.988376,1.5552839,3.7760756,-2.413331,-0.62403554,1.637829,-0.65777516,1.6142223,4.3272343,1.4678025,0.3162655,2.8301315,-0.32958454,6.560185,2.4019308,-10.0,-127.79732,Global,Global,59
1.9771672,0.877342,-0.1666071,4.796263,5.056308,2.0727465,0.025202835,2.3753514,7.3476853,2.1973195,-1.2093657,4.3816695,0.119432956,0.08927158,0.41371897,-1.6078362,2.2066996,-0.82158625,5.2016826,-10.0,-58.166527,Global,Global,60
-3.2431993,1.106516,6.434819,-6.529482,7.337111,3.601467,2.0533626,4.1416492,3.3367538,-2.9073277,2.97658,4.843095,4.281046,-5.5671873,4.5451183,-0.28023505,-2.883762,5.8565655,-1.374569,2.3778408,-138.12463,Global,Global,61
-3.4408967,-0.6849435,-1.4619235,-7.33647,4.6771526,0.53013325,0.27227142,1.0701021,-2.695988,-0.9754142,-0.1389703,4.711894,6.566808,7.888135,0.4964428,0.43986556,-0.7057359,1.593133,-4.451559,4.1268315,-74.09797,Global,Global,62
1.7828479,4.0121903,2.64837,5.347398,6.1856217,-0.72416806,3.088227,1.9914213,0.97026867,1.8818423,2.2453384,-1.7587249,-0.5266867,-1.7202716,-0.4633645,4.173593,0.56354606,0.47495553,0.19271849,-10.0,-60.349625,Global,Global,63
0.93628013,0.58205616,0.4490068,0.27938706,0.9849147,0.71998584,1.0367764,0.576527,1.0021397,0.963005,0.4953053,0.0,0.93373966,0.5832112,0.8213623,0.77415377,0.80988586,0.82475704,0.8878832,0.91594195,-0.5870844,Good,Local,64
0.9625814,0.72868794,0.2856198,0.2855204,1.1960592,0.6870137,1.7107844,0.6728833,0.9392468,0.9550234,0.38462383,0.0,0.89643294,0.5836549,1.0262632,0.88376224,0.47550344,0.8284011,0.45738655,0.77333325,-1.0482712,Good,Local,65
0.90451163,0.3999079,0.53012455,0.254865,0.7852685,0.79253465,0.40031177,0.5778893,1.1772149,1.0220505,0.647149,0.0,1.0368135,0.5349672,0.64303136,0.7990383,0.85857457,0.81312746,1.0979912,1.085065,-0.71328586,Good,Local,66
0.8571532,0.2720863,0.7063788,-0.083307095,1.283719,0.43250248,0.73825055,1.0955894,1.3945681,1.0455068,0.3070125,1.1969651,2.2167196,0.1830979,0.58086574,0.94105446,0.77733433,1.8036449,0.28761292,0.26791677,-2.25035,Global,Global,67
-0.05595097,0.9527344,-5.396019,1.7661154,0.6665095,0.113621764,1.8249307,3.1017861,-1.8097318,2.228876,1.169379,-1.4321328,3.4292264,2.5120482,-0.12504865,-1.5615907,0.5248971,-5.044016,1.797226,4.314547,-45.2098,Global,Global,68
1.479801,1.8934478,0.58471596,8.557387,-7.913664,0.91117954,-0.6981824,2.4355066,0.8094014,1.627658,0.84405166,2.3373132,-3.3589475,-2.91042,2.2588255,-3.975129,1.277903,0.0072639426,-0.021765728,8.052,-53.520912,Global,Global,69
0.66667145,-0.7395073,4.297718,-7.425623,9.077095,-1.7011943,3.549266,-2.6121218,-8.343811,-2.5103889,4.0420074,-2.141088,3.453376,2.5938015,1.9704745,5.8453126,0.17844863,2.6655436,-1.7371253,10.0,-127.51782,Global,Global,70
0.8174686,0.5260783,1.5358593,0.6505031,1.6574495,0.81848115,0.9200498,0.873224,0.7074256,0.62194866,0.18608949,0.8102333,1.4325191,0.57404846,0.3629396,1.1630448,0.10225884,1.6526101,0.82243615,0.08203171,-1.6158551,Global,Global,71
0.9407673,0.7246339,0.71836805,0.32707804,0.9493267,0.98367786,0.7814227,0.6295431,0.82787687,0.9839608,0.4452706,0.0,0.9698493,0.5790152,0.5328318,0.7814756,0.85273784,1.0238264,0.9646776,1.3348805,-0.54549307,Good,Local,72
0.93893605,0.67203635,0.79306436,0.27745908,1.0082769,0.95924306,0.68378717,0.77280897,1.0397003,0.9829628,0.38770324,0.0,1.0048931,0.61346245,1.0025959,0.73487484,1.0512623,0.70700085,0.80010396,1.7399038,-0.56521684,Good,Local,73
0.98752755,1.1470443,0.5463146,0.3367291,1.1252166,0.7570552,0.75283986,0.59598345,1.0742923,1.0950495,0.43703434,0.0,1.0383999,0.59527975,0.46014068,0.81951636,1.1604722,0.8199502,0.8993805,1.3828818,-0.62059826,Good,Local,74
-2.255863,-3.115814,8.792768,-5.379773,-2.5947337,2.0308013,4.5347476,6.3460546,-0.6540249,1.113218,0.50718755,-4.0034,4.748823,5.455025,-3.6749198,3.8248947,-6.1371393,5.7735615,-6.2861776,3.866401,-199.36147,Global,Global,75
0.70548844,0.538034,0.9718319,0.15702206,1.7763177,0.8042783,0.9413214,1.013712,0.74109894,0.75373703,0.036738116,0.43216148,1.8929105,0.4638975,1.0167665,1.3815597,0.6290343,1.4603052,0.851341,0.5324528,-1.8060055,Global,Global,76
-0.3070419,4.7235036,-1.5343091,2.0680232,-7.952318,-1.4872428,0.2114173,3.3485706,4.2500105,2.3450124,1.4706739,-4.83368,-0.6441395,0.26439428,-0.86067647,-1.6555895,1.524471,-3.3409135,-1.4710984,8.113158,-51.28019,Global,Global,77
0.9659739,3.175641,-2.6529737,-3.7006617,-1.6153555,-0.053792424,1.5240139,-1.9207554,1.3361566,2.7330031,5.5760117,3.1818907,4.966497,2.2416492,3.7483907,0.031785395,-1.6487182,0.6058937,-3.6808074,1.338847,-56.092567,Global,Global,78
1.0738134,3.579652,3.334479,4.18694,-2.3387852,-0.06663951,-0.08449182,2.0942507,-1.4542065,0.76012707,3.0369954,-4.3095345,-0.35070023,2.112312,-1.3414762,-0.26310003,1.2673637,0.72792006,-0.9268428,4.179159,-21.997984,Global,Global,79
0.94812745,0.28317466,0.534133,0.19679196,1.1051121,0.85070336,0.793177,0.73094755,0.992324,1.049796,0.34955654,0.0,1.0126693,0.635345,0.4990599,0.72776467,0.6998956,1.0752875,0.95932764,1.9598452,-0.7739545,Good,Local,80
0.9309854,1.0765002,0.87990713,0.38965273,0.7661766,0.9896528,0.7628883,0.71178067,0.96752363,0.9908528,0.56559455,0.0,0.7989631,0.5782836,0.88442993,0.97511065,1.1692224,0.63267064,0.8165749,1.044658,-0.46919772,Good,Local,81
0.9367973,1.1155112,1.4185761,0.2794698,0.86329156,0.92651045,0.8249106,0.71810013,1.0194722,0.9788986,0.57391554,0.0,0.88464767,0.52130586,0.91696584,0.81870455,0.9659513,0.95917696,0.90124357,0.8405094,-0.5086477,Good,Local,82
0.9001476,1.6406559,0.81457907,0.25624448,0.86451095,1.0776596,0.60236984,0.5949236,1.0112141,0.9465409,0.6306138,0.0,0.81420285,0.6424716,0.9195811,0.9047524,1.0272938,1.0390896,0.7522684,0.91906565,-0.73585045,Good,Local,83
0.47519946,2.3977227,-0.54669756,2.7538056,-3.2989242,0.4578595,0.047723677,2.3894517,2.9132724,1.5153079,0.282139,0.6768921,-0.6062755,-0.7698161,1.7259545,-2.3933485,1.396426,-0.7765969,-0.053704258,4.602112,-22.564926,Global,Global,84
-2.0745976,-1.1399968,0.3329852,-5.9033785,9.976424,2.7207131,-0.04576638,1.4212482,7.333987,0.18934067,0.247975,3.9390986,5.1228766,5.2967362,2.3800976,3.7323747,-0.5015791,0.76080716,0.7017519,-10.0,-136.8764,Global,Global,85
2.6471064,1.3888304,-2.4895012,0.6394329,6.228914,3.0281363,5.166309,1.6002998,10.0,0.60635144,-2.7234805,-7.124995,3.169162,-3.0103507,-4.63189,2.8394167,0.10274613,3.9999173,7.773585,-8.854148,-152.89929,Global,Global,86
5.41757,-0.8327809,10.0,3.3536031,1.9644108,2.7601902,-0.56544125,-0.115140244,2.127483,-0.4396452,3.0829844,7.1955733,-1.9218615,-4.803766,4.87358,3.6896343,0.7336931,2.5596786,5.2578464,-3.1174078,-109.08704,Global,Global,87
1.2114251,4.1936307,0.3213928,3.6368454,-3.604372,-1.6368824,-1.053251,-0.7376754,-1.717532,0.07313387,1.1231261,4.140505,3.6217456,6.749847,-4.1397443,3.404107,3.3759604,2.2151117,1.7587724,3.2588644,-34.821342,Global,Global,88
0.9496573,0.6862161,1.1944424,0.5033907,0.843966,0.96472853,0.83637065,0.79247224,0.9930557,1.0125197,0.47270706,0.0,0.8827443,0.5178471,0.83578545,0.9290644,0.93781793,0.5865268,0.9833756,1.1027778,-0.46641648,Good,Local,89
0.9732866,0.7328842,1.2667646,0.39138088,0.4757663,0.87036556,0.7952643,0.78142774,0.90607655,1.0401574,0.5045175,0.0,0.82766205,0.54990745,0.9414199,0.79885507,1.7738174,0.678084,0.81351733,1.1053796,-0.97951716,Good,Local,90
0.91826457,0.8984951,1.1448468,0.47116482,0.99762154,1.1099052,0.68456095,0.70459116,1.1118282,1.0130488,0.6364634,0.0,0.73973155,0.59364116,0.68727595,1.0741727,0.7402329,0.49866313,0.8444531,1.1358665,-0.528724,Good,Local,91
2.6952093,1.6701035,1.1477492,2.952785,-5.5580535,-0.652179,-1.5427499,-1.730539,0.6593312,-1.3319647,1.7974753,-2.6210122,0.009337795,1.3476112,0.34222895,5.6212635,2.2253735,0.749464,3.2401736,10.0,-70.97395,Global,Global,92
0.33370063,-0.84975916,3.368736,5.247871,3.5646105,-0.23875988,0.84027016,1.7056053,5.2621145,5.4230275,0.95732963,-2.7748876,1.0757341,0.7120658,1.8753103,0.51555467,0.11066911,3.065683,-0.5151581,-8.47092,-56.17976,Global,Global,93
0.97739124,-6.4266267,0.1579205,-7.541355,4.935098,0.61769235,0.7806186,-2.0625792,1.2140807,-3.2803,-3.2172787,1.8566793,2.9696736,1.0395366,3.5007205,0.09384416,-0.08091556,5.479457,1.6237345,8.141144,-105.275276,Global,Global,94
0.8079116,1.0428627,1.7757225,0.38615218,1.5559503,0.5006528,0.7481811,0.6053018,0.07359205,0.18307905,0.31841987,0.89876163,2.142506,1.3653603,-0.0008803694,1.2541001,1.0359923,1.8027153,0.5848763,0.27740252,-2.7428982,Global,Global,95
3.812691,0.7199328,-0.9112753,5.182302,4.701229,-2.5676196,0.14218572,-3.676126,3.8071752,3.1686614,-3.2012873,3.9781113,3.1465156,5.912786,-2.6916792,7.6461124,5.261617,2.1052973,4.6965013,-7.0006323,-88.19199,Global,Global,96
0.9779019,0.9591037,0.84775126,0.48294744,0.6535066,0.89434737,0.7666623,0.7510548,1.029621,0.9839605,0.52309203,0.0,0.8317443,0.52952975,0.79195523,0.90619355,0.8521974,0.70510226,0.86723447,1.6985831,-0.52544117,Good,Local,97
0.9404021,0.90714145,1.0334531,0.33848014,0.8817874,1.1051536,0.7850597,0.73259497,0.96288264,0.99142736,0.54858637,0.0,0.9240443,0.5632392,0.50587976,1.204292,0.9249834,0.42294055,0.973317,0.8408717,-0.5336604,Good,Local,98
0.1584642,1.9397099,0.8455412,4.732111,-5.707187,-1.4958835,1.0251608,1.8791698,1.1999931,3.605432,0.41634667,3.7737808,0.22738747,3.2781734,-3.34158,-0.8426275,0.1374448,0.80790526,0.23582794,1.3736987,-44.699753,Global,Global,99
2.9291348,-1.9557527,-4.698765,3.7292902,6.164498,2.6919637,0.21910937,-0.037537254,4.8736644,3.1628492,-0.07952884,-5.4446154,-1.1941569,-3.796742,4.3702636,4.0436244,4.9963965,-3.563939,2.5117757,-6.4888096,-84.45258,Global,Global,100
