,x0,x1,x2,x3,x4,x5,x6,x7,x8,Target,Hypothesis
39,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-3.6253849384403627,Good
40,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
41,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-3.6253849384403627,Good
42,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-3.6253849384403627,Good
43,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-3.6253849384403627,Good
44,1.0,-1.0,-1.0,1.0,1.0,0.1874078861364195,-1.0,1.0,-1.0,-3.6239079556755915,Good
45,-0.2830212104730174,0.09962488540776578,-9.125049249428315,-0.016691370422834063,0.03987135106553787,-0.10667263491371828,-0.09896860133219859,-0.6787516350661635,-0.2215264784416734,-10.187728052307104,Global
46,2.0432760696269043,-2.077483372022626,-0.21010760771590897,-1.1830535241168882,-1.5676599848258028,-0.3667782706379173,1.305195989925409,7.396982829974346,-1.1712723833033596,-10.253792902070963,Global
47,-0.4982347757976454,0.08525196252865326,0.2251278325718037,6.102350351207486,0.028669378305181237,0.7352847763032287,0.4596076205425521,-0.9014718397329922,-0.8215211857386987,-8.336735638066001,Global
48,18.29090442710195,4.696699656281218,1.8801005729746336,-6.881973835122437,-6.457642238800581,15.089569079031776,-17.72443695332266,-11.683494951696602,29.65143403611514,-20.75045674124489,Global
49,-0.004796700541057826,-0.014371207818826255,-1.6840244176269374,0.11144146813935792,-0.012385697319491847,-0.0541088579643743,0.06418172559256081,0.13877286446990328,-0.021700771290382947,-2.7152524221056784,Global
50,-0.18072803437710158,-0.12119011207143489,-0.6445140646836962,0.08397272000163335,-0.004826173167566562,-0.10953185604612091,-0.10649648451366864,0.15418802161943526,0.07190527426365273,-1.8334280229492497,Global
51,-5.974503822112666,-9.645128150087263,9.65587079676672,-11.194088308267702,-9.235070788616277,-26.59023313955158,-3.122777484701487,-19.3329536613753,0.5888534330896817,-20.362456182037107,Global
52,7.5943908066140295,23.210812791842578,0.38740189913338696,-19.79088566606254,22.51032506954693,4.893765709031079,-7.750804712461534,-15.941916965806517,1.7729065613619923,-20.59350590994514,Global
53,-17.501701086846996,12.262091839561784,7.715074312342047,-5.028242587782515,15.647207582822013,-10.139205134631446,22.026265723775232,4.6390982906417975,7.8308279385694135,-20.084194863257128,Global
54,-16.26886036415518,-3.8299676928457345,8.718060045885458,-3.03710508464442,3.347706390866392,19.323287164696787,-0.31313548084557397,-7.710713483955793,9.865086491947814,-19.01313209838535,Global
55,-5.713560668517754,-2.1563411335401845,4.301058862797632,-1.2036536719923383,12.909459443512773,-11.74635895465206,7.445823534118517,-6.929191252873046,5.29748908397498,-17.07808159195131,Global
56,-19.191866224844404,14.045918815314593,3.44128248560326,-6.564418066913756,-20.793853137483588,0.8547540301437806,7.474528877886208,3.84096291730733,-7.725176215967455,-19.72869503831924,Global
57,32.75321452632049,28.199177533000586,31.46521044987408,10.25200662416546,-21.791188052723193,-25.83997433432629,-30.517639113092766,17.954183520899612,-28.989198591470597,-21.483295797686118,Global
58,-0.9530987842234886,8.025746993042091,6.710198539136009,-4.196618989271812,6.394743625354167,-3.0717668722006124,-11.709511594504153,-7.258429705426526,2.4118993841657357,-16.09275468375468,Global
59,28.260324532569165,15.47023495883208,-29.586816597524624,-11.672664913502363,-25.683431988065234,-28.923561465244173,31.701324033551145,-30.64968341469949,-25.7899269930667,-21.85637739749178,Global
60,-30.46465793354856,-32.61403022407605,-12.276295023153274,28.507544446476516,-29.142951563812968,-26.70770352965362,-22.770829334315103,28.50879207780887,-30.69638705099917,-21.97541909734616,Global
61,-0.48905361114084056,-0.21610012314326849,0.35996242984067195,0.1792815229479117,0.01019159198862864,-0.24575082237877277,-0.3706296438759336,0.25480567270840127,0.2820890253821032,-2.962752231006253,Good
62,0.08198492132639117,-0.028675882768242546,-1.0,0.14339610459503066,-0.13222503849388975,-0.18368936079708623,-0.003897302874051158,-0.2809380792565688,0.31950823184693683,-2.429682652629442,Good
63,-0.3535692288201371,-0.05758855754011698,-1.0,-0.07866993575957358,0.08672464208218794,0.10437674103298114,0.02510265711307987,0.799203871155793,-0.25150939196691985,-2.6842954381678408,Good
64,-0.49000163262486585,-0.5737105133518281,-0.6664443477516905,0.0662897850822853,0.15353108767778156,0.043248858687429934,-0.4456225839432587,-0.3211434007428271,-0.45387143308021116,-3.5354279630988086,Good
65,0.004431585893523595,0.10499825463998462,-0.4624173175269627,-0.11421561459019111,-0.06158293646163764,-0.7986627599001809,0.31036023314062045,0.4923167089419014,0.32874755526198146,-3.0845457003038352,Good
66,0.11534562484011833,0.24278451666940656,-0.5478475203557068,0.38889927325235113,0.04084419277947663,0.3919280637585966,-0.3196351692552751,0.38419009029897516,0.42497644903778603,-3.34174219136801,Good
67,-0.6303485391348821,-0.24364761789187492,-0.7706385684641678,0.028992454840518368,-0.4152551062256132,-0.11258360570365186,0.13746698894831139,0.17749121056478262,0.33018250806629423,-3.1187530394400835,Good
68,0.04992366366127446,-0.21906891108063284,-0.7856661926978655,-0.14836857667345363,0.5460980453418756,-0.20822329972544298,0.023118082390221593,0.14263509056429405,0.12000977402486257,-2.556043640095105,Good
69,0.06472733725095356,0.19345969476602282,-0.7590777182521163,0.052105738178252675,-0.1363094346254526,-0.4447058621146933,-0.35738801105203466,0.16868262797793865,-0.3224471601535901,-2.8975972944601307,Good
70,-0.7627532789070628,-6.540849876695166,-12.490835343791463,-9.735971724929993,-11.588229151862134,6.2305054168247835,11.537681505827834,-13.961185606995613,-15.221319160857135,-19.601395441787727,Global
71,-2.617314090155684,5.440819247351648,-0.22185867063642917,5.367080416504763,10.629672458949464,3.252963040360271,19.244579294810137,9.385690569788217,1.8215558695262786,-18.36228331320339,Global
72,1.4609222162291076,-9.892735502600829,-1.401473475223895,-12.004601073011347,-8.029629930492149,-0.3918464432033133,1.3294281880973315,-2.60852180451694,-4.8087732361216275,-15.96753254106356,Global
73,4.8967784242268735,-17.80625569533348,0.7887272174395008,4.408558182893373,0.7031097482340414,0.4400075556177043,-2.6602624538831314,2.8675430427498227,5.016519374531285,-16.41387480653918,Global
74,7.675668173492603,5.333867781738817,12.166785057919093,7.184357175404735,8.256382224822573,14.013217744987436,10.962014611518285,-9.290673750300876,0.6748102396483233,-18.390850334667963,Global
75,3.470954604256498,7.035736483082047,-7.811516559036253,2.9752177377246056,-4.10161264236951,7.690804246010899,4.094831114127622,8.776288665190236,6.165888266936122,-15.418038266522505,Global
76,-13.242545732585853,-1.4352701407385524,7.702370705953527,15.600442042335722,-7.412748165431907,-13.479474287265788,-9.34923246389138,-4.610128035946808,3.8089355192318095,-19.235515301486284,Global
77,6.063287608242497,-8.208481317490108,-16.004299984063493,10.117575766268779,2.5278294942147923,-10.659114999837811,5.506327472539951,-0.7489943025115622,-25.643797903027682,-19.88678230404645,Global
78,-16.2493481732527,4.8944076530792415,14.040125480179384,-13.034447874548992,-0.8501779780556973,3.788599635445145,0.9650327099044915,0.7617368268844373,-4.744841450552865,-17.600995713315726,Global
79,-1.6526232520342816,10.505038273528406,0.21361998121862769,-5.525279959508925,5.250570068319405,-11.143542314157276,5.020004225147389,12.529572889739882,16.243465625407545,-18.631666814888582,Global
80,0.05516938837491431,-0.355916336979601,-0.5488328742807601,0.5107998174665979,0.04211836712425709,-0.14793339182285045,0.3045067195994997,0.18298251602298785,-0.10075339230244593,-2.817069062646628,Good
81,0.17817721002164713,-0.3827350350453574,-0.4935460381394983,-0.39359346958303837,-0.2053399931314525,0.019057231718563574,-0.18326226004693072,0.18621028763731634,0.16824158141313406,-2.761525552213968,Good
82,-0.38121082107857523,0.3577353775959707,-0.45408066151382676,-0.12794441025133768,0.20985928663976597,0.0016640092342787008,0.16394204511622482,-0.11972185737662712,0.008955280740381915,-2.4787611245855214,Good
83,-0.5776896407161618,0.11195533807464596,-0.7933632433016651,0.3206811526716665,0.4186979992959067,-0.45304890006762644,-0.35031508121935573,0.13524256066617404,0.3366287033081324,-3.6369390049438945,Good
84,0.029207676316909178,0.07743685366675082,-1.0,-0.15861749896016067,-0.05685182037730742,0.282847679717933,0.29737850713828995,0.020031566823326154,-0.18106793898044188,-2.353363818622896,Good
85,-1.0,0.0436876609744775,1.0,-0.8948565756262007,0.8089524028742625,0.12617070076776243,0.05815396366139352,1.0,-0.19897830764059757,-3.16772405207453,Good
86,-1.0,-1.0,1.0,-1.0,1.0,-0.9292163650678954,1.0,1.0,1.0,-3.6296492591296716,Good
87,-1.0,-1.0,0.9999999999999998,-1.0,1.0,1.0,-1.0,1.0,-1.0,-3.6253849384403627,Good
88,-1.0,1.0,1.0,-1.0,-0.19330919260540352,-1.0,-0.39478039709977136,1.0,-1.0,-3.9201996773348893,Good
89,-6.4784960494177355,-6.318804306698656,-5.577828823208147,-13.561965880373513,7.5591246526943365,-3.0361074573840163,-14.355968523625233,11.927793400432478,-2.2283091888823705,-18.625156274157586,Global
90,-0.41514779450445616,4.242762824215696,-1.8785336267369637,5.895903150323221,4.543539378764969,3.438585468144929,6.768107208568601,-11.22542348864949,0.2569968374272875,-15.005303045315582,Global
91,19.742298395629724,2.94763077263525,-6.311997146929773,10.432387318316337,-4.296805264916948,-7.128202051309099,-2.4262086083351235,-1.700707470921909,10.056029266742094,-18.42870933477471,Global
92,-2.609981261640904,-10.199185058436232,6.034048737436976,7.784438007317959,-2.9403529464431557,14.246423979460324,-22.26537692433021,-4.535336067965545,-19.428284188554294,-19.963580969354226,Global
93,-1.1194260858378264,6.38117009538751,-10.134488256814837,-16.363316975829186,11.066939268611058,-14.784305889545045,11.44001438448786,12.22725227832516,-17.184251594468908,-19.87171640525704,Global
94,-12.524571203978734,21.888907251315494,22.21120594780212,-20.783138201336946,3.626751288700042,20.141333207548165,23.97166834079495,-20.68614438152615,-19.41887929405988,-21.312105321472547,Global
95,-3.6275089080473037,31.44465538391063,28.498350274383206,-29.42469104128051,-31.171698099946205,3.058138744854581,-10.44791800158444,25.983301474078168,-14.22052767368059,-21.69507299213934,Global
96,-3.2777997925569657,1.4631692125174212,0.8005959517285248,6.3960571458824305,13.364212547245195,9.000627324774065,3.8473465848721133,0.4908885554942515,-10.444798432634808,-17.019359750267856,Global
97,9.31097554468841,3.5418868255384837,12.081656285035983,2.1552244295876264,-5.477589627202317,6.082649349984322,12.369318265421484,8.131488794246671,-6.564835431710897,-17.797797210868367,Global
98,3.495573741145172,24.849439087253806,-21.01249268139853,16.33153599161117,10.507549130818397,-13.077158269472676,21.505310621585338,32.29771081192844,4.935981452312781,-21.286918941117552,Global
99,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-3.6253849384403627,Good
100,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
101,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
102,-1.0,1.0,1.0,-1.0,1.0,1.0,-0.7397822586620671,1.0,1.0,-3.844875035163867,Good
103,-0.3072504668543957,-0.11095268420736124,-0.08835295196940218,-0.253425563322032,0.20360940295575913,0.22802036747318277,0.24538029912772533,0.5395019101457178,-0.33804187305271843,-2.8086040369709626,Good
104,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-3.6253849384403627,Good
