,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
23,1.0,0.0,1.25,0.0,0.0,2.2,0.25,0.5,0.25,0.25,0.0005604182075631978
24,0.5,1.75,0.25,0.5,0.5,1.0,0.0,0.25,0.0,0.0,0.07592568059242719
25,1.0,0.0,0.0,0.0,0.25,2.4000000000000004,0.0,0.25,0.0,0.5,0.047273585863839396
26,0.25,0.0,1.25,0.75,0.0,3.6,0.0,0.0,1.0,0.5,0.0016783885707384921
27,1.0,0.25,0.0,1.0,0.0,3.2,0.5,0.25,0.0,0.25,0.04789004666681666
28,0.25,0.0,0.75,0.25,0.0,3.8000000000000003,0.5,1.75,0.0,0.75,0.0007033587872446363
29,0.5,0.25,0.25,1.25,0.0,2.6,0.25,0.75,0.25,0.0,0.05334333964006346
30,0.0,0.0,0.25,0.25,0.75,2.2,1.5,0.25,0.0,0.25,0.09893665310136547
31,1.0,0.75,0.0,0.25,0.0,3.2,0.0,0.75,0.0,0.5,0.027762200324616508
32,0.5,1.0,0.75,0.5,0.0,4.6,1.0,0.0,0.25,0.0,0.06112079232997383
33,0.0,0.5,0.25,1.0,0.5,3.2,0.5,0.0,0.0,0.0,1.4649706750127303
34,0.5,1.5,0.5,0.0,0.25,2.6,0.0,0.0,0.0,0.75,0.04605252071358612
35,0.25,0.0,1.75,1.25,0.5,2.2,0.0,0.0,0.0,0.0,0.001493304884786889
36,0.0,0.25,0.0,0.25,0.75,3.6,0.75,0.25,0.75,0.25,0.48729623943032646
37,0.25,0.5,0.0,1.0,1.5,4.6,0.0,0.0,0.0,0.0,2.1588362101413177
38,0.0,0.0,0.25,0.0,0.0,4.2,0.5,2.75,0.0,0.0,2.47835338317441e-06
39,0.25,0.25,0.5,0.75,0.0,3.8000000000000003,1.25,0.0,0.5,0.25,0.032038682480036315
40,0.0,0.0,0.0,0.0,1.25,2.8,0.5,0.0,0.75,0.25,0.619419817374535
41,2.25,0.5,0.5,0.0,1.0,3.2,0.0,0.0,0.0,0.0,0.00029332941451833713
42,0.0,0.0,0.25,0.0,0.25,1.6,0.5,0.0,1.0,1.25,0.08724592654242924
43,2.0,0.0,0.25,0.25,0.25,2.6,0.25,0.25,0.25,0.25,0.0011922771009360328
44,0.0,0.25,0.25,0.5,0.5,3.0,0.5,1.75,0.0,0.0,0.002527179936003726
45,0.5,0.75,0.5,0.0,0.5,3.0,0.25,0.0,0.0,1.0,0.13009500079234523
46,0.5,0.75,0.5,0.5,0.5,3.4000000000000004,0.0,0.5,0.0,0.5,0.03058117831234013
47,1.0,0.25,0.5,0.5,0.25,1.2,0.5,0.0,0.0,0.5,0.02331025013332636
48,0.0,0.25,1.0,0.0,1.0,1.4,0.75,0.5,0.75,0.0,0.00323023572969058
49,0.75,0.0,0.0,0.0,0.0,3.6,0.0,0.75,1.25,0.0,0.005514175858448047
50,1.25,0.0,0.25,0.0,0.25,1.4,0.0,0.0,1.5,0.25,0.0025709471249611765
51,0.0,0.75,0.25,0.0,0.25,3.8000000000000003,1.0,0.0,0.25,1.25,0.7091438390220433
52,0.25,0.25,0.0,0.75,0.25,3.2,0.5,0.25,0.25,1.25,0.6322191060641321
53,1.25,0.5,0.0,0.25,0.5,4.800000000000001,0.5,0.25,0.25,0.5,0.024997059257342445
54,0.5,0.0,0.25,0.0,1.5,2.2,0.0,1.0,0.0,0.25,0.004864119485877951
55,0.0,0.0,0.25,0.25,0.0,1.6,0.75,1.25,0.25,0.0,0.003987053212424176
56,0.25,0.0,1.75,0.25,0.0,2.4000000000000004,0.0,0.25,0.75,0.25,0.0005967811480277053
57,0.75,0.0,0.0,0.25,2.0,3.6,0.25,0.0,0.5,0.0,0.033522222520931524
58,0.25,1.75,1.0,0.0,0.5,1.4,0.0,0.0,0.25,0.0,0.013477096843632916
59,0.0,0.75,0.0,1.0,1.5,4.0,0.0,0.0,0.0,0.0,7.611987839804223
60,0.25,0.0,0.0,0.5,0.25,3.4000000000000004,1.75,0.25,0.75,0.25,0.06241036018371416
61,0.0,0.25,0.0,1.75,0.0,4.0,0.0,0.25,0.0,1.0,1.0343270145524541
62,0.75,0.75,0.0,0.0,0.0,1.4,1.0,0.0,0.25,0.5,0.17554631451159913
63,0.5,0.0,0.0,0.0,1.0,4.4,0.0,1.25,0.5,0.5,0.018916892882800504
64,0.0,0.75,0.0,0.25,0.5,4.2,0.0,0.5,1.75,0.0,0.008454254471624834
65,0.25,0.75,0.0,0.25,0.0,4.6,0.0,0.0,0.25,1.0,2.629447996258043
66,0.5,1.0,0.0,0.25,0.75,3.8000000000000003,0.0,0.25,0.75,0.0,0.16359709158108982
67,0.0,0.0,0.25,0.0,0.0,2.0,1.25,0.25,1.75,0.0,0.005919433843379762
68,0.0,1.5,0.25,1.25,0.0,3.0,0.0,1.0,0.25,0.0,0.013837182937259737
69,0.5,1.25,0.0,0.25,0.5,3.8000000000000003,0.75,0.25,0.5,0.0,0.3760499045599891
70,1.0,0.0,0.0,0.0,0.25,2.0,1.75,0.0,0.25,0.5,0.0374759720913366
71,0.75,0.0,0.25,0.0,0.5,2.0,1.5,0.5,0.25,0.25,0.010538270663388635
72,1.25,1.25,0.0,0.0,0.0,3.4000000000000004,0.5,0.5,0.0,0.0,0.10369173351198335
73,0.25,0.75,0.0,0.25,0.75,4.4,0.0,0.0,1.5,0.0,0.07705982494648181
74,0.25,0.25,0.75,1.0,0.75,2.6,0.25,0.25,0.25,0.25,0.03675877326019563
75,1.0,0.25,0.5,0.75,0.5,4.0,0.25,0.0,0.25,0.25,0.06602772337168807
76,0.5,0.0,0.25,1.0,0.25,2.2,0.0,0.25,0.0,0.25,0.14228261982682278
77,0.0,1.25,0.25,0.25,0.25,4.6,1.0,0.25,0.25,0.5,0.3594484737438207
78,0.5,0.75,0.25,0.25,0.5,2.0,0.25,0.0,0.0,1.0,0.1860137376291607
79,0.25,0.5,0.5,0.5,0.0,1.6,0.5,1.25,0.0,0.25,0.004512409712127749
80,0.25,0.0,0.0,0.25,0.25,1.8,2.0,0.25,0.5,0.25,0.05044397255339145
81,0.25,0.0,0.75,1.0,0.0,2.6,0.25,0.25,0.5,0.5,0.024061909876062472
82,0.0,0.0,0.5,0.0,1.0,4.800000000000001,0.5,1.0,0.5,0.25,0.001738216178063257
83,1.25,0.0,0.0,0.0,0.5,2.6,1.25,0.25,0.25,0.5,0.007353250682890421
84,0.25,0.25,0.75,0.0,0.25,4.4,0.0,0.5,1.0,0.0,0.04629707151800721
85,0.0,0.0,1.25,0.0,0.75,3.0,0.0,0.75,0.5,0.25,0.0012265119603588619
86,0.25,0.0,0.25,0.5,0.0,3.8000000000000003,0.5,0.75,0.75,0.25,0.037468958432485856
87,0.75,0.0,0.75,0.0,0.25,3.2,0.75,1.25,0.0,0.0,0.0009902909312898976
88,1.0,0.0,0.0,0.25,0.0,1.0,0.0,1.5,1.5,0.0,4.313069650382894e-06
89,0.25,0.0,0.0,0.25,0.75,2.4000000000000004,0.5,1.0,0.5,0.5,0.03842903239332991
90,0.25,0.0,1.0,0.0,0.0,2.6,0.5,0.25,1.75,0.5,0.00026469427353912765
91,0.0,0.25,0.25,1.0,0.5,4.800000000000001,1.0,0.25,0.0,0.0,0.34926194732529725
92,0.25,0.0,1.25,0.25,0.0,4.4,1.25,0.0,0.5,0.0,0.000662576438737293
93,0.0,1.0,0.25,0.25,1.0,3.0,0.5,0.0,0.25,0.0,1.1860334274503472
94,0.75,1.0,0.75,0.0,0.5,3.6,0.0,0.0,0.25,0.25,0.22571632384107768
95,2.0,0.0,0.0,0.5,0.0,2.2,0.5,0.25,0.0,0.5,0.0019941122588571286
96,0.25,0.25,0.0,0.5,0.5,3.8000000000000003,0.75,1.25,0.5,0.0,0.00928418871586676
97,0.0,0.0,0.25,1.0,0.0,4.0,0.0,1.5,0.0,0.25,0.0008077341484763983
98,0.75,0.5,0.25,0.5,0.25,4.2,0.5,0.25,0.25,0.25,0.07125173409953428
99,0.25,0.0,0.0,0.25,0.0,1.4,0.25,1.25,0.0,1.25,0.003681835575782646
100,0.5,0.25,0.0,0.0,0.0,3.4000000000000004,0.0,0.0,2.25,0.5,0.02343344134893693
101,1.0,0.25,0.25,0.25,0.75,3.0,0.75,0.0,0.25,0.0,0.02937458620128919
102,0.25,0.25,0.25,0.5,2.5,1.2,0.0,0.0,0.0,0.0,0.079526404528945
103,0.0,0.5,0.75,0.5,0.0,4.4,1.5,0.25,0.25,0.25,0.003078906925957153
104,0.0,0.75,0.0,0.25,1.25,2.4000000000000004,0.0,0.75,0.25,0.5,0.09164262946768878
105,0.0,1.0,1.0,0.25,0.5,1.8,0.0,0.25,0.75,0.0,0.04955638359510915
106,0.5,1.0,0.0,0.0,0.5,2.4000000000000004,1.25,0.5,0.0,0.25,0.07642950539233134
107,0.25,0.0,0.25,0.0,0.75,3.0,1.75,0.25,0.5,0.0,0.03310551101927112
108,0.0,1.25,0.0,0.75,0.5,3.8000000000000003,0.75,0.25,0.25,0.0,1.9370911385545306
109,0.25,0.0,1.0,0.0,0.25,2.6,0.25,0.25,0.25,1.0,0.0665343654066401
110,0.75,0.0,1.25,0.0,0.0,4.2,0.5,0.25,0.5,0.0,0.004598274149273054
111,0.0,0.5,0.5,1.25,0.5,2.2,0.5,0.0,0.5,0.25,0.06779573322417135
112,0.25,0.5,0.5,0.0,0.5,3.4000000000000004,0.0,0.25,0.5,0.75,0.06328755962025562
113,0.0,0.0,0.0,1.25,0.0,3.6,1.0,0.75,0.25,0.25,0.10573549389606934
114,0.0,0.25,0.25,0.25,0.25,2.0,0.25,0.25,0.25,1.75,0.1802712624431925
115,1.0,0.0,0.5,0.0,0.0,2.8,0.0,1.0,0.0,0.0,0.003299345748065551
116,0.25,0.25,0.0,0.75,1.75,2.4000000000000004,0.0,0.0,0.0,0.25,1.026389683605374
117,0.0,0.0,2.0,0.25,0.0,3.4000000000000004,0.0,0.0,1.0,0.25,0.00013696752611170581
118,0.0,0.25,0.5,0.0,1.0,1.8,0.0,1.75,0.0,0.0,0.0001715901559644187
119,0.0,0.0,1.0,0.0,1.25,4.800000000000001,0.0,0.75,0.0,0.0,0.01931482166637676
120,1.0,0.25,0.25,0.75,0.25,2.4000000000000004,0.25,0.25,0.5,0.5,0.0461131124475433
121,0.25,0.25,0.25,0.25,0.75,1.2,0.0,0.0,1.0,1.25,0.05167910172972806
122,0.5,0.5,0.5,0.5,1.0,2.0,0.0,0.0,0.25,0.25,0.05337577353410711
123,0.25,0.75,0.0,0.25,1.0,3.0,0.25,0.25,0.25,0.25,0.9728186695476376
124,1.0,0.0,0.25,0.5,0.0,2.0,0.5,0.5,0.0,0.0,0.01396836728543551
125,0.5,0.0,0.0,0.75,1.0,3.2,0.0,0.0,0.0,0.0,0.3700854645735147
126,0.0,1.0,0.5,0.0,0.5,1.2,0.0,0.5,0.0,1.0,0.009781757607867205
127,0.25,0.0,0.25,0.5,0.0,2.2,0.5,0.0,1.0,0.25,0.10845084105874148
128,0.0,0.0,1.0,1.25,0.5,4.4,0.25,0.0,0.5,0.0,0.011877849414835603
129,0.25,1.0,0.5,0.25,1.0,3.0,0.25,0.5,0.0,0.0,0.032491391863492466
130,0.0,0.5,0.5,0.25,0.75,3.6,0.25,1.0,0.75,0.0,0.00264514639968602
131,0.25,0.5,0.25,0.0,1.25,1.0,0.25,1.0,0.0,0.25,0.009714169590089526
132,0.25,0.75,0.25,0.0,0.0,3.8000000000000003,2.0,0.25,0.5,0.0,0.034480472161200884
133,0.75,0.0,0.0,0.0,0.5,4.6,1.0,0.25,0.25,0.5,0.10112837424594345
134,0.5,0.25,0.0,0.5,0.25,3.2,0.5,0.0,0.25,1.5,0.5277852341132883
135,0.0,0.5,1.25,0.75,0.5,3.2,0.0,0.5,0.0,0.75,0.0038904014313258656
136,0.0,0.75,0.0,0.0,0.0,3.0,0.0,0.5,0.25,1.5,0.07776751728559433
137,0.25,0.0,0.25,0.5,0.0,3.6,0.0,1.75,0.75,0.5,0.0007161258490533096
138,0.0,0.75,0.25,0.5,0.0,2.2,0.25,0.75,0.0,0.5,0.03182050764788616
139,0.0,0.0,0.0,0.0,0.5,3.0,2.5,0.0,0.0,0.0,0.052232257389940875
140,0.25,0.75,0.0,0.5,0.75,1.6,0.0,0.25,0.5,1.0,0.42812920907282837
141,0.25,1.0,0.5,0.75,0.75,4.2,0.0,0.0,0.0,0.25,0.24044761938523734
142,0.0,0.25,0.5,0.5,1.5,3.4000000000000004,0.0,0.5,0.5,0.25,0.008282737444250845
143,0.0,0.5,0.0,1.5,0.25,1.2,0.25,0.5,0.25,0.0,0.0627054803043138
144,0.5,1.0,1.0,0.0,0.0,2.2,0.25,0.0,0.75,0.25,0.01040931714808253
145,0.5,0.75,0.0,0.0,0.5,1.0,0.75,0.5,0.0,0.75,0.10518457444033119
146,0.0,0.25,0.25,1.25,0.0,1.0,0.25,0.25,0.0,0.25,0.10999727904540603
147,0.25,0.0,0.75,0.0,0.5,3.4000000000000004,0.75,0.5,0.5,0.75,0.03358969302421841
148,0.0,0.25,0.25,0.0,0.0,4.4,0.5,0.0,3.0,0.0,0.0005934692421587495
149,1.5,1.0,0.5,0.25,0.0,4.6,0.0,0.0,0.0,0.0,0.011455177356030294
150,0.0,0.25,0.0,0.75,0.5,3.8000000000000003,1.25,0.0,0.25,0.5,2.353363278593318
151,0.5,0.0,0.25,0.0,1.25,3.8000000000000003,0.25,0.0,0.75,0.25,0.04708845633749163
152,0.0,0.0,0.75,0.0,0.0,4.6,0.25,0.25,1.0,1.25,0.007393516785107322
153,1.0,0.5,0.5,0.0,0.0,3.8000000000000003,0.75,0.0,0.0,0.0,0.07328785818551467
154,0.75,0.5,0.5,0.0,0.0,1.8,0.0,0.5,1.25,0.5,0.0014647760804826326
155,1.5,0.25,0.25,0.0,0.25,3.6,0.5,0.25,0.25,0.25,0.008576606010736522
156,0.25,1.5,0.25,0.0,0.0,4.2,0.5,0.25,0.0,0.0,0.25486006520948845
157,0.0,0.75,0.5,1.0,1.0,3.0,0.25,0.0,0.0,0.0,0.2836190538076277
158,0.5,0.75,0.0,0.5,0.0,3.8000000000000003,0.0,0.25,2.0,0.0,0.049831433373410484
159,1.25,0.0,0.0,0.75,0.0,2.0,0.25,0.5,0.25,0.5,0.03971416799750617
160,0.25,0.25,0.25,1.25,1.0,2.0,0.0,0.25,0.0,0.5,0.2589363936201118
161,0.0,0.0,0.25,1.5,0.75,3.8000000000000003,0.25,0.0,0.0,0.25,1.0235179805710213
162,0.5,0.5,0.25,0.25,0.75,1.6,0.5,0.75,0.0,0.25,0.04393694189397471
163,1.0,0.0,0.5,0.0,0.25,2.8,0.75,1.25,0.0,0.0,0.0003148858622075784
164,0.0,0.0,0.25,0.0,1.25,4.4,0.5,0.0,1.0,1.0,0.0800211154910323
165,1.25,0.5,0.25,0.5,0.0,3.4000000000000004,0.25,0.5,0.0,0.25,0.020127610137858014
166,0.25,0.0,0.75,0.5,0.0,1.2,0.0,1.25,0.0,0.5,0.0039270418114301636
167,0.5,0.75,2.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.25,0.25,0.006114498922762863
168,1.25,1.25,0.0,0.25,0.5,1.4,0.0,0.0,0.25,0.25,0.057488757968913715
169,0.0,0.25,0.5,0.0,0.25,2.8,1.0,1.25,0.0,0.5,0.0007088313519360407
170,0.25,0.25,0.0,0.25,1.0,1.2,0.5,0.0,0.25,1.25,0.7142025313504666
171,0.0,0.0,0.75,1.25,1.0,2.4000000000000004,0.5,0.0,0.25,0.5,0.023533553509732325
172,0.0,1.0,0.25,0.5,0.25,1.8,0.0,1.5,0.25,0.25,0.0018877439641600017
173,0.25,0.5,0.25,0.75,0.25,3.6,1.25,0.0,0.25,0.5,0.6182020545125645
174,1.0,0.25,0.0,0.25,0.0,3.4000000000000004,2.0,0.0,0.25,0.0,0.03228152135149824
175,0.75,0.5,0.75,0.75,0.25,4.6,0.25,0.25,0.0,0.0,0.04590719293430152
176,0.5,1.25,0.25,0.25,0.0,2.0,0.25,0.0,0.5,0.25,0.12558879461008082
177,0.0,1.25,0.5,0.0,0.0,4.800000000000001,0.5,0.25,0.0,0.25,0.09376650683663917
178,0.0,0.5,0.0,0.0,0.25,4.2,0.25,0.0,0.75,0.5,2.240622025215666
179,0.5,0.25,0.25,0.5,0.0,4.4,0.0,0.5,0.5,0.0,0.02852962548437645
180,1.25,0.25,0.0,0.25,0.5,4.800000000000001,1.0,0.25,0.0,0.25,0.009763167710227859
181,0.25,0.0,0.0,0.5,0.75,2.0,0.5,0.0,0.25,1.25,0.9809150974038776
182,1.75,0.0,0.5,0.0,0.0,1.0,0.25,0.25,0.75,0.5,0.000623172384654901
183,0.5,1.0,0.5,0.0,0.25,3.2,0.5,0.0,0.5,0.5,0.06560373604908089
184,0.5,0.0,0.75,0.5,0.5,1.0,0.25,0.0,0.0,1.0,0.020269425718617586
185,0.0,0.0,0.5,0.75,0.0,1.6,1.0,0.0,0.5,0.75,0.015446381719560715
186,0.0,0.0,0.5,0.25,1.5,3.0,0.0,0.5,0.75,0.0,0.003685354307238253
187,1.0,0.25,0.25,0.0,0.0,2.4000000000000004,1.0,0.0,0.75,0.25,0.024198624986456013
188,0.25,0.0,0.25,1.0,1.0,4.6,0.5,0.0,0.25,0.5,0.46518629698167974
189,0.0,0.75,0.5,0.75,0.0,4.6,0.5,0.5,0.0,0.0,0.0192408830256388
190,0.0,0.5,1.5,0.0,0.25,3.2,0.5,0.0,0.0,0.0,0.0029177701816748562
191,0.0,0.75,0.5,1.0,0.5,4.800000000000001,0.25,0.0,0.25,0.25,0.37909974146375536
192,1.0,0.75,0.0,0.0,0.0,1.4,0.0,0.5,0.25,0.0,0.08452801997919684
193,0.0,0.75,0.25,0.0,0.0,3.4000000000000004,0.25,0.0,0.25,0.25,0.8093130123420303
194,0.0,0.25,0.5,0.0,0.75,4.800000000000001,0.25,1.25,0.5,0.0,0.0004596886191717407
195,0.5,0.25,0.0,0.25,0.5,4.0,0.75,0.0,0.5,0.5,0.708742183013163
196,0.25,2.25,0.0,0.0,0.0,1.8,0.75,0.0,0.25,0.0,1.038015476961758
197,0.25,1.0,0.0,0.25,1.25,3.4000000000000004,0.0,0.0,0.25,0.5,3.8251196348310494
198,0.75,0.25,0.25,0.0,0.5,3.0,0.0,0.25,0.0,0.75,0.06380159709890415
199,0.5,1.75,0.0,0.25,0.0,3.2,0.0,0.25,0.25,0.5,0.18814760376782416
200,0.25,0.0,0.75,0.5,0.25,3.6,1.25,0.0,0.0,0.5,0.012588751326668255
201,0.0,0.5,0.25,0.0,0.25,4.800000000000001,0.0,0.5,1.0,1.0,0.01876879334702695
202,0.5,1.0,0.0,0.0,0.0,2.0,0.0,1.25,0.0,0.75,0.0054876277162376925
203,0.0,0.75,0.5,1.0,0.0,1.2,0.5,0.25,0.75,0.0,0.014880362379344174
204,0.25,0.0,0.25,0.25,0.5,2.4000000000000004,0.5,1.0,0.0,0.5,0.0303359606099173
205,0.0,0.5,0.75,1.25,0.0,1.8,0.75,0.25,0.25,0.25,0.016239234086493658
206,0.5,0.0,0.0,0.5,0.5,2.4000000000000004,0.75,0.25,0.25,1.0,0.1921787347888396
207,1.5,0.25,0.0,1.25,0.0,1.4,0.0,0.0,0.5,0.0,0.03069186954171054
208,0.5,0.5,0.0,0.5,0.75,3.0,0.25,0.25,0.25,0.25,0.3404698062081767
209,0.25,0.0,0.25,0.5,0.0,1.6,0.5,0.25,0.75,1.0,0.0490255348582647
210,0.0,0.0,1.25,0.25,0.5,3.8000000000000003,1.25,0.5,0.0,0.25,0.0006042325849333529
211,0.5,0.0,0.0,0.75,0.5,4.800000000000001,1.0,0.0,0.75,0.25,0.26299393113053704
212,0.0,0.25,0.25,0.5,0.0,1.6,0.5,0.25,0.75,1.5,0.0588894268071561
213,0.25,0.75,0.0,0.0,0.0,3.8000000000000003,0.25,1.25,1.25,0.0,0.001738913458698834
214,0.0,0.5,0.0,0.25,0.5,3.0,0.75,0.5,0.0,0.5,0.13269208195490384
215,0.25,0.0,0.0,0.75,0.0,3.6,1.25,1.25,0.0,0.25,0.0019474263690611392
216,0.0,0.5,0.5,0.5,0.5,1.8,0.25,1.0,0.0,0.5,0.005695896035401235
217,0.0,0.25,0.0,1.0,0.0,3.2,1.0,0.0,0.75,0.0,0.9964615838566575
218,0.0,0.5,0.0,0.75,0.25,4.800000000000001,0.25,0.0,0.5,1.0,3.382253759008372
219,0.75,1.75,0.0,0.25,0.0,1.4,0.0,0.0,0.5,0.5,0.13668686975635613
220,0.0,0.75,0.25,0.75,0.0,2.2,0.0,0.25,0.0,0.75,0.3351230863089591
221,0.25,0.0,0.25,1.0,0.0,1.2,1.25,0.5,0.25,0.0,0.013429147940176708
222,1.75,0.25,0.0,0.25,0.5,2.4000000000000004,0.5,0.0,0.0,1.0,0.0037652509957268364
223,0.0,0.5,0.5,0.0,0.75,3.2,1.25,0.25,0.0,0.25,0.042328504516500776
224,0.0,0.25,1.0,0.0,0.0,3.4000000000000004,1.75,0.25,0.5,0.25,0.0009800815422580018
225,1.5,1.0,0.0,0.0,0.75,3.4000000000000004,0.0,0.25,0.0,0.0,0.04666745485672025
226,0.5,0.5,0.0,0.75,0.5,3.2,0.25,1.25,0.0,0.0,0.010854850459232623
227,0.5,0.25,0.25,0.0,0.75,2.8,0.75,1.0,0.0,0.75,0.012293047650139336
228,0.25,0.25,0.25,1.0,0.0,1.8,0.0,0.5,1.0,0.5,0.01718621265331894
229,0.25,0.25,0.0,0.5,0.0,4.0,0.0,0.75,0.75,0.25,0.3513727972196856
230,0.0,1.0,0.25,0.25,0.0,2.4000000000000004,0.25,0.5,0.0,1.75,0.030031771889946907
231,1.0,0.0,0.25,0.75,0.0,4.0,0.0,0.25,1.25,0.25,0.012088439354086803
232,0.75,0.0,0.0,1.5,0.75,2.4000000000000004,0.0,0.0,0.25,0.75,0.09191807915004684
233,1.0,0.25,0.0,0.75,0.75,4.800000000000001,0.25,0.5,0.0,0.5,0.018223301118124854
234,0.25,0.0,1.0,0.0,0.25,3.2,0.75,0.0,0.25,1.0,0.017098869313580803
235,0.5,0.0,0.0,0.5,0.0,1.0,1.25,0.5,0.25,0.25,0.024310838904369567
236,0.25,0.25,0.0,0.25,1.0,4.800000000000001,0.5,1.0,0.0,0.25,0.038979459893684364
237,0.5,0.0,0.75,0.5,0.25,2.2,0.75,0.0,0.5,0.25,0.0455678826282957
238,1.25,0.0,0.25,1.0,0.25,2.0,0.0,0.5,0.75,0.0,0.004056810546109683
239,1.0,1.25,1.0,0.25,0.25,1.4,0.0,0.0,0.0,0.0,0.011504817045997855
240,2.0,0.0,0.0,0.75,0.25,1.4,0.25,0.5,0.0,0.25,0.0013839879545776822
241,0.5,0.25,0.5,0.0,0.75,4.6,0.25,0.0,0.25,0.75,0.14979147025414707
242,0.75,0.75,1.25,0.0,0.0,1.4,0.0,0.0,0.25,0.0,0.02194031155923104
243,0.0,1.25,0.0,0.5,0.5,3.8000000000000003,0.0,0.0,0.25,0.5,11.648715034235805
244,0.5,0.0,0.0,1.0,0.5,4.2,1.0,0.25,0.0,0.25,0.23219291601636352
245,0.25,0.25,0.25,0.25,0.0,2.0,0.0,0.5,2.25,0.0,0.0026620363673825237
246,0.5,1.0,0.5,0.25,1.0,3.2,0.0,0.5,0.0,0.0,0.019411587296419387
247,0.0,0.0,0.0,1.25,0.5,2.8,0.0,0.25,1.0,0.75,0.15281379687638763
248,0.25,0.0,0.0,0.0,1.5,4.0,0.0,0.75,0.25,0.0,0.0537181130373753
249,0.25,0.5,0.0,0.25,1.25,4.800000000000001,0.0,0.0,0.0,0.5,2.605723968001297
250,0.75,0.0,0.0,0.75,0.25,3.6,0.0,2.0,0.0,0.0,0.007163489680135145
251,0.75,0.0,0.5,0.0,0.5,1.4,0.25,0.75,0.0,1.0,0.008034306470302698
252,0.0,0.0,0.25,0.5,0.25,1.4,0.25,1.25,0.25,0.0,0.004326498757863696
253,0.75,1.5,0.25,0.75,0.0,1.6,0.0,0.25,0.0,0.0,0.031500849507845485
254,0.75,0.75,0.25,0.0,0.75,1.8,0.0,0.75,0.25,0.5,0.03354161632556738
255,1.0,0.25,0.5,0.5,0.25,2.0,0.0,0.5,0.25,0.0,0.009220532849073142
256,0.5,1.25,0.75,0.25,0.75,2.4000000000000004,0.0,0.0,0.25,0.0,0.04499990325609792
257,0.5,1.25,0.5,0.25,0.0,1.2,0.0,0.0,0.5,1.0,0.016872842768302983
258,0.5,0.25,0.5,0.25,0.75,3.4000000000000004,0.0,0.0,0.75,0.25,0.02922670880430297
259,0.75,0.0,0.0,0.0,0.0,3.2,0.5,0.75,1.25,0.5,0.003901843886900978
260,1.0,1.0,0.25,0.0,0.0,4.2,0.25,1.0,0.5,0.0,0.0030209988258800497
261,0.75,0.25,0.5,0.0,0.25,4.0,1.0,0.25,0.0,0.25,0.04239689431667676
262,0.0,0.0,0.0,0.5,0.0,4.4,1.75,0.0,0.75,0.25,0.20565437439535944
