,Good,Good_Poor,Poor,Weak,Weak_Poor
28,0.1321129323243579,0.2560008639553734,89.24831942368485,87.3021111987875,19.752917604925432
29,0.1321129323243579,0.2560008639553734,89.24831942368485,87.3021111987875,19.5669467497212
30,0.0996927868575899,0.2560008639553734,89.24831942368485,87.3021111987875,19.56042514448211
31,0.0996927868575899,0.2210407707916187,88.834590041918,87.3021111987875,19.56042514448211
32,0.0996927868575899,0.2210407707916187,88.834590041918,87.3021111987875,19.05311331862554
33,0.0996927868575899,0.2210407707916187,88.13043311534364,87.3021111987875,19.05311331862554
34,0.0996927868575899,0.2210407707916187,86.66718936634352,87.3021111987875,19.05311331862554
35,0.0656450988966844,0.2210407707916187,86.66718936634352,87.3021111987875,18.754084211570436
36,0.0359117343178224,0.2210407707916187,86.66718936634352,87.3021111987875,18.754084211570436
37,0.0359117343178224,0.2189882266063326,86.66718936634352,87.3021111987875,18.550665697852597
38,0.0359117343178224,0.1998881086859089,86.66718936634352,87.3021111987875,18.550665697852597
39,0.0219441904808835,0.1834512535447254,85.61943718061588,87.3021111987875,18.550665697852597
40,0.0219441904808835,0.1750739555201859,78.05469300925874,87.3021111987875,18.550665697852597
41,0.0219441904808835,0.174914716893857,78.05469300925874,87.3021111987875,18.416023374310853
42,0.0190972853510816,0.1704545042454162,77.5448978974703,87.3021111987875,18.298017480930184
43,0.0190972853510816,0.1704545042454162,77.5448978974703,87.3021111987875,18.04040284858112
44,0.0190972853510816,0.1647888456477673,77.5448978974703,87.3021111987875,18.04040284858112
45,0.0190972853510816,0.1647888456477673,73.70030837649091,87.3021111987875,18.04040284858112
46,0.0160777101831906,0.097915845932891,68.07121259621637,87.3021111987875,17.64715590366053
47,0.0160777101831906,0.097915845932891,66.70812580510179,87.3021111987875,17.64715590366053
48,0.0160777101831906,0.097915845932891,66.70812580510179,87.3021111987875,17.64715590366053
49,0.0160777101831906,0.097915845932891,66.70812580510179,87.3021111987875,17.544897672095527
50,0.0160777101831906,0.097915845932891,64.95846553749755,87.3021111987875,17.401095303901933
51,0.0121619217563545,0.097915845932891,59.614744632005134,87.3021111987875,17.323834751085023
52,0.0121619217563545,0.097915845932891,59.248730862062985,87.3021111987875,17.233459667667706
53,0.0121619217563545,0.097915845932891,58.04294331620644,87.3021111987875,17.117323019218173
54,0.0121619217563545,0.097915845932891,57.66981046191773,87.3021111987875,17.117323019218173
55,0.0104044166786959,0.097915845932891,57.66981046191773,87.3021111987875,16.811246795427003
56,0.0104044166786959,0.0936520521658698,54.83596810732382,87.3021111987875,16.78036988724417
57,0.0088948775432678,0.0770077429704347,53.00889872096376,87.3021111987875,16.724471091697893
58,0.0088948775432678,0.0770077429704347,51.99281024223618,87.3021111987875,16.70579123977832
59,0.0088948775432678,0.0770077429704347,43.72195154475843,87.3021111987875,16.68866258453622
60,0.0088948775432678,0.0721068497389672,40.9667742882252,87.3021111987875,16.668665469773
61,0.0088948775432678,0.0721068497389672,40.62332198823385,87.3021111987875,16.668665469773
62,0.0088948775432678,0.0721068497389672,39.80992904237462,53.336780240807904,16.663288542065622
63,0.0088948775432678,0.0721068497389672,34.938676965265735,53.336780240807904,16.558673202121017
64,0.0088948775432678,0.0721068497389672,33.51000477627264,53.336780240807904,16.558673202121017
65,0.0088948775432678,0.0721068497389672,32.93868293872957,53.336780240807904,16.558673202121017
66,0.0088948775432678,0.0687445656685107,32.86340532244644,53.336780240807904,16.558673202121017
67,0.0088948775432678,0.0687445656685107,32.772206759448,53.336780240807904,16.558673202121017
68,0.0088948775432678,0.0687445656685107,32.540747658049675,53.336780240807904,16.528272751525144
69,0.0088948775432678,0.0687445656685107,31.780868020473218,53.336780240807904,16.528272751525144
70,0.0088948775432678,0.0687445656685107,31.780868020473218,53.336780240807904,16.528272751525144
71,0.0088948775432678,0.0687445656685107,31.39629308038346,53.336780240807904,16.528272751525144
72,0.0088948775432678,0.0578737390907101,31.14557016191181,53.336780240807904,16.528272751525144
73,0.0088948775432678,0.0566444924570688,29.950191798603736,53.336780240807904,16.453091780628725
74,0.0088948775432678,0.0566444924570688,29.064381206261547,53.336780240807904,16.453091780628725
75,0.0088948775432678,0.0566444924570688,29.064381206261547,53.336780240807904,16.453091780628725
76,0.0088948775432678,0.0566444924570688,28.251425821939527,53.336780240807904,16.453091780628725
77,0.0088948775432678,0.0479282100517184,27.85805697272828,53.336780240807904,16.453091780628725
78,0.0088948775432678,0.0479282100517184,27.85805697272828,53.336780240807904,16.453091780628725
79,0.0088948775432678,0.0479282100517184,27.817294955614997,53.336780240807904,16.453091780628725
80,0.0088948775432678,0.0479282100517184,27.817294955614997,53.336780240807904,16.453091780628725
81,0.0088948775432678,0.0451244690053808,27.817294955614997,53.336780240807904,16.453091780628725
82,0.0088948775432678,0.0451244690053808,27.817294955614997,53.336780240807904,16.453091780628725
83,0.0088948775432678,0.0451244690053808,27.529110450737143,53.336780240807904,16.453091780628725
84,0.0088948775432678,0.0451244690053808,27.529110450737143,53.336780240807904,16.453091780628725
85,0.0088948775432678,0.0451244690053808,26.46727402349629,53.336780240807904,16.453091780628725
86,0.0088948775432678,0.0451244690053808,26.24364525795444,53.336780240807904,16.453091780628725
87,0.0088948775432678,0.0451244690053808,26.122993245597584,53.336780240807904,16.453091780628725
88,0.0088948775432678,0.0451244690053808,25.96844524814758,53.336780240807904,16.453091780628725
89,0.0088948775432678,0.0451244690053808,25.96844524814758,53.336780240807904,16.453091780628725
90,0.0088948775432678,0.0451244690053808,24.556689481254036,53.336780240807904,16.453091780628725
91,0.0088948775432678,0.0451244690053808,24.556689481254036,53.336780240807904,16.453091780628725
92,0.0088948775432678,0.0451244690053808,23.93795950640589,53.336780240807904,16.453091780628725
93,0.0088948775432678,0.0451244690053808,23.86983422679492,53.336780240807904,16.357315424887123
94,0.0088948775432678,0.0451244690053808,23.696212694907626,53.336780240807904,16.326338824929604
95,0.0088948775432678,0.0451244690053808,23.696212694907626,53.336780240807904,16.326338824929604
96,0.0088948775432678,0.0451244690053808,23.696212694907626,53.336780240807904,16.326338824929604
97,0.0088948775432678,0.0451244690053808,23.68950256543555,53.336780240807904,16.326338824929604
98,0.0088948775432678,0.0451244690053808,23.578845906364595,53.336780240807904,16.326338824929604
99,0.0088948775432678,0.0451244690053808,23.578845906364595,53.336780240807904,16.30423903569176
100,0.0088948775432678,0.0451244690053808,23.52996796510224,53.336780240807904,16.30423903569176
101,0.0088948775432678,0.0451244690053808,23.52996796510224,53.336780240807904,16.30423903569176
102,0.0088948775432678,0.0451244690053808,23.43917316398016,53.336780240807904,16.30423903569176
103,0.0088948775432678,0.0451244690053808,23.43917316398016,53.336780240807904,16.30423903569176
104,0.0088948775432678,0.0451244690053808,23.265380997441124,53.336780240807904,16.30423903569176
