,g10_l1,g10_l10,g10_l2,g10_l3,g10_l4,g10_l5,g10_l6,g10_l7,g10_l8,g10_l9
20,217328.22940678813,588873.0839349593,236848.2889113874,326618.4627349758,392241.91149264295,410466.0435111886,514232.1487916334,548354.4032584197,593497.9673314972,600742.446712737
21,198660.6353787793,597064.7974235449,218156.52512548392,302658.1672327149,384487.1098367792,386567.5980806431,492422.0756153001,525930.339694106,567777.0515039092,584175.3280761183
22,173330.6277886261,591864.095600052,203605.10192095276,276552.8286897267,376961.7146985216,382190.61124733713,480744.67702203785,502127.7531270425,542380.3607597834,564826.4405087446
23,161593.80718409535,579166.1009310319,188996.22949474253,263259.8828800764,361020.998520504,377705.6966085944,466952.2153403485,475855.7982677097,520529.768527998,541061.7300786308
24,148157.61116134806,563817.6543567947,175609.1114220488,254432.91812241304,353413.9864906236,366232.6749515512,454350.03875267325,458476.1999653409,506459.8798902905,519254.70196613367
25,134651.42162302276,546351.114562519,165225.89884079582,250804.03858874785,332171.6978326624,356870.4673223934,447552.225549265,448384.32467202016,488975.2806455881,493895.8589604952
26,126088.7721018728,521566.72646598174,156555.64843352913,249727.4212837657,310817.33032595075,345153.06976009574,430302.6477102741,443658.5571974446,469441.5760885032,475117.4723551019
27,115474.08670409152,502386.9663312363,146105.66801223758,238547.9596806185,282360.9904178833,328541.35955871816,411121.8600461074,434566.63716724975,453363.1465308242,466382.5331918203
28,108421.64375528782,489296.32939508365,136447.1657492734,210460.15498717703,262193.52590710594,301602.2124621954,401677.4909159565,422719.6608535205,442608.7095738709,461996.14294643066
29,103351.70739884916,481035.4280305514,126881.27862085195,183081.2229994817,247325.4217814493,280775.52425046195,389897.8541514257,412543.2930806376,433159.1915160233,459190.9552008561
30,101204.80259158077,470446.2217646769,117092.21023970345,165960.11417446192,239065.1128614313,269102.72288465017,375847.0231982352,400340.9514625194,419683.2579897597,446912.775196607
31,98483.35650702502,458618.8200123397,115420.83112481744,153725.26859626506,236659.42471773172,262580.865906119,352293.2954355999,381763.8068349096,392776.2594820164,433774.6975925377
32,93844.96255245848,452401.2008820161,115222.72316603428,147004.67364478612,234967.78805083816,258773.45698470325,340405.62477952795,355260.9585461605,379200.1193210111,422505.2584151889
33,91773.07493719508,447091.68667250295,111643.7011955004,140857.49250878658,225125.9593312004,247712.7477611265,336935.1260572992,332234.7435816154,369525.4647914425,413965.7899964612
34,89101.28380537947,433489.4511582704,110328.13747506398,133078.60860131122,208311.0108731242,238662.51462509303,325918.6010815731,318718.77549239766,352152.2646178764,404832.9214296489
35,85456.50410353512,416299.9911633213,104066.3713538338,128639.24092351474,193079.4596340109,234662.158081724,307586.5946604176,311511.2346348467,342894.32971566444,398426.7377678445
36,79333.57002419211,401249.0571328549,94915.13217687186,114837.5811266777,187565.28764569727,231527.5440655505,297355.26334171626,307207.51052089274,338871.9674770108,393793.1126402512
37,74173.23410011383,390954.0369144324,88653.51116279833,104681.19253574654,182834.0286307668,229263.6387750707,293763.02362618485,296302.2357168377,335535.9806689872,386413.15860526776
38,69046.82911952144,376322.8870537071,85532.64532205797,96877.54476200648,175630.02353149783,225958.93975042307,284540.7283722309,285974.8256341262,333310.78983947507,364849.417639414
39,66532.53134453273,371586.1101025684,84441.22778927146,93417.43730876016,169322.0825123187,217752.99795580108,262588.5075767731,276751.59091131686,325906.2424669877,353512.66299836
40,65904.23448012696,363956.083814651,84246.72088949414,91177.60285958272,161963.42331299855,209617.79334240127,245451.7886884899,276180.37693260243,316867.1556717059,339668.9506353416
41,65841.27293075534,358548.23308959603,82642.97078088787,88556.05055634753,157171.36893586637,204122.49964623764,236031.8208429204,273049.5695249932,313580.87799617933,332828.4139824758
42,64717.72740425327,350307.4388726645,77418.96607378942,85839.4344802229,151375.76209640445,201160.57739585824,234684.2068129416,266166.8723562648,306999.21224426664,330910.829697383
43,58365.37041186439,348476.9061586846,70149.62468882973,84336.2853241421,142017.4848997379,197185.2208929385,230172.7799448417,265135.38828984107,297785.26276743045,325550.4007350542
44,51898.64261317127,340306.79361330695,64379.31263873588,80380.45838695994,136556.223844461,194159.6941468141,217615.6521881692,264430.2772215408,290952.430449109,313432.9389056669
45,49728.26539279259,321382.8612941762,63133.4188646894,77592.1585963323,133595.03772588223,191447.6002592589,210751.2159225428,259257.26179730264,285769.33572343644,306230.3165570584
46,49132.95780214453,307657.0304099958,61707.2426376901,73314.60234922463,130880.55566226791,189833.96113201437,207177.25901544088,256163.34461470548,279654.43004610745,297419.9176708905
47,48567.39399244983,296186.13905459153,61383.22406628893,68074.17815110656,125629.68710440668,183967.70206371887,203706.5319860332,253639.4181152953,272468.04479902185,283275.73064580536
48,46426.73324599326,290964.0110084241,59360.80497775714,65439.520452408455,123324.6160188864,179780.5433885003,198276.2544863436,250461.8674174646,268579.7922829819,277862.9846584765
49,44556.580659906685,282733.6311539091,59216.37839805128,63244.68216079517,121337.75978313162,176703.11749194478,194333.3076856077,245090.3074378994,253318.19444880905,275148.91711947194
50,42746.793167411626,264442.04790840315,56711.01512188876,62767.19760290719,117765.2716006829,173450.81729304077,187921.46265238328,235991.88189252664,243294.1803759634,273273.34927482146
51,42099.67507234951,253232.6000689761,56026.70165968328,58400.79542550209,113586.01393304416,170416.0940888277,182516.5620064937,231955.71281729196,237027.62180910303,268396.4306524259
52,40369.05413951329,244717.83835778903,55551.52414298717,54044.33466594715,107716.74424120972,167978.72722585697,178793.26716816315,228936.87759337205,231167.63194315348,263088.1747070547
53,38346.28474418449,232493.3942466339,54277.80470722911,52706.6266299788,103137.308010677,160802.80274740382,175354.5282759576,224537.43334149785,223417.1427768724,257243.59807990005
54,37332.49012930013,226119.2633772897,50918.54812488329,52096.49401653607,99125.72210992315,146798.21531687357,173599.72008119748,219856.96401655168,217876.37800833056,253097.86254088845
55,34571.77324541374,223685.93972089587,47035.84332347161,51484.63620611818,96766.46970849324,128876.8590885118,172092.8125280068,215811.16343155951,217268.6862372803,252523.4814239944
56,33010.30462760066,220648.0011045689,44741.74938296696,50857.938023953706,93910.38780181718,123330.82428604296,170641.16282066185,214178.9655474068,211841.0764378254,248843.18922940863
57,31461.94580168153,217349.9154947864,42066.18528255527,50017.41949679136,91497.71520453723,116475.85721532191,166696.89136874024,212448.56756316667,206294.80154556132,240740.59503684257
58,30799.666315445847,209867.26360389663,41410.14299738073,48044.17098330349,87280.69227553178,114213.35730625244,159502.71322534257,210334.1483668848,193757.28513884704,211341.8527080351
59,29106.2733449228,196254.8559531505,39222.47296263411,46676.72032379263,86204.31636717914,114170.45528015128,153130.2913075003,207661.65564696715,183386.77012111543,197177.47842813065
60,29026.419839231163,185681.35220845844,37587.42497785597,45314.98713916484,85081.14627413197,112210.06384870768,148920.30466759592,206735.578417079,172944.13148027216,188807.5934508591
61,28774.46079732788,179557.47957383687,37023.86120159848,42679.98966442762,82749.97691936047,110212.0936215544,147607.05731470734,202750.166787136,168035.74437828688,184543.8451337508
62,28216.05206681609,173575.01152143805,37096.1792612559,41854.88530170701,80539.18320870807,104954.72636613205,145484.93875454625,198468.9746436029,165251.43109950575,184497.4422036187
63,27716.683549246907,168221.71400882158,36316.42681149428,41352.740030484805,79411.47381634802,101641.94882261672,140385.78211022122,196520.6366715244,161887.4665420866,182549.2015999586
64,22479.42322517486,165011.51717060155,36198.819128407085,40485.81812166487,74788.26458585462,100732.2463391082,137183.14178583247,194943.1308848348,159196.76799592367,175157.3615392143
65,19720.842088368343,161880.17526738974,36019.303553318554,38792.2399961299,73324.09391353177,97763.74613318176,134216.427386882,190627.9300212736,151312.58497721533,170530.15196165117
66,18822.297766839263,160534.36787213114,35803.26960627221,34009.169212423934,70495.50048358132,95623.83710398914,131472.01819859247,189333.3220095045,144082.95962568416,163721.81063508685
67,16945.37386957765,159317.2290777261,34312.572475249624,32213.24502599993,65491.66066475439,90852.7962592718,122343.13503011069,188602.6406570059,138581.21534567742,156206.4135685622
68,15636.120147189258,159206.36715923605,34184.19870959689,31671.900459742177,63893.7715293318,87246.54287500343,118320.25032556856,187822.3958257253,134912.17454421,154800.49920874057
69,14661.677283070616,154408.67126195534,33775.05640244356,30780.57603492203,63031.42771650856,86970.87140473066,116209.8432691698,187680.132710589,132224.9517053891,150438.7213574146
70,13353.127719150822,149984.06007587354,29632.1210051483,28185.93686894537,61796.70476334047,85470.18594140482,115350.34663639557,186783.42140903408,130012.49146241172,143794.7485124535
71,12797.123739635848,148710.54101671997,17858.488585972384,25571.022811570307,59398.57686622925,83948.8480327906,111350.68354053516,185831.8860379655,127726.69525008938,137036.4321457527
72,12061.429182053991,147104.72831557167,15646.4621445838,24237.965930887804,57141.41106919808,82285.56163513385,109539.46283829473,183726.91363981567,127092.30767840202,131209.4235039633
73,11788.354759562311,142406.72519684993,13930.780395444312,23671.401053127876,55034.34758080603,81522.78856200376,107424.9804160168,182346.09191296293,124536.9346275102,126972.20536523568
74,11415.307941990404,139063.1370524252,12247.630237925585,23136.361173002115,53419.70746525291,77616.16481589814,105184.66178057808,181191.66258943,118541.06679048584,124480.953342097
75,10978.132473273685,134167.50964653929,11409.208637620528,22010.25133945802,53284.275638619416,76837.9387690826,104330.2459655744,173392.00650030948,112938.83864696832,122725.45156754596
76,10448.628106150283,132745.4839868609,10853.42535615884,21113.829217159822,52779.89313144636,73656.82747663239,103058.5056465134,156255.87590064318,111176.34783682536,117753.17253484207
77,10251.4222293727,131921.14265791225,10684.505863012007,18215.6952222836,50529.57403477171,71399.24942296467,101943.35158831318,140177.7997772474,111186.21992613462,110451.4907374152
78,9972.064197347909,128458.10901009664,10388.35510070749,16078.287412870306,48947.076105452055,69975.2787224587,97794.99081946551,131183.48040232866,109630.56046436702,106020.03893704228
79,9836.477278199029,124883.87893466998,10286.34873710209,14456.803570648546,47182.14836257344,65061.13907107592,96046.99949229792,127045.2986085386,108014.87820407563,104727.09530737564
80,9790.618999150534,121614.11448803992,9581.704897703292,13251.226296656314,46014.635610119134,62351.4841394894,93874.84343183455,126524.15699439222,106462.21395156263,103655.64717063017
81,9060.137185061396,119146.70403675167,9349.428578271492,12167.015168995147,44917.22492067183,54010.30947691523,92677.67762132538,126219.04589946324,104739.9228918048,99551.68226967906
82,8019.849622726714,117714.3270656216,9025.02321855123,11644.09049041222,44186.80743210208,50846.52247696116,91991.09193107176,125288.74138862306,104382.94660018472,97186.68789473025
83,7710.761156960724,115025.10402188996,8706.880546998076,11436.694652949682,44018.88551732381,50057.41990732806,90606.4710435988,120339.72414661554,100201.29500697176,96052.83576205531
84,7684.755448301515,113809.4904991929,8536.500620164234,10981.685333102592,43104.43867624523,49907.595147436026,90584.21823579622,116221.3638218941,95408.3712286518,94670.06813022474
85,7539.579490642928,112733.73713000094,8396.9538396224,10401.863759841364,42689.074238765694,48292.69790698995,87908.52325420316,114139.71122141962,88068.19752481974,92370.0129601676
86,7410.326078554573,111681.03102376308,8098.475975545508,9838.22699510049,40517.13485228326,47811.94227157647,85768.19783195037,100935.8514915712,82792.99612794443,88619.15118070117
87,7403.6012034894675,110458.86937089672,7755.221895901809,9247.62829414045,30988.096861217546,42463.27040807933,83833.3650430668,85539.35432298687,81278.13517347822,88089.87707846056
88,7232.170703641455,107349.21121493504,7603.113247785671,8980.321214034288,27667.30889928667,39572.82048682115,78613.60388763275,79490.75377586819,81314.63740290381,86071.19141630713
89,6008.761219090651,101329.79492579066,7477.470439220456,8533.296089103416,24768.161143566133,38704.83958068077,75709.37301811005,77473.56980141369,80536.44467529203,83157.85384104773
90,5885.734235331408,93347.08359140216,7385.818178543568,8275.769605890495,23227.5057230736,36196.73166072042,74079.13294039885,76883.15752309673,79865.04044422935,82773.52504530075
91,5830.497557481014,89243.69554494268,7145.2110713438105,7782.008985537741,22473.24124934916,34781.716745979706,73521.50573289506,74686.12774053647,79403.59370682352,80955.5454012031
92,5672.96851003445,85066.59617337304,6933.276220390977,7438.436227775221,21103.75623589633,32947.810931313936,71650.04960151658,69647.71847722383,73345.4036580727,79649.6629236162
93,5537.7210512148085,81319.38811986611,6754.212809201877,7273.648338468818,19136.686659179264,32252.571706645227,68918.15289396813,62771.97562181833,66737.59860314509,76673.53694370166
94,4653.52386435575,80192.81667044199,6644.450152714946,7258.825419137554,18289.474976278038,31770.629775218626,67285.80820821688,59856.86388422804,62726.9549222284,74883.54787304743
95,4061.9341957245424,78658.97228063732,5842.537482026859,7016.362683069181,17674.64745666634,29800.91734567109,66276.96190061717,59013.68495222488,61241.99443841576,73302.3649942876
96,3918.883527779773,73711.65521105191,5612.894247371631,6753.182051641949,17431.710767705303,27734.877885431782,60802.11497275516,56836.17658645008,59044.04758691161,72180.9241081742
97,3741.227073413386,69285.79865913832,5207.541424172136,6572.566729580784,16497.81002558832,25862.27279041083,59273.94521404491,56532.944148168586,58565.74988779744,71175.00949012135
98,3571.013599300624,68002.13925260684,4999.818299730188,6517.548698735618,15771.769382949658,25482.009982244785,57962.19103561182,53819.25445559956,55766.17751970238,69866.65130255627
99,3368.4775851599834,66968.9707520301,4917.033470736326,6300.295383286471,15426.642619578724,24599.675341776743,56547.84234037993,51887.27126562365,52432.7858645879,69386.0957574735
100,3337.441516359252,66002.34340153907,4770.297789827927,5999.603453762601,14695.841991723088,24178.427465836696,54673.19843857414,51138.14878299473,51202.01981463263,60400.91841910174
101,3327.115185019379,62416.839333496704,4611.630812075139,5761.935098368352,13991.190535778802,22967.64953009592,53941.098861275175,50032.39459330121,49957.32060489172,52952.82538201677
102,3290.113356667824,58853.66103449436,4484.093566964338,5510.3062931887725,13678.079305234383,22223.051718251256,53791.32136867288,49252.16664132804,49991.82083508157,51116.35950721837
103,3089.704662109012,54306.94383741964,4405.557082932,5324.906254413077,13295.51931544074,21739.648099026028,53113.36110727733,48645.007957483824,46499.93326110838,50699.32749820465
104,3000.685449689316,52175.211397462415,4392.324685082316,5031.031079284972,11868.972431958073,21290.600828896564,52568.35171213785,44696.574338292565,45629.322995639246,48452.49963064384
