,g10_l1,g10_l10,g10_l2,g10_l3,g10_l4,g10_l5,g10_l6,g10_l7,g10_l8,g10_l9
39,226.9133090716193,477.0286601684745,236.2795312985504,315.80537403592496,398.83913616277806,418.5543985882578,414.091502362863,414.1678587353827,451.1837390543203,469.3770087098887
40,221.4950729831198,466.5041305555421,229.6175752003401,301.6868426262648,385.2547640432432,407.33336213177057,401.9318263534158,406.1514765391701,434.4673482994159,457.4125044817335
41,217.7887665966081,456.460088066026,218.84240310469784,292.1425689827276,374.1056482549494,398.1825301560546,389.5016626237377,393.9387649520117,419.17371026981664,442.0209878778394
42,207.31426083447047,432.7738505786064,212.70386491817555,283.7923205554555,365.101705129202,389.5061564965361,378.6317733784921,383.5455459982565,401.1879760770343,424.3786632619682
43,201.16268244334427,420.1907737739569,199.19166741300995,278.6033161851232,352.7176352286011,378.8809549760624,369.9051792923655,372.8824077888452,390.0727789672259,411.0856895671434
44,194.31583170352445,409.8702843551525,192.61029672795067,271.77559842896727,345.6256338090778,369.6828080001805,357.3524260302734,363.8178866696141,379.73130525245534,401.8342623302926
45,191.18158461391903,398.4851469027006,185.4973973000133,266.5148757455702,337.4857721261108,361.7910395405619,349.2933786255433,356.63424382571577,369.2645821198964,392.4778700595796
46,187.7627503308129,385.3196561118316,180.9582694980445,259.3067987747022,327.5968780075942,351.9803933419988,342.6562823297003,350.3975459146516,361.4053703749038,380.8386021135463
47,183.84170633401632,373.4166509561396,175.51478376116077,251.9987491145256,318.4007851700971,345.06979439111115,335.8768727231486,341.669957770782,353.31210066561783,370.5268094041376
48,175.89330460114564,361.1259895544529,170.1281941143129,243.7323292522666,306.6143068381101,335.42482275717515,328.18650001201576,327.56899695635144,344.977944280285,358.9678222481601
49,168.90131875052597,349.9125019128192,162.64149678717718,234.91568242407504,293.6176571556585,326.57464982652857,320.16903217751417,319.9098939499626,335.5862275073039,348.7935446622816
50,165.93660676079438,341.0042079183771,158.5067895160096,228.3864308668741,285.4882663190272,317.7301513494189,312.6604358340645,311.2094836611844,327.4586018085284,339.6601686094273
51,163.29870265869687,333.5293199506853,155.43302975518887,223.1888825616019,279.29897419841416,305.83254558696893,302.4800554698079,305.08942271004685,319.89436823518935,331.45469286676865
52,162.01236090825307,328.6446311064651,153.0828590087349,219.35053162134332,261.9431000516974,300.19590745965394,297.85853211647657,300.07443371988006,314.4971061723588,323.97736255895944
53,159.9781393682624,310.13316967265297,149.03467129810937,213.405515461036,255.85283373497677,293.55282920387134,291.45800043142617,292.5699346053032,305.530306258009,314.92478470820663
54,158.83697802026083,301.6851038731279,144.71381292634828,206.541055412215,246.0165137018625,286.86342706147065,283.8175001176615,285.58658213189653,296.872329379854,306.45298920910415
55,154.58203899505176,293.22378177389487,142.4238209214549,202.25778670530428,241.86112816456148,282.4231348082959,279.1386948333907,281.9481673470381,290.9310720515674,299.917158751108
56,153.16308147945136,287.4176940768839,139.80585325290934,197.41771178967772,236.173571160492,275.9724764929969,274.37853818834776,277.7305823758068,284.93799815498346,292.62564584229204
57,150.92447165224425,280.9242352459436,137.5441095947718,192.5627315874036,230.5254121132656,262.02814222041,270.04545176944043,272.3457728990906,278.19753147068843,285.7445115803196
58,148.1916111013993,275.9014309982303,129.37788265688184,187.46514802040457,226.14620385017295,257.70343124214907,266.4877231484436,268.2738641277238,272.5309143947239,279.7613922645566
59,146.77353116108918,268.5919629612981,125.63905930761491,180.6013637172052,219.32235632774933,251.19992490384655,258.7700198229685,260.48677719214373,264.3583473521952,271.36253937914296
60,144.95597544593426,261.67809463441915,122.02374496450231,176.19555827450205,213.62417083810308,246.1935417263253,252.2651162723116,254.51824369003464,258.04078347428896,263.97996512383986
61,142.99636927561366,255.8515685564145,117.95063536499268,172.5847322900505,208.71627568371224,238.37495359969216,245.1637045111497,247.51646629385715,253.04970505292388,258.48564430443423
62,139.82473135286384,251.2156445027875,113.69509126319775,169.2738490593655,202.1105578829216,231.50889396410335,239.16492262861107,243.05856044134865,243.94389282686905,253.77051333901196
63,138.2128698084569,246.36099367009908,110.55371453919884,167.47010428411713,196.6031692248521,225.66270530318445,232.9238782687744,230.5416548904828,237.41829181375272,247.9464688562071
64,137.12629456441758,241.6432833524259,105.75641286758452,164.98147657129553,191.52165931262863,219.98358066563983,226.77464166180303,224.7795218635297,231.34364324679677,241.04349179757588
65,135.00859281638165,235.6075351413568,101.4184722318842,160.9448717837421,186.0705645471934,214.42711925891865,220.4768326847708,216.69623649280663,224.3822152507981,232.30233090613132
66,131.29127696349977,230.52296502532343,98.54365358149678,152.2435099676513,181.57710917713467,210.07127260330657,215.30794274478316,210.9371312458804,219.0181464295777,225.21794919174224
67,130.57287737422968,225.6917372669992,95.7970000300316,149.06354191751404,176.5434257890244,206.25859448202468,209.94557690807068,206.91862690741505,215.27239296387916,219.0642770688953
68,128.90166038338427,213.44628600526687,91.3998491812752,144.89797669592252,170.62465175071245,200.3731413892177,204.23828897236436,200.61577646415645,209.1288608797286,210.7455710010697
69,127.6162500966623,209.0971840582175,87.99216821978781,142.20120916603074,167.29422421585593,196.33505751257437,199.39607659862557,196.36921080558696,203.5926923135364,204.78239297503603
70,126.44732676745024,204.8856844043092,85.8108972022352,140.32026734048907,163.2159964179627,193.1174487421869,195.8767764531821,193.55648373758424,199.53420130920324,200.8139069268444
71,125.25261269143994,200.22304171237,83.30704530429875,138.04128851288493,158.90046263339846,189.33410038041137,193.10583101283547,189.56961779808265,194.9290650102131,196.88338939411696
72,118.57572754092446,195.3500787006668,81.15059973258425,133.3153498339051,155.07124994653543,184.63882247210145,189.6477328058093,186.10488569908912,190.76748323396976,192.12403795358617
73,115.55576498480436,191.16696071491535,79.71049841985035,130.76274569920182,151.47406820766912,179.770294149482,185.83069945433053,181.82077707440584,186.71619394779856,187.4839898362571
74,113.0940125456406,187.15851755024423,78.39556043450675,127.07573312100676,148.5372364484491,175.6358160231866,182.53057632254223,175.8463093808415,182.7504009014136,183.97556425940988
75,111.97395473564224,181.70034859047175,76.58261540405272,123.62309720551951,143.73929655629013,170.11848262492086,177.81968532059895,170.51809475636531,178.2204611405222,178.18356252577738
76,111.20802277596204,177.85593516495243,73.9806553214024,120.44658868195964,135.82143968629737,166.15585002681692,173.04776812763745,166.1764861764679,174.62344736088008,172.96613632292946
77,109.9042144096222,174.29752755725676,71.9587518679473,114.9411336994178,132.42209696951676,162.96318024389817,170.19601299916351,163.2549708018689,170.7662646543275,169.22661336332865
78,107.92480473581124,169.71238393384724,70.50654690900524,112.45609386432126,129.144016209622,159.0627858496283,166.66289745744885,159.3700770959146,166.47309361042772,165.00218644161384
79,106.96806055718548,163.35249587197882,68.7852130305494,109.51419939743523,125.946177684367,154.16547585970898,158.56966319082434,154.9037744031984,162.89026752503932,161.62263678335768
80,104.09191174980116,159.4808114541667,61.66337515384128,106.79986132975873,119.1206993966478,149.5927304614052,153.67558574264217,151.12332251659723,158.96094354081012,158.35601342065283
81,102.23115672639088,155.10892421005389,59.72110263404121,103.21365788108452,115.12984184485389,145.2620457490262,149.0819960555499,146.9830856842162,154.25961852924823,154.73484000648642
82,100.53540406252633,150.69495992720616,58.00171984000223,99.44189645434372,111.39650487573356,141.1178230426218,143.84020443096722,143.05365239222624,149.81149855035403,150.05397578972298
83,99.58565224877486,146.52515502318985,56.85872644693305,97.52319489169535,108.38902607061917,132.70866933640914,140.50894775675405,140.0105859763507,144.56819722503562,146.77190683369523
84,98.59282525490303,142.20630037746747,54.885339805089096,94.798483998504,104.34892470812436,128.62971112406126,136.56935328149643,136.52146408429726,141.01681578196872,143.15246564247946
85,98.10405956281032,139.0157129934795,53.03474523034146,92.81700212565175,101.5029827468524,124.11919849473004,133.11998379436722,133.56204306971995,138.12428665787417,140.1532059565816
86,97.35728019497016,135.95263654475065,51.62041293386256,91.03535110853336,98.9010032827127,121.36380355696264,130.36903127246967,131.07740380197885,135.09527860449234,137.1935671571039
87,95.41063863147888,131.10607282521107,50.32072798907517,88.90428541613014,95.89957900224118,118.14729977768782,126.82777815592752,128.4947768116053,130.81061244099675,133.13811475958204
88,93.9210828091416,127.63842192518598,47.922613344578885,86.12724538463172,93.06834206019546,115.50209807249588,123.7057593090561,125.01691339527568,128.01423547648992,129.95960418789494
89,91.21597854720248,125.2453844778785,46.96584103701484,84.64917193785992,91.28137183110046,113.28329778399642,121.37461084596792,123.08483566773496,126.03105149987329,127.43394181414052
90,90.42292533978562,122.57286249432316,46.13161626646202,83.18918437404785,88.84235993635495,110.46204037740333,117.80506594245593,120.46020995662876,123.4639899161206,124.22054961961588
91,89.93513664439595,121.1041598397065,45.274186204728906,81.79673700266866,87.26700344160821,108.61476275490313,116.0365636738433,118.80322065272956,121.93766593974932,122.2306587078602
92,89.59422199685726,117.91847585622328,44.303639537207125,80.57736538647723,83.38785779775823,106.00962688055186,113.17632471938347,116.17919875292972,119.0956949352138,119.54674696850056
93,89.21346804436983,115.41085514966106,43.57425262177166,76.83609148788844,82.129970635084,101.04591576476544,111.27783069207764,111.60851219959451,115.30603646526686,117.3715526550859
94,88.40126450738617,113.9753287933478,42.78496740983112,75.55490533096287,80.96330481262044,99.12295800030536,109.79903626766652,110.2339499533356,112.47675898706832,116.07087402704532
95,87.84406567046157,112.3616279895176,41.90400369197137,73.60251432550264,79.32090346580985,97.1192502191801,107.7934404212496,108.3162512107059,109.04624908111028,114.65171461498105
96,86.78265220419846,109.80817371147668,41.2744464501426,71.91946300439888,77.67544876699218,94.06414740191089,102.62032656657,105.43960177791074,106.11308212827792,112.36046101938166
97,85.55979581644034,102.1893788206732,40.36190024093887,69.3941777292621,75.24789856169183,91.13508013044436,99.9052611008191,103.40671778845568,103.7714435455939,109.70013674856811
98,84.92457882213077,100.13239397509014,39.12319469645341,67.53567978350141,73.91701250650539,88.92661214037481,97.3345265999412,102.01072709959226,102.14716578411796,104.37694220008096
99,84.28008257311116,98.10171532225246,38.24064435271288,65.58983608692664,72.78603266785406,87.586596080762,96.0222038379532,100.53708368036452,100.76541987011748,100.6790131421456
100,82.74306709736678,96.70626436287988,36.851097628410415,64.00054417909378,71.92163953127465,86.23364439502343,95.01894835900336,98.528135007456,99.45738013926751,99.5174276642851
101,81.78088407150845,94.28630583508576,35.19862813553038,62.42976827444445,70.60409021900267,84.85986687424301,93.63675938321347,96.90657258387871,98.19195203722492,97.69721507813412
102,78.08862363327704,92.77332208638585,34.34345853550882,61.14225646128088,69.66495770492119,83.19932128790704,92.13800720951542,95.44563429273774,96.98771517094052,96.15130944866188
103,75.58217283682963,91.37174113528404,34.040215386823235,58.72926217643898,68.40293349331618,81.729842529944,90.67795242229768,93.63919990650734,95.66546303156862,93.70102679335086
104,73.58556266687246,89.55344435121256,33.78291324124707,56.31157589728304,66.49620690014744,79.27671298603379,88.85846280568533,90.78394297345292,89.40224861572352,91.49028923132852
