,g10_l1,g10_l10,g10_l2,g10_l3,g10_l4,g10_l5,g10_l6,g10_l7,g10_l8,g10_l9
17,248.96852196920636,359.7169331770963,308.21539847484934,359.16076268274367,391.3864527730169,410.42601649349393,416.1649791582301,389.2070444981447,359.7169331770963,359.7169331770963
18,245.27771083359795,348.6509827372421,293.81691880993844,348.8296954976981,369.38860887737417,400.2419368698888,394.5256676846578,374.35599388856457,344.17988082650373,348.6509827372421
19,237.53294166098465,314.31254021046453,289.2284117237313,342.9998959781434,333.78247363472343,365.75309756804586,365.4680916752407,345.18186053853015,318.68054529606223,318.45165509626764
20,237.22023252656044,321.6382964370598,286.00563880810984,305.2866494823032,324.883187279738,356.05241202053656,357.5511583867132,350.67959876937505,318.3279103389301,318.1546610268116
21,234.70061771333607,315.388548973033,278.69450674138164,302.9795922676093,308.0276146836963,341.7108707761007,343.44569967588365,341.7640847727416,312.01957643266394,311.9698924834612
22,237.1581676112601,308.68637687332813,265.9611604900531,292.727361023332,294.0967707957555,331.66761094436794,327.8987722404989,329.6743972002559,304.29735777477566,306.048647164391
23,224.0226150623729,303.71643771117226,265.57677420328014,292.13608281055275,295.90661393141613,318.8825189898862,321.7434419244827,314.6222856913613,298.2200938869252,298.19933430811375
24,223.55839012207625,302.14798647934833,264.48706231921324,288.6844458731288,298.8235983841974,318.51429874391505,322.37549434196336,315.44503514259475,300.8221516679361,296.56937110364066
25,225.7772744826625,294.32895108945,261.67327336987216,285.27213372029485,290.7852935562747,319.2024920245855,314.1965943524204,310.5625104417177,293.47157281261025,301.01797521431064
26,225.59639981517984,292.7257124967948,254.2242933775668,282.5033049595561,284.1687068828545,308.5712306396679,307.3535510165864,301.59984126603354,285.85863979781607,293.3611218612522
27,225.83793548766144,290.45793564659766,256.4947347428593,285.0901615859526,276.4489315008274,309.40085841176494,308.9608049225164,302.08751864217936,284.2671010207249,290.827008798647
28,228.40081044999363,288.33308733801744,255.60392991960703,282.635609452134,273.42591752037026,304.72194625297453,313.56991664153816,299.2983300723307,281.73399031299,288.93212873062583
29,230.76116991950323,284.56740124151673,249.9322705327417,278.0646010434185,269.0219861755564,301.3948870384912,308.04465815443774,301.0854091217607,278.0433736268069,287.710405044731
30,232.5055619247009,269.0566322052512,247.183484184036,268.5215250626775,261.7238472468336,283.85833012485574,288.84150014414064,276.2467982975651,268.15638581428624,272.2196077418848
31,234.1847036339232,273.67533108701315,250.6550894630502,261.9008465462664,259.24989035493377,282.7241912981837,287.41159375767614,272.9917101642312,262.8161030063634,273.4637095107726
32,234.705845208408,273.9308836501681,252.6779702021317,250.68390637053335,256.77024272378384,282.56530399826835,284.8438952222613,270.10307054876864,257.8889746366505,269.33901792182115
33,234.2567654668547,269.7202685871276,255.6629498046057,251.2433140607764,258.3845443521478,282.3415027719199,284.0238946980694,272.5447833465449,257.2723887455772,265.6610707747979
34,224.08433953366415,262.0548830916192,255.5359809372912,250.9006990460964,258.8560271542322,276.9821733190223,283.647828369908,274.1540499329112,257.89414002562404,263.36022779339794
35,221.6769753277114,240.42995178751733,229.16090919057447,233.0731453389384,244.0520233676537,256.6244499770006,263.2242194159917,260.6143350813658,243.4651414028258,241.683206952286
36,216.5352376054948,239.63638118772224,228.405276293804,227.61095886426645,243.31196805359943,255.5733926467147,256.6764372217996,260.78942688046385,238.7282970437956,247.57244628187328
37,213.75872909172685,249.3027267163073,228.28765116660657,228.8022066230245,243.6350577564883,255.9558698961541,250.84021447266423,262.31536083612207,242.12559292241505,246.6726874053773
38,213.28667211821917,240.19842790850527,219.51456541739637,218.12582468914957,233.92934113572915,251.31124692955,245.6379485917793,255.64038338776277,235.86367432762896,239.1065632558408
39,211.8130638103299,240.13231878961943,220.1614370556709,219.16991815530864,230.14160530072505,239.34706847961567,245.35371862164024,255.48406000905405,236.1194835442085,236.04744963694648
40,211.43564605461785,238.80746449447528,220.1347418041192,216.86331038731225,222.5551487856505,233.4895546128964,240.1960071062082,252.020643405018,234.7664932914936,233.9486919026835
41,209.92277413395604,234.6216458332396,217.62660080674848,210.95476460023428,217.998705769713,229.95305710008293,234.6563683870725,239.39099764126317,231.7009808118617,230.0546212428029
42,207.18350078910143,223.68627590611007,217.1963198345802,208.9670200772794,213.86580079032208,216.7955442398515,229.78622297099912,233.70367703711648,220.4653456780485,219.09801347556916
43,207.13547537971468,217.14349592191851,217.17790212049903,206.2133355838668,209.31338475115012,216.43572494873573,223.97014583888745,227.94393203529944,212.5650906254495,211.89260639971684
44,207.83304750298632,215.6025689223661,216.7856725437869,205.1684508500596,205.3696372127664,214.7876157803733,223.12343385441795,225.82601523819852,210.53139287859608,209.1271475439632
45,207.41381572301648,214.81269962800545,216.53038830512,203.5718106118048,202.2726264989269,213.09331729171868,221.7945613958359,223.61292978705615,209.84561396297755,207.85148067962544
46,205.73706433470585,209.1835056045829,215.4140326424672,202.26513020244565,201.46791758739096,211.26267329922368,221.0778627884552,222.69379425302185,209.4779608936774,204.49073587331472
47,206.24163886848413,207.9939481582056,214.14307672477685,200.21732950526143,200.92970795101567,210.6929582778582,220.07169999924287,222.6452910882608,209.180160708353,204.36112121002665
48,206.25377063393623,204.7784307912349,212.45618550123197,198.01876709050055,198.51369035177183,207.7978978960858,217.56298063708056,220.6248390820645,206.9894190444961,200.84346591869547
49,204.65381924328003,202.82916651973684,210.09315825270104,196.4227998405232,195.2788742200771,198.61071319903348,216.61735444258204,218.16683297351747,203.6018052742828,197.730764501824
50,204.14320351753628,199.9483324886772,205.16775859744396,193.0991888181158,190.9325047971794,194.12068850043505,204.78664186472463,214.51955904976583,199.867017032842,194.19210705991088
51,201.95257417303992,199.20670866519328,203.96896015096004,190.26600332340007,188.69084206347728,193.004737213588,201.5852703185164,210.92014825340843,199.415725538816,194.4237671266397
52,199.34733582599293,197.66575450576912,203.91703518242227,190.65962238256185,187.7483635554699,192.2519186720789,197.87605592202223,197.1414042971351,196.60423959985027,193.0369459342075
53,197.53585695134652,181.91721174653816,202.92736553237657,190.48818233150487,184.8200852270089,189.0064893798225,195.50820269710127,191.15820927440413,181.8187851505798,186.81694066636547
54,196.48492591054716,179.7338937288801,199.84776003711025,189.0317032243541,182.2392362282316,187.2087344805478,187.79550568765316,188.87618046390247,178.64426339799357,174.30989317256342
55,196.85961140535076,179.14768805748338,197.6643653509045,189.06072390414624,181.6942140031545,187.5141913586003,187.39185942195195,188.7863030315834,178.60124399963627,173.17013684218566
56,197.41825881502945,177.76197287262602,196.9395126062126,186.40611601437908,180.1832021010066,186.6125397231967,187.14870361652115,188.38446492215687,176.92532277820288,172.29443541140046
57,196.9171502938433,175.0277199379513,196.5061471301417,184.8302880230453,178.07568499965666,184.2709372486684,185.53985346491515,185.72547312658085,175.2712254594024,170.44925754689706
58,197.50675305330856,173.2952518161385,186.114497726206,183.48001299923868,176.58429168461353,182.94852336300036,183.7972828815363,184.16867334962092,174.45705550169012,171.49626372214354
59,198.30620624827583,171.34267580565356,183.37689696847664,180.13058416363597,173.5269625675556,181.3100782984744,181.78667814836743,181.86132545221264,173.82999960163116,170.4860088798806
60,198.44540436212225,169.40091381841142,182.49382887025925,178.15735687586476,172.2003861137223,180.95257191558755,181.585461570896,180.6857461991268,172.62719630620907,170.295525446762
61,197.87915131250605,168.43123074362407,182.3015420419874,164.72502013315005,171.7203729176142,170.7127449731293,181.07382841396475,174.38979557027457,172.1290407363256,169.36881939199364
62,198.43836871692943,167.16565411924094,181.34097925664136,162.6306981823432,170.73633085905908,169.14267438369797,175.94829669913884,173.25003859965398,170.8092375973588,167.72721960908746
63,197.74856233369005,165.98402441598276,180.6260912121392,161.79683785247258,170.0306701685223,168.08456839492985,175.7076475624842,172.28720558238808,169.96788811096113,166.6575021040065
64,197.4788350475685,164.9690420441396,179.27171232125886,160.2632036407253,169.26000065304012,161.4698683397525,175.3352609368495,167.85614126494693,168.54564842142506,165.54408943221463
65,197.1354935965054,161.3533240033974,174.8492413439986,155.03224021680515,165.2158165427564,157.64629153775576,169.22539818112617,164.94537503183585,157.03243131927255,161.93972514247903
66,196.165729304268,159.5565213883909,171.82112665882775,153.6986212595207,161.9403561338783,156.06856759486908,168.25920547815514,162.94794499815916,155.49927713821128,156.43072162343802
67,195.40735696652007,156.9635398592846,170.23720044405755,152.4472738100637,160.32612636494864,154.5463846390104,166.2359837835372,159.9637570799153,153.23809524466822,151.9369835776926
68,195.35292424211804,152.061209859543,169.13967000065375,151.1030306714366,153.17935246239196,152.4440585580145,164.67902260364735,157.5023791349526,151.91233875215207,150.2514037766427
69,182.69496057403163,152.21502137958203,166.58655604656218,149.6017115108112,152.48086536124205,151.6749923347686,161.90489393663816,155.85064516559464,151.28504433814703,149.0547356675598
70,182.5878718548376,151.602754821863,165.93830046147573,147.55349242646665,151.83948444072416,150.67458426739893,160.91325164247542,154.53686670285,150.04837412821686,147.90544576492454
71,180.13071510090953,150.7365629364271,163.3353384746506,145.49119671194052,150.55611591170376,148.22342244238277,159.6640820414965,153.41128373258252,148.97560334847347,146.7554157171452
72,179.44273853119788,148.9926693141505,161.74638346789988,143.2633850340506,148.68740970417062,145.23744409806508,157.63095681622954,150.5880596344718,146.19632286062037,144.76712464305993
73,178.39516633955128,147.20682485933798,161.49561025705228,141.4131326079303,147.514742354591,143.73166698871347,156.39658749888787,149.19195774811104,144.33702340023453,142.88273964914995
74,177.68509818189582,146.233589920613,160.91734274320098,136.792713967935,146.84603719150184,142.84511496877855,155.439105979099,148.50841085438003,140.38647175135196,141.9017502603318
75,176.98525970648913,144.22401129461483,159.06006369027568,132.955120537113,145.0016487852228,139.3793644726262,153.3380363124129,146.03776339491978,137.642262164942,139.57401771595673
76,176.17708196575177,141.7241009911427,156.78067862862838,130.50013954647662,143.7153505517282,133.7276936439394,151.71484189282108,144.0341104463681,135.98580092938636,138.11378057205457
77,175.87064726816214,139.76045741972797,154.8126022635746,128.7589256906951,141.9711145720265,131.3188967712285,143.68870801709008,141.79066964352745,134.63523053116333,136.8973972268113
78,175.27720411838928,137.794171979637,153.34842439734072,127.22612273315616,135.40498608949343,129.37059277944869,132.5483622593778,134.28830614424865,133.67413640925946,129.9543754503471
79,174.09945566847372,135.800898722678,150.81524796025164,125.26610877381866,122.40274141945048,126.53920397149908,130.3684343744453,130.1082070977777,127.2036503747863,128.2053357038243
80,172.90643464798606,134.87157971378525,149.42615489677436,123.86747995637124,119.86246159083632,124.32425557552256,128.65239016245553,127.86962814297354,126.32089929558823,123.20421854606236
81,172.59061380071657,133.67357269433552,147.43142753531612,121.95832446145845,117.07888390106102,122.61157789119392,127.1861547673824,125.41787621065156,118.93633990237898,122.11876784058852
82,171.61363621062938,131.8034314808669,146.15303293101172,120.57312231095226,115.60128385048354,120.37132677052342,124.9027925442806,123.45711089458985,116.3118515270832,118.82117710702232
83,169.29542842747264,130.71172595042665,145.44863639695728,119.30462626728152,114.359100236433,118.7147518889783,123.59348168829818,118.58522368241675,114.72486675585704,117.68044820509196
84,164.98421277645872,128.4768569647376,143.87595435511602,117.91414422231097,111.96185382367466,116.76916265436232,122.20417164385786,115.42181021195108,113.1344130451348,116.43380702872864
85,162.698492523711,126.49735807912322,140.72440378281917,116.433902314367,101.49350741427116,115.4585926766029,121.09553074812068,113.84572459689376,112.05789885677066,114.19514378998213
86,162.074927669115,126.04382653047811,138.97139512295618,102.9900126519792,101.15340188906237,115.05036090035031,119.34538821074136,113.62621980552738,109.59962876834666,112.68166671424376
87,161.7366937478765,114.38825911324442,138.92655898259554,102.08965352114367,99.65663619780526,113.6552865491398,116.78875786310746,111.42681492737432,107.75648740055246,111.06621192317152
88,161.58904382009814,112.2409870005548,137.90058324034197,100.19818363733148,97.10611250663923,111.73119056914712,114.98580946466404,109.6880697635225,105.86611882310754,109.34523654794673
89,161.4506704531362,109.5191109502972,137.3834910885228,99.6357036541877,96.74177077923748,111.32311920641268,114.71387379540154,108.46678640882048,105.62792995645808,103.85581129849504
90,161.48707115945783,108.41131954174132,137.42206973411962,98.93158389348451,95.44499150554974,110.40632609900284,113.79807977833433,103.51908227794353,103.05267875496752,103.10576445933556
91,161.227191085009,108.34691920874566,134.93106003895042,98.33337278832671,95.26854732484176,110.3336875209174,113.63279123589469,103.2524569771344,102.59624143843516,102.20409277200896
92,161.1529598558576,106.564566410424,132.77962815381244,97.3708038961036,94.92482922320951,108.24609113674066,108.65034671850512,101.05255670859788,100.57232122311648,100.5548066069628
93,161.2408053598152,104.47302578834407,130.92843179611663,91.8073000652863,93.81101394651331,92.31370295259585,106.95594286275828,99.36790335266268,99.16060701262242,88.03113196210464
94,161.2343433399116,103.91282646872229,128.71249576476256,90.34096820799616,93.3234019558458,90.56777534188528,106.34921263632351,98.26515337243718,98.49375993817856,86.90970150129911
95,160.90032969554113,103.71161611741763,123.95957985121696,89.86491593245795,92.67104981484864,90.00614948157215,106.04863244004612,93.24540711173351,97.98729366635166,86.45595347160659
96,160.7578313600289,102.47241489506678,118.22104491828112,88.7139914788408,89.1216547774756,87.71105093594583,104.61901429625036,84.92661990439038,94.6914535692914,84.45771882187996
97,160.07396366908793,101.00077796336512,116.24736617697276,82.29648319222933,85.93012073287196,85.37428320496687,102.91180544038696,82.76123102869644,91.61525278109356,82.0545904069703
98,159.64303955334543,100.11904870771691,115.72474445093007,78.74615553610445,82.9938914565711,84.00262219099697,100.16593278067673,81.1969343196084,89.9662211080966,80.81276398788565
99,158.9649486769995,95.28549252909907,106.950723562356,76.68262353535167,81.15524151637477,83.54596820209996,98.19643142568265,80.76468356725698,89.50387009085085,79.80704316109669
100,158.54067970050713,95.06727187244655,106.5168945950554,74.58254189213933,79.31092586047511,83.06107559490127,97.4395883789787,80.15197862985806,88.93260011128412,79.42644515657172
101,158.32769251017854,94.92307088380502,105.6485618784436,73.69436904750357,76.88228913116613,82.48142494944084,97.02618919399,79.60718132839533,88.22029044359404,76.92240007850747
102,157.5095258679744,94.72240393431308,105.58622077583428,72.85216950638204,75.01980301850554,81.72633374949261,88.80042679167842,78.60714916404419,87.72965354428133,73.50612732855302
103,157.40542595056775,94.48326236661428,104.08593681289253,71.44609332586226,73.58686231351601,80.89441396141054,83.57847975818339,77.99505857302341,87.0383044427596,70.48945191394427
104,156.88701763318085,94.22564696104394,103.09648769196768,70.24507061343408,72.616176086786,80.07756991582676,80.76982502099251,67.68086019039261,85.64788695426687,68.6746039238678
