,Weak,Good,Poor_Good,Weak_Good,Poor_Weak
21,2.955689592854828,0.7986512622804527,0.7986512622804527,0.8813967706151122,2.7728978261151958
22,2.955689592854828,0.7986512622804527,0.7986512622804527,0.7995400349979525,2.7728978261151958
23,2.955689592854828,0.7986512622804527,0.7986512622804527,0.7995400349979525,2.7728978261151958
24,2.955689592854828,0.7986512622804527,0.7986512622804527,0.7995400349979525,2.7728978261151958
25,2.955689592854828,0.7986512622804527,0.7986512622804527,0.7995400349979525,2.7728978261151958
26,2.4484305838162728,0.7986512622804527,0.7986512622804527,0.7995400349979525,2.7728978261151958
27,1.1386112243324615,0.7986512622804527,0.7986512622804527,0.7995400349979525,2.529447601521099
28,1.1386112243324615,0.7986512622804527,0.7986512622804527,0.7995400349979525,0.9400857579554723
29,1.1386112243324615,0.7986512622804527,0.7986512622804527,0.7995400349979525,0.9400857579554723
30,1.1386112243324615,0.7986512622804527,0.7986512622804527,0.7995400349979525,0.9400857579554723
31,0.8968160426882772,0.7986512622804527,0.7986512622804527,0.7995400349979525,0.9050273913364631
32,0.8968160426882772,0.7986512622804527,0.7986512622804527,0.7995400349979525,0.9050273913364631
33,0.8968160426882772,0.7986512622804527,0.7986512622804527,0.7995400349979525,0.9050273913364631
34,0.8968160426882772,0.7986512622804527,0.7986512622804527,0.7995400349979525,0.8646167757281902
35,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7995400349979525,0.8646167757281902
36,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7965285943630924,0.8646167757281902
37,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7962848763203336,0.8646167757281902
38,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7961323138767508,0.8646167757281902
39,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7959971733494889,0.8154177836377728
40,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.8154177836377728
41,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.8154177836377728
42,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.7980741336358228
43,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.7967203742610512
44,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.7967203742610512
45,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.7967203742610512
46,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.7967203742610512
47,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.7967203742610512
48,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.7967203742610512
49,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.7967203742610512
50,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.7967203742610512
51,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.7967203742610512
52,0.8064739780389014,0.7986512622804527,0.7986512622804527,0.7957990059596933,0.7967203742610512
53,0.8064739780389014,0.7986512622804527,0.7974522388342012,0.7957990059596933,0.7967203742610512
54,0.8064739780389014,0.7986512622804527,0.796896076437219,0.7957990059596933,0.7967203742610512
55,0.8064739780389014,0.7986512622804527,0.796896076437219,0.7957990059596933,0.7967203742610512
56,0.8064739780389014,0.7986512622804527,0.7963711557775704,0.7957990059596933,0.7967203742610512
57,0.8045106415867577,0.7986512622804527,0.7963711557775704,0.7957990059596933,0.7967203742610512
58,0.8045106415867577,0.7986512622804527,0.7959154972115845,0.7957990059596933,0.7967203742610512
59,0.8045106415867577,0.7986512622804527,0.7959154972115845,0.7957990059596933,0.7967203742610512
60,0.8045106415867577,0.7986512622804527,0.7959154972115845,0.7957990059596933,0.7967203742610512
61,0.8045106415867577,0.7986512622804527,0.7959154972115845,0.7957990059596933,0.7967203742610512
62,0.7998609553881542,0.7986512622804527,0.7959154972115845,0.7957990059596933,0.7967203742610512
63,0.7998609553881542,0.7986512622804527,0.7959154972115845,0.7957990059596933,0.7967203742610512
64,0.7998609553881542,0.7968319069890782,0.7959154972115845,0.7957990059596933,0.7967203742610512
65,0.7998609553881542,0.7968319069890782,0.7959154972115845,0.7957990059596933,0.7967203742610512
66,0.7998609553881542,0.7966263060325811,0.7959154972115845,0.7957990059596933,0.7967203742610512
67,0.7998609553881542,0.7962753602900057,0.7959154972115845,0.7957990059596933,0.7967203742610512
68,0.7998609553881542,0.7962753602900057,0.7959154972115845,0.7957990059596933,0.7967203742610512
69,0.7998609553881542,0.7958003249994559,0.7959154972115845,0.7957990059596933,0.7967203742610512
70,0.7998609553881542,0.7957848324248177,0.7959154972115845,0.7957990059596933,0.7967203742610512
71,0.7998609553881542,0.7957848324248177,0.7959154972115845,0.7957990059596933,0.7967203742610512
72,0.7976209906465453,0.7957848324248177,0.7959154972115845,0.7957990059596933,0.7967203742610512
73,0.7976209906465453,0.7957848324248177,0.7959154972115845,0.7957990059596933,0.7967203742610512
74,0.7976209906465453,0.7957848324248177,0.7959154972115845,0.7957990059596933,0.7967203742610512
75,0.7976209906465453,0.7957848324248177,0.7959154972115845,0.7957990059596933,0.7967203742610512
76,0.7959118422927849,0.7957848324248177,0.7959154972115845,0.7957990059596933,0.7967203742610512
77,0.7959118422927849,0.7957848324248177,0.7959154972115845,0.7957990059596933,0.7967203742610512
78,0.7959118422927849,0.7957848324248177,0.7958385122980535,0.7957990059596933,0.7967203742610512
79,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957990059596933,0.7967203742610512
80,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957990059596933,0.7967203742610512
81,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957765034677275,0.7967203742610512
82,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957755649976668,0.7967203742610512
83,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957755649976668,0.7967203742610512
84,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957752458829532,0.7967203742610512
85,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957748674259166,0.7967203742610512
86,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957748674259166,0.7967203742610512
87,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957748674259166,0.7967203742610512
88,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957748674259166,0.7967203742610512
89,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957748674259166,0.7967203742610512
90,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957748674259166,0.7967203742610512
91,0.7959118422927849,0.7957848324248177,0.7957770408004339,0.7957748674259166,0.7967203742610512
92,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
93,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
94,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
95,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
96,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
97,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
98,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
99,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
100,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
101,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
102,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
103,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
104,0.7959118422927849,0.7957825731575963,0.7957770408004339,0.7957748674259166,0.7967203742610512
