,u10_l1,u10_l10,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u1_l10
40,13652.854735165778,29608.612737899977,16642.09788214324,24624.692634887266,28521.141296829897,29599.129771714204,30281.57441585267,29908.01356352348,29714.75021058267,29885.92932135214,29802.148680816343
41,13071.991774536526,28446.9019337236,16238.687891437505,23558.05236114361,27445.889699180472,28559.43468494901,29091.978671540703,28764.43378274242,28515.65501593341,28689.77980890601,28627.813347829146
42,12530.011837454238,27124.07973594305,15845.58657613032,22411.99166106656,26221.145352726307,27420.42173091296,27755.705214441456,27394.27154774369,27208.88406213784,27404.16384587872,27223.51665134335
43,12050.00782172402,26411.064721257422,15401.237419754549,21804.141784376865,25540.82539157784,26774.99491786865,26961.115533544333,26663.8652654704,26481.70356435879,26665.28918809656,26463.003910534226
44,11612.520504396269,25681.335670427048,15049.250942257935,21135.96790373173,24841.00504481824,26140.0030963451,26214.03343248894,25943.93091675865,25757.644425331426,25938.640191112027,25708.21417501548
45,11231.853470718555,25048.168811367123,14634.89280950764,20479.24686151592,24195.954203634108,25505.17982157051,25564.970345454803,25327.531321549377,25183.7380974647,25383.910939430803,25067.21615611976
46,10992.354912557545,24307.2322145764,14318.573411035652,19859.217593919613,23680.818211010712,24608.535710719112,24849.071765413675,24532.172990301853,24513.45976756609,24671.638116822716,24322.279670864547
47,10778.564553169734,23616.762274343822,13918.125170052292,19308.716681314207,23043.717596442173,23865.00063891518,24210.583584494325,23841.629596190323,23806.7289162988,24009.87951991837,23633.897924211244
48,10502.989457948248,22973.17592093909,13515.95664181552,18939.996014478897,22567.551920435813,23370.75512969072,23627.271555028656,23278.42514550016,23144.69613554482,23374.35967410811,22958.61208618337
49,10241.81035502217,22317.52314099777,13086.475155409877,18454.87877284221,21846.18788587492,22801.958337063497,22984.769434775317,22603.07860230352,22505.01726196068,22690.677243418944,22286.617853071013
50,10050.76337529946,21703.53796538519,12710.60121863802,17967.3105296022,21194.883435287717,22168.827000148965,22360.258593192422,22018.833661121596,21885.51469916663,22098.95283386795,21682.397586327872
51,9796.36170257465,21229.16780655775,12281.566783237213,17474.61694852443,20791.18267622401,21710.152785078582,21708.98656925481,21513.98089394345,21417.323614318597,21592.499688575477,21221.03657644328
52,9541.578178074757,20810.19010361836,11848.593146982968,17158.918876271575,20470.051205043863,21295.630482133667,21290.265039385235,21048.150444291863,21019.549205327025,21180.37246568308,20806.262974630645
53,9322.16072331757,20388.935113822456,11521.386160760683,16813.83513112258,19997.897647610946,20857.255161061305,20890.54094104239,20605.109701273195,20601.789977698518,20823.181896563136,20412.639599605376
54,8980.003826773622,19957.353849534866,11212.219105443415,16354.292373546366,19446.250370082424,20443.908843336674,20514.760966782254,20113.896008851283,20205.949376660054,20368.75208918939,19990.3671046449
55,8723.846944404997,19399.786020314637,10853.251502485024,15966.671893180008,18851.52858939857,19986.852751215,20165.01300708876,19797.453711026166,19669.875348294376,19851.211016212976,19445.54978704205
56,8496.86633364381,19021.547891313498,10444.342306659128,15514.279333281562,18414.08785801668,19625.26836679288,19785.8159224538,19545.90892006258,19331.351782360216,19476.87234315063,19080.808701478105
57,8343.269846920917,18613.597885927516,10115.670026731854,15211.685905414275,18096.09918108029,19117.637013743515,19498.58048313988,19240.873386567466,18904.261618527464,18974.70104829925,18688.734234990032
58,8200.21573653364,18142.85504268589,9813.163935976354,14889.048383548725,17678.880088415393,18461.960691338016,19036.92602278136,18838.356712866564,18290.973437739067,18499.597723489755,18234.774414506937
59,8002.227603450126,17726.19757377113,9576.93210809591,14585.917041634331,17277.56847299584,17898.015426354297,18405.68451864274,18467.13693147704,17867.508033023492,18062.236818912104,17813.183417153923
60,7814.212089506286,17314.6450501831,9271.948906769692,14313.987982831595,16949.45795522615,17361.85390777178,18045.26590383927,18040.895222525032,17489.662961914528,17682.333850004077,17421.46320325555
61,7665.941078793128,16983.63830868406,8868.091122297412,13996.93942500533,16693.393778402122,16910.792282999813,17720.318595051358,17719.314327530603,17125.622897267178,17385.97133707953,17121.21591798215
62,7505.819776009282,16604.83050728959,8670.300420441017,13742.044499030617,16310.408886193862,16395.90162732777,17315.26316924811,17312.726606862783,16724.32929137115,17007.0733771494,16887.59099701511
63,7345.133401321494,16329.191355630624,8488.275538222055,13534.943417497936,15953.879634037314,16019.798368978263,16983.739803450768,16995.023514839475,16463.172918346536,16733.961897533256,16684.03939464886
64,7126.973209763729,16105.883887278547,8294.509165496587,13301.065425464458,15712.911388871702,15741.305436037996,16686.471224820594,16787.313458722077,16267.123851847453,16546.227979312782,16534.38249172105
65,6995.861021657836,15878.43795006819,8142.92502606947,13021.21472736232,15388.705012945544,15513.018500297696,16352.465619831662,16476.046450373815,16004.36359303407,16303.56879613473,16324.872317337624
66,6845.72859781721,15470.969953837724,8025.777806167563,12609.055489168715,14879.127226211112,14992.158199438045,15913.255021910709,16008.300660437146,15511.096179066102,15891.396932169922,15965.466137587528
67,6667.251793009068,15230.80080042617,7901.504086163341,12460.440713523736,14551.4474086562,14678.715542158045,15661.291398896708,15751.313939206326,15288.29723826484,15658.0008810868,15792.35068505982
68,6506.560660275969,15030.704637222976,7781.011965183191,12296.92122810256,14306.46599641394,14466.845555872284,15435.18885794132,15571.126332056809,15090.08120679555,15476.787775634744,15605.421730822474
69,6296.483048289996,14839.712658593233,7561.544078969679,12132.45096352086,14158.881394170525,14280.90467147617,15197.13487620796,15328.674051139236,14894.847786542226,15307.124602046346,15473.00432256986
70,6072.828491607832,14648.792700627391,7417.731921633926,11897.56199575827,13935.551074584471,14056.466480676409,14954.951861547168,15134.930979290006,14706.370269479195,15084.073633543085,15317.11309070399
71,5900.913017939069,14363.859815412095,7214.968891982911,11714.452256848565,13554.24536252716,13725.561607929463,14697.971045756718,14819.87599774114,14392.238597994838,14792.896772859942,15029.244134501336
72,5777.057594103091,14148.70389601929,7011.039333333063,11572.584947236472,13319.932375015116,13503.15800641368,14321.15961241244,14597.748883228776,14120.132636002225,14518.893092531836,14833.485086339271
73,5618.015043094521,13947.89273395713,6861.657116847084,11410.194021548954,13131.457382446832,13350.855165371971,14056.93453764053,14240.787632351152,13876.348725809064,14310.088156963444,14679.66448132122
74,5390.859590393899,13797.60656784808,6734.894806337744,11239.098814554593,12936.137402665683,13152.985422258873,13812.184780010091,13791.950947418953,13632.290234887983,14035.890466187584,14554.261461351016
75,5235.290175155145,13561.04539735781,6624.820451698194,11097.762021013392,12700.925358644476,12942.721227715743,13546.328743069826,13446.709578417933,13397.561156362492,13824.642759533584,14360.465525019115
76,5162.121617584356,13407.545146348471,6535.883823801967,10951.606855907456,12546.594207708642,12831.584516132743,13338.61946231148,13258.841059853696,13130.486146965815,13671.229711688213,14286.921378581494
77,5029.964104027028,13298.382124814892,6472.72107040011,10809.7618069581,12321.197997397534,12702.035795865117,13151.653097193046,13015.92295433338,12967.825166846897,13513.146396143677,14123.49052515033
78,4927.544247032526,13166.37728180936,6407.594014531965,10644.219965187076,12107.565389911591,12496.11255838844,12988.929008163805,12811.575418745018,12780.99943084179,13359.111204871891,14039.80450238245
79,4849.551536819095,13003.37002190567,6331.202672701405,10466.87316515083,11958.895929192317,12363.625271771569,12875.50880202066,12670.488627261426,12572.98936235648,13170.630081168152,13977.297233136336
80,4740.787047997509,12898.212540153978,6255.173101007105,10341.315634510427,11801.274565068848,12177.389213685788,12757.663171335917,12504.74557274532,12453.11741799794,13021.983213729847,13891.130358078432
81,4643.52659231863,12766.540932390655,6176.326772397943,10207.047913523817,11653.976218608035,12011.111133892156,12632.599240027916,12398.35953454185,12342.300531592067,12895.656397413157,13831.161274393422
82,4582.314344745127,12669.216669949612,6114.191317678704,10078.64211025768,11555.42480505012,11846.015148592838,12495.110010973429,12323.508899162924,12236.90288981499,12776.46652429896,13784.599935539
83,4509.734588082598,12483.686618877686,6048.900090112858,9939.361397456529,11443.8045734265,11721.461309324384,12357.175694920175,12194.353576624042,12120.328195826514,12647.493875447792,13581.518279402344
84,4435.593235700603,12402.491827398922,5995.707240656165,9797.685069831776,11351.176282795392,11596.225381049238,12132.833353135436,12113.777280518634,11998.624770225557,12573.797604901663,13464.895734539605
85,4386.418579716454,12278.47156432724,5939.282905470535,9633.189537010185,11234.008991891586,11458.080274080316,11862.18897583156,11946.056734680333,11895.916509347073,12479.0005922787,13416.68651650672
86,4331.373694630518,12172.78856371824,5847.233992949701,9419.531015102735,11073.268344908329,11325.439239978816,11724.59207268806,11841.828017025578,11717.071462462916,12375.29479612144,13316.440323872112
87,4253.409408563518,12037.559228439128,5725.936145779821,9254.15200695262,10862.41245402839,11146.880016557176,11600.231135018412,11658.99994809076,11575.22470498341,12101.799431431253,13221.321039138891
88,4197.5252587503,11716.13688259225,5612.314475070864,9083.466285145038,10648.355584267752,10947.04186141481,11386.129611577666,11480.279176391705,11339.952137799177,11940.051294998915,13007.944809518316
89,4123.606124138743,11552.471319620803,5558.763495386699,8913.407852395814,10455.701839850088,10767.157804873108,11201.730578589464,11249.984879299667,11135.162579578897,11641.61146376547,12850.396741790297
90,4062.2834647986615,11325.436275305135,5500.409555563095,8744.99507595425,10249.309202324264,10549.375093318453,11047.753214033632,11056.328186119092,10910.027665707265,11448.36018293411,12745.764136849455
91,4004.451957156232,11154.52447250486,5411.768228999093,8618.139653385204,10128.113749643142,10329.118712045009,10898.440739648153,10904.07346826519,10766.136326739064,11275.945611277322,12599.589448191668
92,3918.574826404101,11006.127155031028,5345.8723986684045,8534.788986777374,10032.359146807405,10162.454409390744,10723.293463913333,10753.628030231495,10617.165643548637,11095.852097370302,12417.50724953312
93,3849.613321272709,10880.826571211754,5260.91064218257,8415.729971176515,9872.057984497673,10000.76324730395,10566.995629388532,10552.14043840972,10497.14106571465,10934.298345661004,12294.74256710876
94,3816.724492527958,10765.060192885496,5125.572003728092,8250.589942931652,9723.36002783923,9908.367120601908,10442.712285025624,10372.720002835644,10327.641562408062,10706.977634302566,12150.605551738909
95,3784.741965235863,10615.020384687792,5059.029772894973,8123.104282019307,9588.766431350074,9810.630636035254,10297.91766927223,10250.64768610892,10160.309127885092,10552.412092538249,12036.552100858378
96,3743.569326308341,10425.03335959265,5011.053486739125,7983.400407312783,9495.571455657528,9663.45316510234,10079.806760193076,10077.456470818768,9946.803679889545,10342.089430319194,11829.35916491781
97,3694.30501872326,10224.842570333967,4976.453836268714,7854.817525430519,9349.17831039313,9501.694545231065,9881.532511038276,9948.133110446546,9737.692911350452,10140.312281745892,11681.416509616078
98,3644.485181985238,10020.047855128672,4940.585167564095,7767.057252428023,9232.659803732951,9349.62850871886,9711.098733128696,9809.74092329201,9595.83053856151,9944.576090376846,11500.83599722596
99,3617.405223914505,9851.298420037516,4890.125552161691,7691.883485724272,9126.173487173432,9251.222265981489,9581.090359496744,9700.250626157736,9456.01400623148,9783.132266030329,11373.978369082124
100,3585.2363870845047,9653.7150181679,4820.082391081867,7576.441809448695,9006.244387641951,9104.933154075188,9428.45749140892,9534.973493689797,9244.392981576088,9604.164691200182,11215.423627604678
101,3545.3560819121967,9463.347821721489,4752.4919041684925,7435.657769637167,8884.31651939234,8984.500868332687,9278.894356234072,9399.253205017088,9047.823974387726,9455.07714954458,11091.26694476499
102,3500.947874424251,9294.047031295288,4698.938879676345,7289.125728921927,8772.835206854039,8890.191983821693,9110.8015082848,9251.54457690138,8895.3711535795,9288.237163372403,10994.543318901591
103,3458.1256166762305,9144.812852601764,4666.963481705694,7199.201687200903,8653.894177860739,8772.249271765213,8997.676017539321,9130.20371651367,8776.036815775144,9166.20507683665,10920.809704307552
104,3399.804843992812,9043.28011856509,4623.948011248188,7108.579058144034,8550.526320282048,8654.788194564602,8850.363339081612,9022.865777184556,8653.676374773651,9051.100952040437,10800.9241203718
