,g10_l1,g10_l10,g10_l2,g10_l3,g10_l4,g10_l5,g10_l6,g10_l7,g10_l8,g10_l9
43,3095.6399446136693,14801.98889262025,5928.786227771032,12002.761111333204,12715.718332532262,13198.520072295953,13839.207813978326,13898.329018597811,14456.532239132172,14524.511312469984
44,2960.1903448937965,14823.392569986783,5870.003376084149,12011.54403205241,12687.985216900146,13235.75930037582,13854.585027616977,13933.922026693226,14477.644025745034,14563.803363781097
45,2943.849330917344,14880.038460641055,5873.835508562468,12064.349360210805,12811.396365514544,13386.213297528711,14007.000673212897,14058.952842531413,14571.340657015638,14663.657882011306
46,3008.314787467988,14784.871975151262,5920.013065189924,12024.007069244186,12875.319359102954,13247.228577127851,13885.346110435215,13945.38836876793,14454.08585384263,14573.27538728168
47,2904.524296138144,14760.924302096062,5642.738082975175,12064.048115112631,12928.370417123391,13264.738270791491,13888.357376069192,13948.69005265868,14460.812109810911,14585.655396657368
48,2759.292394554888,14708.348756329837,5305.864458508331,11995.781057571694,12919.46724174595,13197.043993528294,13875.340472415852,13927.714375199468,14426.686033534605,14546.235550785595
49,2722.1407183388287,14608.170567554049,5104.121602449017,11976.566522774669,12983.745944793203,13105.881148291954,13796.006078298851,13869.151167030275,14343.2337015329,14493.332944599164
50,2685.1106179691897,14541.767871771726,5014.151825390578,11951.896816279514,13061.88605860514,13022.17421977184,13794.987109292904,13846.175976846336,14302.768964302722,14452.333327796729
51,2493.821060711664,14546.92567141948,4820.011314195394,11998.685110443666,13113.516971528044,13032.624169108203,13882.18602754081,13861.883324955968,14337.31018391636,14506.944658131197
52,2381.1502594136846,14554.04674485644,4378.1176368676615,12002.28358479902,13133.31720816193,13060.743722199337,13883.2355394194,13938.138287229956,14362.112927004317,14548.396260151752
53,2366.7088784324314,14528.862506003472,4167.670469865986,11904.522834767618,13107.60940047807,13046.230555049337,13879.255350388325,13913.235118693136,14390.29995259082,14527.69789106381
54,2412.996774879479,14338.039958659903,3945.5974752438246,11811.789979106212,13042.600095209707,12968.107117974578,13791.70954772629,13824.368972943155,14211.171139355973,14400.12169964929
55,2473.5928144605555,14028.168923431822,3782.0493966472486,11687.202353210394,12979.897809638236,12871.953593583394,13668.346629677526,13696.923097561414,13879.356541566924,14086.175058038423
56,2498.0520896194835,13842.379639071729,3538.4294744577805,11601.408646539625,12929.691899216985,12792.16328561681,13536.021568067208,13583.867828311431,13700.11449167957,13908.60237080048
57,2499.5422358864,13699.6661088395,3249.5725325420613,11542.156617120065,12852.352499066645,12709.490850087934,13455.359507624067,13501.504673934278,13566.090162798451,13826.025617206433
58,2484.416679163446,13571.055326873826,3188.5966332029057,11444.409521661397,12735.326382211044,12624.485440419705,13345.979065364543,13380.511642676696,13422.256328107798,13696.549480483873
59,2458.8054973146154,13511.916436274874,3210.3413363639065,11408.576769713436,12710.829497435743,12685.98758987001,13314.759277641251,13340.139079979774,13380.006046237777,13640.221893191108
60,2464.2121970233416,13496.648027180014,3075.8698324227867,11392.612577012482,12720.246020063914,12657.716714207852,13299.56538396625,13332.232853277568,13346.33049230096,13627.507139004669
61,2451.478574009197,13475.238909055428,2885.7740168041,11333.699015449967,12710.048461202305,12654.729497657245,13292.301330648768,13333.93257683718,13353.953826655152,13612.754825894395
62,2419.8414546974486,13333.13107593676,2904.988168995486,11260.130823185918,12595.659336386916,12577.416595633187,13192.114266060878,13227.32857408592,13239.547603195846,13524.446899764314
63,2319.81056629004,13283.25659823769,2851.399784237753,11191.010542972446,12559.93206567288,12547.612940154437,13148.893612774733,13171.535832129875,13176.771791212286,13479.306989251894
64,2195.756259989599,13266.916793644854,2721.4744829824144,11208.25702130449,12589.220564772726,12519.001329531571,13155.683413733055,13171.05226152997,13158.81664657905,13461.825699294472
65,2221.94454252802,13236.50995719921,2652.0847433100967,11203.53607414998,12630.789389238456,12496.641349225012,13154.295869416404,13156.183282880596,13104.370614623314,13422.940176639704
66,2197.4781443738448,12966.450930408158,2621.045824375216,10844.01092245732,12381.239811055775,12238.923970398386,12896.455044927894,12900.10731048722,12894.514062621458,13178.818357449622
67,2150.4257865703166,12929.07097760358,2574.016903321028,10784.82548687195,12344.062375582263,12203.803475426264,12834.778129323831,12882.664159223812,12851.359080184096,13158.59096277184
68,2129.427314255003,12874.050589864348,2569.902797762052,10711.304023135794,12285.383015445224,12172.950035050468,12804.528361514887,12800.972367316754,12798.984562147229,13105.100475903402
69,1994.992734966977,12732.068348737565,2428.0106772838994,10638.141496664775,12188.402660153984,12101.432673375884,12730.345846448785,12685.59943637626,12714.577620037206,12989.89838886682
70,1826.0448405104648,12605.683591389356,2284.180331915256,10575.374282288738,12096.095916840804,12038.43256526817,12656.396921528903,12585.633525602774,12626.76842020861,12879.880757141294
71,1794.6012737218543,12506.954697376306,2162.0244745560467,10471.079053437394,12008.655536533974,11981.048021487168,12551.102075347751,12440.354871330352,12542.451612152186,12714.363740121207
72,1797.8330614608055,12435.892762324627,2085.6313809802477,10376.683499979505,11937.144864983607,11924.175505588855,12520.010460598243,12355.321302581084,12499.051106682911,12682.420873509043
73,1719.618422115971,12401.355423309482,2082.963220575632,10307.556611254502,11905.985624273828,11878.505572171864,12444.671978748203,12344.09645373872,12492.048491601376,12635.66732587137
74,1592.6918015177628,12372.190509313512,2083.168282000144,10284.021639501228,11903.432673047944,11859.081023367084,12429.694346521106,12262.876809478466,12503.362875218165,12607.183226202533
75,1556.0136132648745,12357.779539040126,2060.566490355892,10247.771257816854,11873.756042603907,11820.915560043804,12339.750992383651,12271.61023792047,12410.471529729508,12611.1720303863
76,1540.9676352115075,12325.875365943875,2092.7093653039533,10214.587282861694,11828.953847532548,11760.34022807742,12318.494880431026,12253.33328057422,12258.776738464465,12522.547197993894
77,1459.768279988856,12263.816261968475,2096.8515891406337,10165.610957311676,11797.57371464157,11680.169138975763,12277.72307501106,12262.253037466038,12217.258212965658,12496.378071156236
78,1442.0225199773288,12186.491966123212,2086.658682695163,10103.664088482574,11731.30500278506,11593.22558459313,12205.23042037444,12215.61754032422,12150.580651098337,12376.420916644503
79,1405.4444594766226,12118.602298378575,2072.559996734575,10076.004659550194,11691.123824846984,11548.733596666469,12159.700263662862,12156.165042343482,12102.352607143726,12288.29734847073
80,1358.3126574716878,12054.17243597441,2070.4759752103187,10033.730974391214,11664.575068429724,11525.59481689335,12121.65001869145,12114.74649563262,12062.86547266124,12264.153532235076
81,1370.375360092463,12021.481439147215,2078.676985955089,9984.119437838342,11635.075430680468,11503.600134359467,12088.536402584825,12058.755921549726,12021.075328398894,12220.625535937625
82,1391.7799494151193,12002.938088124582,2082.861565890939,9947.426864859854,11604.655655050055,11499.116523204832,12080.59848731235,12033.366483895155,12009.987278088798,12204.57072247712
83,1388.4675353232194,11989.522318888288,2068.525527480794,9891.47861777276,11550.105575778529,11437.078611556097,12048.108296869848,11995.141153605304,11969.080543092428,12177.34142188255
84,1374.1455228322145,11939.837737696384,2075.019132946888,9858.7868489736,11490.068059228466,11391.203196994033,12003.99433670768,11937.452019580433,11929.79461334558,12124.547951956922
85,1363.9035777527693,11907.961633034682,2067.591259104402,9829.858778251444,11447.20167369541,11354.612588347249,11978.871802607064,11917.682799928614,11883.449159489744,12072.7411442416
86,1344.038212170415,11838.674041643431,2056.16951588594,9801.411555266252,11420.5648534027,11314.053494853317,11944.569885613826,11872.259211682538,11861.982261874047,12017.904581048582
87,1308.6977437747987,11761.16892857624,2019.9472553475107,9706.996827519655,11376.94902485757,11255.27414555176,11877.18608447479,11835.79740059502,11803.101615135358,12022.735281394882
88,1281.7483284063098,11667.17451445638,1970.4719782910888,9534.624436824026,11245.836318668837,11130.988758621295,11734.98728488902,11686.3082643905,11670.556932033262,11847.424803226306
89,1264.7928810333572,11496.703878430211,1953.666795312296,9367.347538999573,11119.599468072947,10995.701875791608,11567.1163769967,11540.777819430496,11513.010983743625,11637.564225371738
90,1260.1287915988194,11383.383394979764,1955.9458964313944,9202.839791743663,11023.430866829707,10898.80945303314,11411.251958751538,11415.482593911547,11393.002128373226,11512.567838736626
91,1240.754153330961,11312.46025712602,1917.621913256947,9114.675148298364,10957.73690634381,10860.176687148414,11319.973947694196,11331.727745102722,11303.453822105208,11382.252831582022
92,1224.5012287305528,11250.33817145282,1919.8119671758052,9071.42219827536,10893.970802835516,10813.820262860092,11254.02094188039,11259.073950683907,11222.35329607379,11282.792233205311
93,1230.8435712200187,11168.592103541518,1875.0981474949715,9000.729100427845,10828.647778805198,10756.92257404016,11179.003589880234,11194.008361191816,11134.047202260936,11182.354163491018
94,1224.391188165907,11065.799633771943,1738.315102349725,8909.134673769026,10743.699029259347,10672.977426829346,11091.076431845864,11128.194472277044,11059.195874490317,11057.747569970994
95,1219.159590311245,11007.295050090515,1707.3382494609864,8818.659518512348,10675.295049676508,10599.4242188069,11031.139309331342,11071.963733401268,11011.9317323977,10997.218314401254
96,1201.4808110143645,10847.07335945508,1697.1193075660394,8759.51859705625,10635.700233328602,10561.964666079906,10861.937250644529,10897.354933239993,10856.392601137986,10836.914808625665
97,1186.0680044722196,10712.202370206998,1706.0169317771356,8679.343206674192,10561.794371113669,10491.91837741592,10720.63843952233,10738.56312317956,10717.033309095435,10695.356104991952
98,1169.8196828215284,10601.023524866272,1720.8054643266971,8630.075354945855,10492.27261303073,10428.491696276613,10595.308402298282,10603.549052523049,10581.101294736198,10565.996649809054
99,1171.2290381863393,10541.584242115863,1731.6186662291225,8607.385434736925,10460.751775952009,10389.215465746052,10518.815957673152,10521.56888173124,10503.03267700263,10489.515678386932
100,1180.500251308257,10432.745554483365,1745.4671398608848,8486.039190980075,10354.440788452852,10288.72498803627,10382.306876318702,10392.001418433889,10359.628653957843,10363.750711833942
101,1170.0013219044497,10326.292555778427,1762.924877987712,8332.376401924286,10239.685593172608,10174.65028149882,10257.957307329183,10266.383603948658,10234.24418668599,10239.00571273932
102,1144.5104501968246,10228.96120886372,1773.2226616342416,8241.176011781325,10171.116132655576,10106.871305273466,10178.684055403686,10183.83820628008,10152.292981378225,10167.357593905052
103,1123.9382868741409,10148.89246556012,1764.827363431429,8149.988574410533,10093.432656048735,10031.089807649883,10097.605251166911,10098.861779395997,10070.371841787564,10094.072119908018
104,1091.0965090258217,10036.73098017161,1749.9621278466243,8071.830179021674,9982.281180425318,9927.063723435387,9990.898866032318,9972.968489518633,9965.28331512376,9990.081611150092
