,Good,Good_Poor,Good_Weak,Poor,Weak
83,0.1670414489017662,0.1018179825657247,0.0960995712781638,31.592489208302126,9.273892662627867
84,0.1670414489017662,0.1018179825657247,0.0960995712781638,31.566163398091287,9.205182907942914
85,0.1627689264497483,0.1018179825657247,0.0960995712781638,31.5008853130256,9.205182907942914
86,0.1460970280082567,0.1018179825657247,0.0960995712781638,31.500644588252005,8.999840634526063
87,0.1460970280082567,0.1018179825657247,0.0960995712781638,31.489610533079723,8.999840634526063
88,0.1460970280082567,0.1018179825657247,0.0960995712781638,31.489610533079723,8.999840634526063
89,0.1105766739395602,0.1018179825657247,0.0960995712781638,31.489610533079723,8.999840634526063
90,0.1105766739395602,0.1018179825657247,0.0960995712781638,31.23324926708495,8.863020435552711
91,0.1105766739395602,0.1018179825657247,0.0960995712781638,31.23324926708495,8.574580759351594
92,0.1105766739395602,0.1018179825657247,0.0960995712781638,31.058025603238075,8.267060661556693
93,0.1105766739395602,0.1018179825657247,0.0960995712781638,31.058025603238075,8.267060661556693
94,0.1105766739395602,0.1018179825657247,0.0960995712781638,31.058025603238075,8.067841956763477
95,0.1105766739395602,0.1018179825657247,0.0960995712781638,30.339295321311365,8.067841956763477
96,0.1105766739395602,0.1018179825657247,0.0960995712781638,30.339295321311365,7.969333937609207
97,0.1105766739395602,0.1018179825657247,0.0960995712781638,30.339295321311365,7.7123809012650435
98,0.1105766739395602,0.1018179825657247,0.0960995712781638,30.339295321311365,7.515062462277683
99,0.1105766739395602,0.1018179825657247,0.0960995712781638,29.92630392260832,7.502881762047384
100,0.1105766739395602,0.1018179825657247,0.0960995712781638,29.84763624242825,7.502881762047384
101,0.1105766739395602,0.1018179825657247,0.0960995712781638,29.68750437999316,7.452009349803688
102,0.1105766739395602,0.1018179825657247,0.0633576031992873,29.681000129421708,7.452009349803688
103,0.1105766739395602,0.1018179825657247,0.0529335389342561,29.681000129421708,7.413459210337542
104,0.1105766739395602,0.1018179825657247,0.0529335389342561,29.603645981085823,7.413459210337542
