x1,x2,x3,x4,x5,x6,x7,x8,x9,target,model_name,level,iteration
1.4146991,6.84748,9.714005,-0.9525057,1.4059596,4.020988,-14.2548,-9.635397,4.972361,-16.992367,Global,Global,21
7.758955,-0.5955539,-17.287657,-3.1378522,-10.582566,0.14613828,-14.905446,-18.014763,6.772407,-19.306347,Global,Global,22
23.424206,-0.27317056,0.3919437,-8.235087,-2.0237482,0.9867788,-15.071536,-7.06473,2.512843,-18.898434,Global,Global,23
0.24005681,-0.6461597,-0.038961302,-1.0,-0.014172036,-0.4706857,-0.2761305,-0.69382477,1.0,-3.7460604,Good,Local,24
-0.1270652,-0.90605694,-0.039646205,-1.0,-0.14055529,-0.17013934,-0.25861728,-0.76846105,1.0,-3.1987867,Good,Local,25
-0.20403503,-0.9767425,-0.046330836,-1.0,-0.20936166,-0.269872,-0.2521437,-0.53099287,1.0,-3.5973463,Good,Local,26
0.05207482,-1.0,-0.036007598,-0.9695369,-0.13554099,-0.2290608,-0.25360066,-1.0,0.9941489,-3.1361818,Good,Local,27
-0.086490855,-1.0,-0.040099308,-0.82199997,-0.13419841,0.16312163,-0.2204682,-1.0,1.0,-3.0599928,Good,Local,28
-0.20886824,-1.0,-0.049504004,-0.35855156,-0.13757725,0.7054375,-0.21968411,-1.0,1.0,-3.5534163,Good,Local,29
-0.19110782,-1.0,-0.04624181,-0.9619721,-0.1336599,0.26900116,-0.19205676,-1.0,1.0,-3.2506456,Good,Local,30
-18.002464,-3.3663313,-1.8523861,0.050248526,-5.7274857,-0.117499195,0.7714877,-9.301584,9.325723,-17.277967,Global,Global,31
-1.539438,-2.0146575,-0.84410775,1.3637496,0.5202419,-0.17604022,4.5555925,-7.9870853,5.990924,-12.308845,Global,Global,32
-26.85273,-0.97662693,-5.840638,-6.5081754,-0.8462589,0.16548839,2.6132076,-1.1761025,0.65536106,-18.551466,Global,Global,33
-1.4600536,-1.1305044,-6.0573826,-6.3713694,4.459884,1.4635262,-4.3720427,-1.0820452,6.1475368,-13.256078,Global,Global,34
1.6676148,-3.3382459,-0.80598545,-1.1991787,-0.66126907,2.3321564,-5.974695,-1.819349,-2.8017466,-10.172112,Global,Global,35
0.2304472,-1.0,-0.03860083,-0.8722938,-0.13734108,0.6418172,-0.23741354,-1.0,1.0,-3.5797586,Good,Local,36
-0.16793069,-1.0,-0.037186094,-0.48744258,-0.13249941,-0.064805724,-0.22266902,-1.0,0.9950698,-3.2206202,Good,Local,37
-1.8200349,-2.1960094,2.5980866,-0.54275805,-0.74105805,-1.6401404,1.437713,-1.4798236,19.680426,-16.895557,Global,Global,38
-3.4953282,-10.116084,9.345877,-0.48384944,-2.4086258,-0.17444359,-2.5361617,-3.622589,0.81172794,-14.735375,Global,Global,39
1.600936,-0.6223403,-2.3298934,-0.5432297,-10.90332,-0.01744918,7.7615724,-1.4093852,2.2168057,-14.002649,Global,Global,40
-0.5894114,-1.6112325,-1.4508909,-0.7538711,11.361126,-3.7265737,-0.21014577,-2.6705296,1.6931701,-13.433325,Global,Global,41
0.8386046,0.50407857,0.6834395,-0.33088565,-3.404579,-2.4198968,-1.309164,-3.0326707,2.7416427,-8.658114,Global,Global,42
-0.014444343,-1.0,-0.034208447,-0.78250736,-0.13788679,-0.0144932745,-0.22787853,-1.0,1.0,-2.9543142,Good,Local,43
0.33412227,-1.0,-0.0043177055,-0.7734936,-0.14308693,-0.07948819,-0.15142545,-1.0,1.0,-3.2547407,Good,Local,44
-0.875616,-1.0,-0.039777704,-0.7972125,-0.14062408,-0.11779489,-0.22046392,-1.0,1.0,-3.2865076,Good,Local,45
-6.1346216,-2.6524456,-0.4636257,-0.7841,0.69733745,-1.1670895,2.7408013,-1.3244888,0.6127987,-9.805743,Global,Global,46
-0.2881649,-2.973872,0.025537472,-0.6701775,1.328997,-3.477503,-0.70777524,-2.533159,1.0530959,-7.9963245,Global,Global,47
-0.02613551,-1.2446264,-2.9888892,-2.6207464,-1.4272234,-2.6082747,1.5235779,-2.501925,-4.226597,-9.607031,Global,Global,48
-0.3526638,-2.6103697,-5.7307415,0.15060607,-0.5604983,-0.38434058,-2.3565638,-1.4069529,1.6431175,-9.669018,Global,Global,49
-0.97669685,-5.028973,-0.14010178,1.9636307,-0.09745944,-0.48864216,-1.5717515,-2.9523242,-5.639938,-10.050965,Global,Global,50
0.18317936,-1.0,-0.13738117,-0.77389455,-0.14319575,-0.04669505,-0.22952044,-1.0,1.0,-3.2041464,Good,Local,51
0.0040954216,-1.0,0.044303652,-0.7783622,-0.14069568,-0.042128365,-0.23413163,-1.0,1.0,-2.9829378,Good,Local,52
26.85156,-1.5748225,-0.09456196,-0.7492661,-2.8511522,-0.5667622,-0.7885804,-1.1498507,-0.7310263,-18.32919,Global,Global,53
-0.25877985,-2.9616804,0.017438786,-0.26123342,0.48075426,-0.238333,-11.91112,-5.358467,0.46922168,-13.523937,Global,Global,54
-0.24079381,-6.015127,0.42480874,4.9746513,1.5354125,-0.024747204,3.5151794,-1.5347832,3.6850016,-11.285258,Global,Global,55
1.0013294,-2.407203,1.7657576,-0.55153626,-2.3788736,0.48890102,0.11651909,-2.357641,0.5638732,-7.389456,Global,Global,56
-0.07984834,-0.61612767,-0.48056972,0.37252516,2.3800826,0.023052977,4.550876,-1.6213738,1.5050553,-8.360321,Global,Global,57
-0.20082898,-1.0,0.0053771106,-0.7730119,-0.12782532,-0.16783601,-0.25355244,-1.0,1.0,-3.2737303,Good,Local,58
0.36159602,-0.9628438,0.015445535,-0.91076756,-0.14458224,-0.064597845,-0.21448316,-1.0,0.99577165,-3.2687407,Good,Local,59
29.388144,10.704818,-26.458397,30.870047,11.850599,12.901235,-1.6904744,0.7261078,30.629215,-21.52108,Global,Global,60
-0.52593815,-1.119035,-0.056871556,3.0005739,1.7470131,0.028017014,-2.3831666,-2.6145813,3.1678584,-8.121265,Global,Global,61
-0.074925065,1.225792,0.9639207,5.901105,-0.57489103,-1.0133805,3.4309704,-2.4529674,1.8719347,-9.563747,Global,Global,62
-0.551797,-1.0934473,0.31003708,-12.614359,-0.5914018,-0.5424643,-1.8517175,-3.9253292,0.67576337,-13.754155,Global,Global,63
-0.40332568,1.9746119,0.13440625,-1.1932154,-0.41901165,-0.21056351,-0.70123255,-2.837671,2.048868,-6.488715,Global,Global,64
-0.22604723,-1.0,0.09377605,-0.6952782,-0.16116746,0.121886775,-0.23357047,-1.0,0.99627393,-3.361886,Good,Local,65
0.011774651,-1.0,-0.102152586,0.5446906,0.8557597,-0.39454144,-0.12690519,-1.0,0.9987013,-3.650794,Good,Local,66
-0.7455506,6.255688,-0.35350624,-2.9162362,-2.2759547,-0.8395154,-0.21664645,-0.9377435,1.8149897,-9.440977,Global,Global,67
0.06301142,-2.2168272,-0.40569955,-0.41195184,0.22538717,-0.10465064,-0.16521716,-3.36302,-0.22590297,-6.442561,Global,Global,68
-0.50138164,-0.68336904,-0.6571578,1.4069638,-2.1566737,-0.405722,-0.3826225,-0.48652864,-1.3372908,-5.9864073,Global,Global,69
0.007974868,-0.99429363,-0.63849014,0.4996793,-0.73784244,-4.662542,0.567803,-0.7810229,3.3349488,-8.461465,Global,Global,70
-0.5532873,-4.183488,0.14711247,-1.6859341,0.13959219,-0.22248706,-2.3042016,-0.8019123,2.6146705,-8.154116,Global,Global,71
-0.053734012,-1.0,-0.059588432,-1.0,0.45121405,0.04648799,-0.3125336,-1.0,1.0,-3.4617147,Good,Local,72
-0.07057625,-0.99532455,-0.07050422,-1.0,-0.35582876,0.05663743,-0.33488747,-1.0,1.0,-3.4175653,Good,Local,73
-0.5864816,0.42441344,-0.87720686,-0.124199785,-2.1996984,1.8420384,-2.6318924,-1.5050077,0.6616572,-6.950015,Global,Global,74
-1.6895114,2.2963006,4.4308567,11.596697,0.34896445,-0.35888898,-3.3344827,-1.2779135,-0.39190188,-13.876849,Global,Global,75
-0.50960976,-1.7029557,1.2516952,2.8318994,0.646127,-1.7218274,-1.572192,-0.02077087,-5.7649946,-9.486871,Global,Global,76
-0.49717906,0.23512487,-1.5614269,-2.4234552,-1.0627342,0.16169018,1.2429794,-0.6441509,4.0499105,-7.769305,Global,Global,77
-0.4415888,-1.5400153,0.059426714,0.2008605,-0.33724907,-1.3444433,27.92586,-1.1474533,-0.46257573,-18.759884,Global,Global,78
-0.10391374,-0.98772407,-0.057477348,-1.0,-0.39180595,-0.045017105,-0.2141156,-1.0,0.71856666,-3.396924,Good,Local,79
-0.14813727,-0.93236095,-0.061826453,-1.0,-0.8267763,-0.04478784,-0.20714162,-1.0,1.0,-3.1823416,Good,Local,80
-0.60413015,-0.21984571,-0.11474753,-0.12463909,-0.23813722,-1.5771763,-2.148788,-1.0799634,-0.119663596,-5.0207605,Global,Global,81
1.6719137,-2.5384355,-1.3811045,-3.8267584,6.85729,0.8598147,-1.3791914,-1.5033262,-4.6401405,-11.692475,Global,Global,82
-0.1858119,-1.407214,-0.61224914,-1.4905691,-0.4041037,-0.7750844,1.4829634,-0.6947462,0.17705384,-5.5141172,Global,Global,83
-3.7692,3.4674692,-2.198962,-2.2385826,0.19587544,3.8641694,2.7494283,-5.349966,2.7978098,-11.251979,Global,Global,84
6.3260074,-0.9904247,-0.80472124,2.9012275,6.634177,3.8621755,2.8647475,-3.6396172,2.8397214,-12.3115015,Global,Global,85
-0.25209105,-0.8673247,-0.07164729,-1.0,0.3990325,-0.0242978,-0.19244854,-1.0,1.0,-3.4583693,Good,Local,86
0.2387516,-1.0,-0.037794832,-0.04021004,-0.82660145,0.016684756,-0.2267946,-0.8799697,1.0,-3.061883,Good,Local,87
-1.0478721,-1.1605191,0.36663392,0.052449964,-1.4168612,-2.005505,-1.7320682,-6.9477367,0.5937588,-9.561857,Global,Global,88
-1.2433069,-1.1634938,1.0268413,0.36338696,-1.2487115,-3.3398137,-3.0171354,-1.1114976,0.5693341,-7.470791,Global,Global,89
1.6458621,-2.4333804,-4.077917,-0.53980994,-2.9715784,-1.8135213,-2.8139591,-2.071799,-7.927637,-11.621554,Global,Global,90
-0.2580243,-1.5828365,-0.7007917,-1.0517222,-1.3504181,7.9609704,0.62590724,-1.4830728,2.4106398,-10.846022,Global,Global,91
-1.0958748,1.204345,-4.4154544,1.003025,-0.21882707,-3.8813436,-1.2206283,-8.015503,-3.6301575,-11.65432,Global,Global,92
0.35264283,-1.0,-0.023238523,-1.0,-1.0,-0.00024092807,-0.23388231,-0.8887337,1.0,-3.476613,Good,Local,93
-0.014353411,-0.9453227,-0.06416881,0.5244972,-0.48648283,-0.007363206,-0.21556826,-0.9753002,1.0,-3.4615488,Good,Local,94
-0.0025215768,4.4766603,1.9564589,-2.6215987,0.2063508,-0.5190589,1.6295235,-4.6907954,-1.6123675,-9.921267,Global,Global,95
8.743934,3.1820931,-5.437869,-1.1007937,2.5357811,-0.7637749,5.877342,-4.4039397,-0.98306066,-13.497854,Global,Global,96
1.6816425,-0.5703805,-1.0097939,-0.8703849,-0.6164038,0.1748589,0.72304296,-2.4975684,1.5650619,-6.409461,Global,Global,97
0.5335736,0.61183417,2.7186806,1.0243778,-1.0953299,-0.5905766,-6.0018167,-6.092471,-2.993458,-10.9629545,Global,Global,98
-4.276131,2.9450467,2.6613724,3.8718026,4.4411564,1.552878,5.928222,-5.0348115,-0.09346869,-12.193742,Global,Global,99
0.07969756,-0.9732473,-0.016788153,-0.6366208,-0.3795658,0.021639157,-0.21705958,-0.92957985,1.0,-3.3736315,Good,Local,100
