x1,x2,x3,x4,x5,x6,x7,x8,x9,target,model_name,level,iteration
-0.43872687,0.14117646,-0.27574652,0.13841696,-0.77447635,-0.94408375,-0.63101685,0.32409617,-0.3923745,-3.7697115,Good,Local,16
3.5828793,-5.145882,-9.9866495,0.5983853,24.013327,4.4832034,-0.27151856,5.6582394,0.15465575,-18.58776,Global,Global,17
-3.8823566,-0.8250018,-4.7543383,13.38068,-2.915148,-2.151226,-0.8184094,10.3908825,0.46061537,-15.792143,Global,Global,18
23.320198,-0.72860926,-0.39878362,-9.945198,26.573488,23.510868,-3.5971997,0.9568149,-29.056038,-21.244087,Global,Global,19
-2.7876878,22.807026,-0.74977624,-2.896818,4.324268,-7.126972,2.4509723,-0.12603453,0.76866263,-17.698677,Global,Global,20
-5.7288704,0.734837,-0.55323786,-4.987128,10.49584,-6.1512284,-4.36207,-1.8616354,1.7656988,-14.529488,Global,Global,21
-0.39819333,-0.03928573,-0.35199174,0.11879986,-0.23946746,-0.96778244,-0.6008301,0.40143844,0.29863012,-3.53728,Good,Local,22
-0.42583075,-0.0064952043,-0.055821188,0.13803747,-0.31004974,-0.97406816,-0.5880921,0.18980937,0.60329443,-3.3938055,Good,Local,23
-3.3041718,0.55046624,-0.6496591,-5.358942,-0.08372668,-6.505073,-6.286578,-3.8073242,1.7671422,-12.860845,Global,Global,24
0.19321609,-0.9103582,-2.7300634,-12.410173,24.358477,-1.6996781,-7.0619435,0.24972004,-2.5462143,-18.816078,Global,Global,25
1.5971048,-0.90283537,-0.122535,2.7713356,2.1704493,-1.0772185,-9.41532,-1.0572952,2.2559729,-11.550486,Global,Global,26
5.7984977,0.50371647,-0.59548783,-2.1566236,1.4000157,2.537024,-1.1706442,0.51696104,2.3913481,-9.861685,Global,Global,27
-0.12124864,2.5902865,-0.6125556,0.7304252,-13.637542,5.9898214,-0.5829163,5.827253,14.102786,-16.979256,Global,Global,28
-0.47295055,0.36325216,-0.08263475,0.14819615,-0.10698039,-0.95704454,-0.6066761,0.32348108,0.48252162,-3.5948648,Good,Local,29
-0.4478654,-0.057709415,-0.0745068,0.16257907,-0.017748533,-0.9363201,-0.62938136,0.088390276,0.37518418,-3.002635,Good,Local,30
-0.45124683,-0.1805198,-0.024248913,0.17768879,0.038248386,-0.92261565,-0.6429468,-0.06572621,0.33797354,-3.038003,Good,Local,31
-0.5472,-0.10665624,-0.072615966,0.16326343,-0.1959537,-0.92773134,-0.64491177,-0.0504978,0.35159546,-3.14293,Good,Local,32
-2.801944,-9.100269,-5.9975257,1.9863602,2.0672162,-1.411671,0.83962244,-3.678669,0.49332857,-12.621056,Global,Global,33
-1.1196263,-2.518384,-0.15374865,-2.2023745,3.7876208,-0.73832464,-0.2471966,-4.512491,-2.7183557,-9.57435,Global,Global,34
-0.86958164,-2.8063984,-0.08185736,0.41917464,6.9153185,-2.6209571,0.24407583,-10.671784,0.3507167,-13.476498,Global,Global,35
-6.709254,-1.4897233,-3.2556424,1.7585808,2.546036,-5.0841737,-1.8246387,-0.018518403,-2.2987025,-11.53367,Global,Global,36
-0.80057913,-7.491482,-0.117176235,3.3567097,0.05641745,0.29356104,0.024005199,-5.3515744,-6.1765175,-12.388432,Global,Global,37
-0.41367346,-0.0985465,-0.020803262,0.19269451,0.31461138,-0.937578,-0.6206751,0.062720984,0.27771476,-3.136876,Good,Local,38
-0.3512393,-0.07850862,0.014169877,0.17649314,-0.078196235,-0.92880183,-0.63033503,-0.042447247,0.34129867,-2.8738966,Good,Local,39
-0.28059843,-0.060421247,0.06055615,0.14184147,-0.043483377,-0.9321367,-0.62577343,-0.34066704,0.033876594,-2.7364035,Good,Local,40
-0.2260134,-0.10110418,0.090576135,0.12081786,-0.0451434,-0.9302017,-0.59665704,-0.49719864,-0.42626393,-3.1960058,Good,Local,41
-0.20449305,-0.061265413,0.10235178,0.10055718,-0.030154984,-0.95709944,-0.63125974,-0.52768105,0.60451263,-3.2365408,Good,Local,42
-6.998368,-1.0238379,3.0922024,-5.317117,0.39683875,-3.0055084,2.215998,-0.60918105,0.09564502,-11.151913,Global,Global,43
4.583564,-4.9867244,0.31851998,1.8832319,3.9266553,1.8872465,2.9528306,-1.2899425,-0.00039371662,-10.126593,Global,Global,44
0.054479267,0.18977742,-5.010875,-0.4177066,3.0746531,6.103382,-2.3579159,-1.8254056,-0.008046507,-10.186768,Global,Global,45
0.6754084,-1.6927203,0.92741585,2.1716812,0.14822505,-5.719537,0.828824,-7.32624,0.22160257,-11.174044,Global,Global,46
-1.1605452,-2.8853335,0.30664378,-1.39818,11.17061,1.7069923,0.9154211,-1.4047785,0.06292526,-12.531451,Global,Global,47
-0.23250192,-0.03506659,0.036564127,0.15397024,0.01863864,-0.9211921,-0.644115,-0.3839744,0.17494719,-2.8071623,Good,Local,48
-0.3213549,-0.06938284,0.08734575,0.14682494,-0.023487967,-0.913389,-0.603856,-0.28622982,0.18463208,-2.8428354,Good,Local,49
0.8812092,-1.6627423,0.89925754,-4.911295,2.1284845,-3.968806,-0.17387792,-0.15706088,-6.535809,-10.661077,Global,Global,50
4.774814,-0.37928492,-0.8333014,-2.1407895,1.2660859,-0.6371716,-2.9078693,-1.9836934,0.029638711,-8.4372425,Global,Global,51
0.17908755,-2.4385118,0.2969498,-0.8555935,0.27568468,2.193778,9.637873,-0.89940727,0.11480779,-11.522405,Global,Global,52
-2.8422806,-1.3700688,0.7911386,4.927989,0.12026293,-2.0061767,-1.59927,-0.009638235,-19.309961,-16.240185,Global,Global,53
4.025538,-3.652102,0.14777248,-0.31987914,2.8094199,-7.378953,-1.1546651,-2.2513647,0.054509416,-11.184483,Global,Global,54
-0.30772924,-0.011914954,0.080716096,0.20081902,-0.04484606,-0.9717039,-0.65879804,-0.2116753,0.042089507,-2.6849375,Good,Local,55
-0.29041055,-0.022260094,0.099243455,0.08846943,-0.03769058,-0.9658422,-0.6962045,-0.09099585,0.034828726,-2.3895025,Good,Local,56
-0.27505583,0.01553907,0.1807516,0.06261259,-0.008091842,-0.9391606,-0.7365077,-0.029013358,0.0011614837,-2.355607,Good,Local,57
-0.21912526,-0.014384311,0.16323219,0.028456084,-0.024793848,-1.0,-0.73024774,-0.009087504,0.025168303,-2.2721643,Good,Local,58
-0.10803929,-0.022890048,0.0817098,-0.016216675,-0.0702172,-1.0,-0.7722678,-0.0406576,0.022412151,-2.0107813,Good,Local,59
0.033420283,-0.0073288768,0.010209877,-0.09056715,-0.10022702,-0.9831848,-0.8666523,-0.052596603,0.0035977783,-1.9053011,Good,Local,60
0.029201096,0.0718726,0.0021828683,-0.20127413,-0.07960131,-0.9983427,-0.8017198,-0.09310373,0.0034709224,-2.154664,Good,Local,61
0.09778799,-0.046792857,0.025803471,-0.00034879343,-0.120442435,-1.0,-0.9423564,-0.034963068,-0.0035658707,-1.9386835,Good,Local,62
-3.2627077,2.500222,1.119915,3.4928122,-3.474789,6.942245,-5.4418373,6.712604,-1.0000601,-13.412422,Global,Global,63
19.566103,0.68592596,-0.507054,0.94637835,-0.0382599,-0.062961504,-8.424932,-0.04373389,-0.3121417,-16.872868,Global,Global,64
1.0912491,-4.027944,3.800367,-6.424627,0.10412201,-2.4085052,-3.049968,0.4634163,-0.00093854876,-10.76102,Global,Global,65
2.6794753,-0.15795,-3.5135713,-5.4494786,-0.19164857,4.9409432,-1.2423,-6.0922785,0.043937482,-11.695931,Global,Global,66
-0.25252643,-2.0481768,4.3025794,-14.102805,5.6994166,-2.9097178,-1.065783,-0.43642667,0.022861274,-14.562752,Global,Global,67
0.12428935,-0.1151042,0.0067484053,-0.056954768,-0.11422639,-0.8845649,-0.85013306,0.026266815,-0.022662327,-2.02065,Good,Local,68
-0.104437046,-0.06558629,-0.018726448,-0.07345418,-0.114391275,-1.0,-0.96042496,-0.04710243,0.01282421,-1.9928598,Good,Local,69
2.9664154,-3.4801815,6.152098,-28.628769,4.687719,-1.5632486,1.4289166,-4.9684954,-3.1562889,-19.211266,Global,Global,70
1.2802988,-7.452782,-1.4443678,3.444269,-2.6138442,3.7880669,6.292379,-1.3195173,-4.3175235,-13.336295,Global,Global,71
0.8353969,-5.642327,1.0137945,-0.6891958,-0.33743346,0.34627053,-3.2461627,0.14516705,-7.3180833,-11.4335375,Global,Global,72
0.54537004,-0.1838159,0.8163138,0.9616104,2.2180157,-1.3520216,-2.3010542,-1.717679,-0.5549709,-6.6609697,Global,Global,73
1.197598,-3.3574843,1.6889598,-0.46392483,0.020720202,-1.0035951,-2.3250499,0.23430102,0.016624078,-6.9990406,Global,Global,74
0.07732723,0.04999484,-0.05457561,-0.01376234,-0.024866175,-1.0,-0.8907987,-0.00891263,-0.036591824,-1.8593473,Good,Local,75
0.14775555,-0.05986297,-0.1446952,-0.029435717,-0.04474369,-1.0,-0.8494553,-0.057413116,0.00021642329,-2.0888987,Good,Local,76
0.041129768,0.11221701,0.01870335,-0.020745797,-0.066689365,-1.0,-0.9200578,0.04604676,-0.108817235,-1.9681578,Good,Local,77
0.046969168,-12.346937,3.6873753,0.24111953,32.768,-14.000291,-1.1173999,-1.0469811,-0.15654509,-19.659927,Global,Global,78
0.38693187,-0.4069166,1.6683534,-0.6785101,-0.037397563,-7.320399,-1.245126,-7.866232,-4.6125894,-12.880083,Global,Global,79
0.2825569,-6.02733,-1.056935,-1.0762625,2.5814927,4.9099383,5.804341,-7.0268054,0.33014432,-12.479776,Global,Global,80
-0.18586071,-4.1702433,2.9598656,1.8222579,2.4806921,-5.971348,-1.0997297,-0.15134835,-0.5311126,-10.048866,Global,Global,81
-2.3024547,6.3647513,2.8497686,2.1540313,-9.305694,-4.4150586,2.2052295,-0.18598567,-0.091155455,-13.269208,Global,Global,82
0.09284116,0.028347364,0.023761233,-0.042090595,0.09492601,-1.0,-0.9339953,0.042675782,0.13988571,-2.0161715,Good,Local,83
0.05784609,0.083921894,-0.014466441,-0.0035780326,-0.099847294,-0.78055435,-0.9361407,-0.114360325,0.019867143,-2.0053492,Good,Local,84
-8.469963,-3.7232249,1.5804565,16.117674,4.9033966,-0.62633026,2.4218256,-6.223042,-1.7777137,-16.790283,Global,Global,85
-4.7915087,-5.6747656,1.498127,-4.1279283,4.4393544,3.7305543,1.5322065,-7.84039,-8.498609,-14.943681,Global,Global,86
1.661825,0.062334165,2.4078329,-0.19698459,0.012961203,-4.9183416,-1.8259175,-0.042356852,-23.038378,-17.042728,Global,Global,87
9.593887,-14.491756,-20.63441,6.8339877,-0.25085545,12.3103895,11.21144,-16.43631,-28.793644,-21.075466,Global,Global,88
1.7113954,0.2992103,4.0534105,-2.1664417,0.18450357,-8.348193,-11.323503,0.16407375,-0.1658059,-14.158882,Global,Global,89
0.04887987,0.0021897817,0.013101073,-0.033389427,0.040298082,-1.0,-0.9262268,-0.11060917,-0.17508943,-2.0412645,Good,Local,90
0.13383783,0.10187939,0.010419636,-0.005874237,-0.16378245,-1.0,-0.90734315,-0.09611141,0.07516494,-2.1625414,Good,Local,91
-24.247887,1.8311937,4.233069,-7.379273,5.4647503,-19.071907,-8.21366,-2.8398821,2.4834473,-19.656475,Global,Global,92
4.6917615,-2.8873348,-20.0053,7.4735675,2.3638785,-2.2116177,-10.965133,-1.571748,6.0906816,-17.988056,Global,Global,93
0.98671305,0.28516564,12.934903,-0.3037495,-0.34837112,-16.91917,-2.1419284,0.47696924,-1.2541586,-16.788876,Global,Global,94
6.736342,-0.7731937,-0.5693768,-2.3626778,2.8250043,-0.8078136,-1.0587469,-1.3798456,-0.107185476,-9.929734,Global,Global,95
-0.1537211,-0.77230954,2.188132,2.950017,-0.2178275,0.38032147,-1.663232,-0.20946646,3.2362828,-7.467614,Global,Global,96
0.0071635293,0.008702191,-0.033729006,-0.009464904,-0.043908972,-0.6599503,-0.9121567,0.15316634,-0.07840309,-2.0763006,Good,Local,97
-0.013624499,-0.014314399,-0.037104443,0.025111683,-0.034877375,-1.0,-0.9420634,0.10737064,-0.06928755,-1.8915014,Good,Local,98
0.15193832,-0.6542137,1.9447268,-2.441807,-0.048018288,-2.8240294,-1.1205525,-0.4883302,-0.2565632,-6.713475,Global,Global,99
-4.7051926,-20.759945,8.207489,-7.5547066,-0.21195221,11.652943,5.9829445,-3.3231983,-7.416502,-18.894955,Global,Global,100
