x1,x2,x3,x4,x5,x6,x7,x8,x9,target,model_name,level,iteration
0.048160486,2.6924624,20.331413,24.681139,2.0178833,-0.6592544,9.293485,8.074698,1.4893792,-19.734085,Global,Global,22
9.098956,-3.3257787,0.4858556,-2.3264687,0.46846524,-1.0542295,-3.45097,-6.5850997,1.3957305,-13.408476,Global,Global,23
1.0399384,-3.5050852,3.5381036,-2.5217774,1.0406579,2.2446706,1.828342,-0.60491,5.8187184,-10.624992,Global,Global,24
0.107153736,0.22539152,-0.32541472,0.32042608,0.13212192,-0.02119831,-0.95377237,-0.01713147,0.96704924,-2.8980818,Good,Local,25
0.24683939,0.113219626,-0.33501717,0.3319284,0.13243866,-0.014914985,-0.96833676,-0.37753698,0.99131364,-3.321124,Good,Local,26
0.3144674,0.040417936,-0.3294809,0.2994974,0.12993343,-0.00929737,-0.9594521,0.04974295,0.98424006,-2.9762983,Good,Local,27
0.84744537,-8.188816,-0.6776741,5.312071,5.6307507,-3.0400445,-5.660005,5.242753,3.8856459,-14.063581,Global,Global,28
-4.661856,1.5007094,3.3779628,0.9085204,3.2845209,1.6153383,1.700789,-1.7893348,-7.572703,-12.183284,Global,Global,29
1.5476794,0.9451871,-0.78418654,-2.3002462,0.8245004,2.9337282,-9.083331,2.1353168,-0.9677691,-11.14757,Global,Global,30
1.1402049,-0.004629756,1.674623,-2.0239308,1.5313145,0.8607533,-2.7181377,-1.9451452,-7.7870207,-10.461174,Global,Global,31
1.5114816,0.30560622,-5.9827824,-1.7424212,5.840298,-0.5702639,-2.203385,0.8236314,1.9975767,-10.793577,Global,Global,32
0.10780435,0.16321975,-0.38167116,0.33559453,0.11346049,-0.042735122,-0.8969997,-0.006395716,1.0,-2.905633,Good,Local,33
0.09780988,0.14660707,-0.18670166,0.46491772,0.097824395,-0.029096536,-0.9169319,-0.0020009575,1.0,-2.7313108,Good,Local,34
0.13175549,0.16570303,-0.08168318,0.44905725,0.03912128,-0.017299183,-0.9998785,-0.006117371,1.0,-2.66117,Good,Local,35
0.25195134,0.17022656,0.114842184,0.50458187,-0.006257668,-0.023035346,-0.805091,-0.012829696,1.0,-2.8648195,Good,Local,36
-0.057821967,0.098117545,-0.14735796,0.6672264,0.0036775302,-0.027717358,-1.0,-0.0048506316,0.9848389,-2.5633535,Good,Local,37
-0.13856353,-0.012141599,0.122404784,0.6506329,0.028228551,-0.042015757,-1.0,-0.020732518,1.0,-2.5949965,Good,Local,38
0.0038901428,0.1247858,0.05418907,0.90787184,0.0627749,-0.03878321,-1.0,-0.0054638297,1.0,-2.30906,Good,Local,39
-0.011338564,0.16384298,0.5303731,1.0,0.08305289,-0.04424733,-1.0,-0.005281709,1.0,-2.9780836,Good,Local,40
0.31662786,0.12163506,-0.0052166544,1.0,0.1505874,-0.057138704,-1.0,-0.015249145,1.0,-2.8109446,Good,Local,41
4.7495294,-0.07986448,0.7009038,4.280141,-3.3942218,-2.4186537,3.1811125,4.046734,2.2434514,-11.087093,Global,Global,42
0.3484688,-0.14971921,1.328226,2.318439,-4.650607,0.14419581,2.6683242,4.244609,7.312504,-11.871219,Global,Global,43
5.9053516,-4.961662,0.39753893,5.816965,-3.2360358,-3.1488771,1.115433,0.30316362,1.339038,-11.7481985,Global,Global,44
0.7605684,-0.58755916,3.4983284,1.3976516,-3.5516357,1.379845,-3.0115707,0.004544556,1.4887611,-8.966009,Global,Global,45
0.23107661,-1.1621094,0.24220484,7.6892705,2.181994,2.062418,-2.4439218,0.6470559,2.839498,-10.789536,Global,Global,46
-0.07207166,0.13604614,-0.053929444,1.0,0.043908805,-0.01700193,-1.0,0.02233021,1.0,-2.3535433,Good,Local,47
0.017029483,0.08845608,-0.02833865,1.0,0.04641491,-0.05509178,-1.0,-0.015165424,0.70290786,-2.439128,Good,Local,48
0.080984175,-2.2320323,-0.4282173,1.3994159,-1.5656126,0.034117844,-2.2414374,1.6827029,2.514,-7.4674034,Global,Global,49
-0.1698801,-0.17898591,-4.268624,0.8619638,-0.87268806,-2.8977287,3.8885927,10.906383,-2.231029,-12.595209,Global,Global,50
-0.57623863,-0.004696278,-0.12648639,5.9086857,-0.6448892,0.554256,-0.40644276,0.2847336,1.0941392,-8.430192,Global,Global,51
-0.44982356,-3.1598,23.094624,5.55723,-6.484132,3.7763486,-2.6652584,9.327215,-21.366747,-19.97889,Global,Global,52
5.4669776,-0.05825888,8.484226,1.1083987,-0.7611623,-3.7911112,8.732228,1.2124104,-0.58114517,-13.929156,Global,Global,53
-0.10233744,0.18092662,0.021514015,1.0,0.03950113,0.036663227,-1.0,-0.1373262,1.0,-2.541377,Good,Local,54
0.013896252,-0.02127219,-0.042329106,1.0,0.088632256,-0.035843052,-1.0,0.1614744,1.0,-2.3962831,Good,Local,55
-19.138933,-0.031179849,-0.6222767,1.4407978,-0.5346676,-9.00431,0.29462132,1.3420799,2.0146692,-16.883106,Global,Global,56
0.649462,-0.096364915,-0.30538136,1.5118381,1.2161723,-13.663657,9.752662,0.38706046,3.777492,-15.619171,Global,Global,57
14.403445,-1.836811,-7.626904,-5.064962,7.0930095,4.0628057,21.89351,-1.2677385,5.300016,-18.666515,Global,Global,58
0.47345713,-0.009951643,-4.337081,1.1743132,-0.694431,-0.4546617,-2.5563743,1.1682166,13.083587,-14.02951,Global,Global,59
18.693886,-0.1920668,32.61863,1.7408383,0.09076685,0.03197565,4.1260886,31.302315,-1.0903823,-20.676807,Global,Global,60
0.014482771,0.047611643,-0.024717685,1.0,0.034878757,-0.1221627,-1.0,0.06939889,1.0,-2.3242884,Good,Local,61
0.04067099,0.066595994,0.007385815,1.0,0.02709379,-0.014479926,-1.0,0.12736675,1.0,-2.319274,Good,Local,62
0.47644636,-3.5604658,3.0789704,-0.5301867,5.646945,-0.8432767,-1.4006684,-0.6595889,0.8249923,-9.97966,Global,Global,63
3.3149724,7.8026967,-7.243429,-6.559849,-16.916584,8.602842,-10.159148,4.3578873,22.288418,-19.752441,Global,Global,64
-10.020634,-6.1048074,-0.07417334,1.6453259,-0.039208405,-0.039083384,2.8587713,-0.8155325,-9.757076,-13.906833,Global,Global,65
8.915136,-10.124146,-2.0260613,6.742457,4.199868,1.1098053,0.20476186,5.719587,-17.77422,-17.275368,Global,Global,66
0.6510611,-0.63297683,-3.45655,1.4779913,-0.19481112,0.8601759,-7.5722227,1.821378,2.5755236,-11.151939,Global,Global,67
-0.03790758,0.15413368,0.027362578,1.0,0.034716543,-0.07735726,-1.0,0.13004005,1.0,-2.4654188,Good,Local,68
0.04938012,-0.12864092,-0.07557205,1.0,0.04191826,-0.015448123,-1.0,0.01647266,1.0,-2.3406534,Good,Local,69
2.2223217,-0.1586524,4.5192375,1.7909871,0.7734818,-1.3246263,-1.6621743,4.26931,1.7516248,-9.6214075,Global,Global,70
5.9068236,-2.3617933,6.1507225,-5.393531,-3.0334444,3.0218325,-6.1865206,0.8376039,-3.5539575,-13.248447,Global,Global,71
2.2791405,-0.13281335,0.04073094,1.538522,-0.86360776,-0.63261056,-3.9407213,3.1188784,-1.7260203,-8.136372,Global,Global,72
4.9774513,2.4696503,14.803524,-3.0056114,5.576256,0.3234253,30.919685,-10.671343,19.505718,-20.543041,Global,Global,73
-5.252313,-0.3568306,-4.8778033,1.405457,0.56509477,-0.021326566,1.9881055,-0.609056,-0.7450234,-9.768637,Global,Global,74
0.038840435,-0.022958655,-0.07942745,1.0,0.044696588,-0.02325076,-1.0,0.037362084,1.0,-2.256566,Good,Local,75
0.121546075,-0.23557213,-0.008029493,1.0,0.005971834,-0.0349316,-0.7746514,0.11576184,0.39491412,-2.7246847,Good,Local,76
0.18340889,-0.0033818677,-0.080606624,1.0,-0.0031645563,0.16733693,-1.0,0.08148623,0.30064365,-2.5653315,Good,Local,77
6.775876,-1.1992048,-1.1586174,2.322109,-1.8178211,-0.85563976,-1.4762443,5.406243,-4.1757393,-11.654654,Global,Global,78
-0.6493243,0.19331303,-2.060069,1.6295208,-10.146767,-0.09138806,-1.5206429,-1.0266478,1.3764359,-11.867502,Global,Global,79
-0.3061008,-0.16513297,-0.5316068,1.9315838,4.112474,0.9929698,-0.66578984,0.5079168,2.7364974,-7.8255186,Global,Global,80
0.08329883,-0.07361364,-0.7082605,1.6894356,-1.3312353,-0.1908157,1.906538,-0.030592104,2.6078234,-6.0955496,Global,Global,81
0.37308446,-1.0106761,-3.171446,0.8475424,3.597112,3.1694949,-5.544891,-2.4811938,-3.0461264,-10.744237,Global,Global,82
0.0516236,-0.031574838,-0.04144963,1.0,0.040931515,0.09781764,-1.0,0.048911758,1.0,-2.2965345,Good,Local,83
0.101844825,0.003807802,-0.16563241,1.0,0.034808,0.03247352,-1.0,0.051184278,1.0,-2.4236193,Good,Local,84
0.73433024,-4.9388165,-6.4458504,1.3273313,-0.20812994,2.40201,-0.6381241,-4.779073,3.0579038,-11.743032,Global,Global,85
7.782155,-2.1292162,-4.3373947,-0.77110684,-3.9513943,-0.7126433,-1.0201291,-0.20153274,0.92174447,-11.078477,Global,Global,86
4.3401237,-6.3280716,-3.9822435,1.2193147,-0.20416655,-1.2277818,-1.7154069,0.028625786,1.2823402,-10.658597,Global,Global,87
0.024253756,-0.053275038,0.11171412,1.4489074,-0.46611845,-0.6665165,-8.046246,6.473755,3.515266,-12.21538,Global,Global,88
-20.30261,9.939635,-11.774286,-10.049789,-3.432559,-24.543,-3.566418,-4.9452844,8.183415,-20.134567,Global,Global,89
0.034417164,-0.054178048,0.07481788,1.0,0.013394533,0.08614506,-1.0,0.0386497,1.0,-2.2955217,Good,Local,90
-0.020284878,-0.06514713,0.018219851,1.0,0.091901064,0.07989434,-1.0,0.020609766,1.0,-2.3035917,Good,Local,91
-2.6417017,0.055758025,-1.5388762,1.5594531,-1.1222286,-0.0519013,-1.5839298,-0.22910519,1.762897,-6.790986,Global,Global,92
0.825737,-11.496567,21.475498,-5.774727,1.1498871,-5.3841553,11.046597,16.689762,-6.401228,-19.702538,Global,Global,93
-0.61035174,-1.2977325,-0.5580946,2.0398645,1.2785132,0.049012322,-1.3181335,-0.570301,2.1185968,-6.3206778,Global,Global,94
-12.201937,-1.6402416,10.035522,-7.995821,9.644093,-2.0758476,-0.43871307,-21.369493,-19.829966,-19.757835,Global,Global,95
-0.05495501,-0.26533028,-3.8681374,0.8112002,1.3338168,-0.07470733,-1.3158008,8.678474,0.9985672,-10.981057,Global,Global,96
0.044024993,-0.038503494,0.058495145,1.0,-0.0137510635,0.038827512,-1.0,0.02397731,1.0,-2.237584,Good,Local,97
0.05905401,-0.036811564,0.075476386,1.0,-0.1305985,0.04635652,-1.0,0.031089628,1.0,-2.3624487,Good,Local,98
0.061244894,-0.06369532,0.08146923,1.0,0.0290464,-0.0069262404,-1.0,-0.015483932,1.0,-2.276269,Good,Local,99
5.7405915,-0.5285188,-0.027617859,1.0789255,-0.83330923,1.1179671,7.25683,1.9735329,1.0819678,-10.704087,Global,Global,100
